gname	h2PB
ATP5G3	0.124213771
ATP5H	0.139222012
ATP5I	0.15655268
ATP5J	0.306186502
ATP5J2	0.21705218
ATP5L	0.160617541
ATP5L2	0.090741886
ATP5O	0.222990478
ATP5S	0.117711556
ATP5SL	0.276724862
ATP6V0A1	0.018263473
ATP6V0A2	0.309573858
ATP6V0A4	0.030519645
ATP6V0B	0.227717661
ATP6V0C	0.084697054
ATP6V0D1	0.113993868
ATP6V0D2	0.139644363
ATP6V0E1	0.149402843
ATP6V0E2	0.255319178
ATP6V1A	0.566268429
ATP6V1B1	0.051526821
ATP6V1B2	0.248194954
ATP6V1C1	0.189557557
ATP6V1C2	0.153430569
ATP6V1D	0.023516499
ATP6V1E1	0.230274509
ATP6V1F	0.027759637
ATP6V1G1	0.123036878
ATP6V1G2	0.125406145
ATP6V1G3	-0.058791119
ATP6V1H	-0.042110814
ATP7B	0.01875951
ATP8A1	0.041778645
ATP8A2	0.084753387
ATP8B1	0.237128181
ATP8B2	-0.032637031
ATP8B3	0.010516162
ATP8B4	0.042653807
ATP9A	-0.01439249
ATP9B	0.169754833
ATPAF1	0.221247579
ATPAF2	0.147078687
ATPIF1	0.154921339
ATR	-0.052588296
ATRAID	0.090925687
ATRIP	-0.033324415
ATRN	0.045593748
ATRNL1	0.13516798
ATXN1	0.239821384
ATXN10	0.187773826
ATXN1L	0.053685993
ATXN2	0.142106955
ATXN2L	0.188251693
ATXN3	0.127812088
ATXN7	0.141494636
ATXN7L1	0.253516059
ATXN7L2	-0.092087813
ATXN7L3	0.244132563
ATXN7L3B	0.18693601
ATXN8OS	0.188436838
AUH	0.248438561
AUNIP	0.089921578
AUP1	0.085911562
AURKA	-0.053676022
AURKAIP1	0.173710579
AURKB	-0.100559068
AURKC	0.049895639
AUTS2	0.45282192
AVEN	0.239068576
AVIL	-0.259520713
AVL9	-0.006115832
AVP	-0.070862007
AVPI1	0.116782846
AVPR1A	0.071473967
AVPR1B	0.064514946
AXDND1	0.101441974
AXIN1	0.0381727
AXIN2	0.311111307
AXL	0.162766423
AZGP1	-0.111834785
AZI1	0.07336723
AZI2	0.040392828
AZIN1	0.078524373
AZU1	0.011156928
B2M	0.271923015
B3GALNT1	0.125374729
B3GALNT2	0.057288549
B3GALT1	0.099859217
B3GALT2	-0.121268253
B3GALT4	-0.259997279
B3GALT5	0.133645264
B3GALT6	0.127148946
B3GALTL	0.036329375
B3GAT1	0.113291687
B3GAT2	0.020269708
B3GAT3	0.140843465
B3GNT1	-0.13063454
B3GNT2	0.131132763
B3GNT3	0.097982848
B3GNT4	-0.095137792
B3GNT5	-0.046957986
B3GNT6	-0.060747923
B3GNT7	0.178585682
B3GNT8	0.133835455
B3GNT9	-0.03477121
B3GNTL1	0.260009618
B4GALNT1	0.20689011
B4GALNT2	0.094885856
B4GALNT3	0.209581813
B4GALNT4	-0.081577635
B4GALT1	0.177440389
B4GALT2	0.242100812
B4GALT3	-0.12155582
B4GALT4	0.436890588
B4GALT5	0.264722784
B4GALT6	0.200782269
B4GALT7	0.090883847
B9D1	0.05694623
B9D2	0.045861684
BAALC	0.079518739
BAAT	0.040011244
BABAM1	0.182544692
BACE1	0.142378599
BACE2	0.216644185
BACH1	0.001012208
BACH2	0.132484867
BAD	0.141797534
BAG1	0.265155087
BAG2	0.021955124
BAG3	0.300060544
BAG4	0.212794676
BAG5	0.214623442
BAG6	0.269088317
BAGE	0.061070539
BAGE2	0.085514816
BAHCC1	0.258868561
BAHD1	0.119158175
BAI1	0.016204512
BAI2	0.399520305
BAI3	0.26991079
BAIAP2	0.261164261
BAIAP2L1	0.114597035
BAIAP2L2	0.054745464
BAIAP3	0.23412368
BAK1	0.164515257
BAMBI	0.160533687
BANF1	0.162921993
BANF2	-0.057552994
BANK1	0.215956683
BANP	-0.005556362
BAP1	0.020319591
BARD1	0.096094679
BARHL1	0.094739281
BARHL2	0.075525156
BARX1	0.049343313
BARX2	-0.055775066
BASP1	0.351797795
BATF	0.008929215
BATF2	0.110407714
BATF3	-0.062996533
BAX	0.079431905
BAZ1A	0.313831787
BAZ1B	0.021577515
BAZ2A	0.197182255
BAZ2B	0.364365057
BBC3	0.164285093
BBOX1	0.032321946
BBS1	0.216344844
BBS10	0.212395859
BBS12	0.008134352
BBS2	0.222739335
BBS4	-0.020073161
BBS5	0.08375827
BBS7	0.14599592
BBS9	0.097284745
BBX	0.251531884
BCAM	0.085435322
BCAN	0.242925741
BCAP29	0.196157309
BCAP31	0.021013933
BCAR1	0.161959186
BCAR3	0.059496827
BCAS1	0.304392756
BCAS2	0.311647668
BCAS3	-0.019431927
BCAS4	0.269797544
BCAT1	0.329344126
BCAT2	0.069181122
BCCIP	0.14932397
BCDIN3D	0.010310798
BCHE	-0.023422877
BCKDHA	-0.075552349
BCKDHB	0.093341248
BCKDK	0.152925778
BCL10	0.2813993
BCL11A	0.219494989
BCL11B	0.260019836
BCL2	0.215050689
BCL2A1	0.272753122
BCL2L1	0.463928313
BCL2L10	0.210506988
BCL2L11	0.168332954
BCL2L12	0.133951381
BCL2L13	0.31576255
BCL2L14	0.113797263
BCL2L15	0.256983801
BCL2L2	0.050423403
BCL3	0.133911991
BCL6	0.402563141
BCL6B	-0.076685899
BCL7A	0.158304918
BCL7B	0.134978237
BCL7C	0.048627055
BCL9	0.138824878
BCL9L	0.162927133
BCLAF1	0.106696602
BCMO1	0.07334852
BCO2	0.355220122
BCR	0.208196624
BCRP3	-0.079229415
BCS1L	-0.164651487
BDH1	0.122397923
BDH2	0.083585266
BDKRB1	-0.063553682
BDKRB2	0.087175779
BDNF	0.19165665
BDP1	0.16156971
BEAN1	0.012503334
BECN1	0.254716489
BEGAIN	0.270471737
BEND3	0.120138689
BEND4	-0.104142273
BEND5	-0.035462449
BEND6	0.06483587
BEND7	0.128095933
BEST1	0.209084004
BEST2	0.221628071
BEST3	0.14621867
BEST4	0.177383567
BET1	0.03704775
BET1L	0.288801872
BFAR	0.231780438
BFSP1	-0.069318514
BFSP2	0.04907429
BGLAP	0.190832595
BHLHA15	0.076572134
BHLHE22	0.263490871
BHLHE23	-0.095846403
BHLHE40	0.509882566
BHLHE41	0.183100901
BHMT	0.172934679
BHMT2	0.129804473
BICC1	0.022898394
BICD1	-0.126926201
BICD2	0.230560651
BID	0.079464389
BIK	-0.023941007
BIN1	0.2333979
BIN2	0.212950523
BIN3	0.111256686
BIN3-IT1	-0.065479877
BIRC2	0.276902753
BIRC3	0.19433331
BIRC5	0.094387171
BIRC6	0.265237741
BIRC7	0.278175246
BIRC8	0.016397938
BIVM	0.239136775
BLCAP	0.026695359
BLID	0.0851638
BLK	0.1426539
BLM	0.168226085
BLMH	0.161686813
BLNK	0.138330442
BLOC1S1	-0.057209587
BLOC1S2	0.450016429
BLOC1S3	0.056426885
BLOC1S4	-0.100149736
BLOC1S6	0.08166143
BLVRA	0.083526015
BLVRB	0.484682663
BLZF1	0.271571064
BMF	0.302846277
BMP1	0.020411165
BMP10	0.213554719
BMP2	0.169896384
BMP2K	0.044515782
BMP3	0.177272426
BMP4	-0.337245704
BMP5	0.030463395
BMP6	0.338440776
BMP7	-0.069836057
BMP8A	-0.064607346
BMP8B	0.29816649
BMPER	0.065974384
BMPR1A	0.059902336
BMPR1B	0.214989926
BMPR2	0.118843443
BMS1	0.068294041
BMS1P4	-0.076670334
BNC1	0.112547358
BNC2	0.283844116
BNIP1	0.017303462
BNIP2	0.100184821
BNIP3	0.059463743
BNIP3L	0.390504141
BNIPL	0.011880778
BOC	0.220270876
BOD1	0.021862737
BOD1L1	0.211885264
BOD1L2	0.015816165
BOK	0.169787795
BOLA1	0.141753839
BOLA3	0.01707778
BOLL	0.065633951
BORA	0.050879744
BPESC1	-0.081092645
BPGM	0.556269341
BPHL	0.084017559
BPI	0.504158003
BPIFA1	-0.010543176
BPIFA2	-0.000705741
BPIFA3	-0.012708941
BPIFA4P	-0.212655588
BPIFB1	0.225540101
BPIFB2	0.112705516
BPIFB3	-0.026428782
BPIFB4	-0.144916129
BPIFB6	-0.027065319
BPIFC	0.02168515
BPNT1	0.048741903
BPTF	-0.145373518
BRAF	0.115680802
BRAP	0.208141203
BRAT1	0.010349102
BRCA1	0.124532695
BRCA2	0.222994715
BRCC3	0.115031492
BRD1	0.006826401
BRD2	0.105548399
BRD3	0.231129783
BRD4	0.216053291
BRD7P3	-0.022653259
BRD8	0.015872551
BRD9	0.064156775
BRDT	-0.203295468
BRE	0.421033684
BRF1	0.093784387
BRF2	-0.033714
BRI3	0.005571038
BRI3BP	0.193574893
BRICD5	-0.038353083
BRINP1	0.295976051
BRINP2	0.217861569
BRIP1	0.062819276
BRIX1	0.009045166
BRK1	0.06154002
BRMS1	0.349846714
BRMS1L	0.245340013
BROX	-0.048581978
BRPF1	0.024663434
BRPF3	0.032905353
BRSK1	-0.09332047
BRSK2	0.190448047
BRWD1	0.669406449
BRWD1-IT2	0.096622126
BSDC1	0.091686713
BSG	0.395012498
BSN	-0.03196773
BSND	0.130555555
BSPH1	0.147433984
BSPRY	0.308951037
BST1	0.163526227
BST2	-0.028835468
BSX	0.190015944
BTAF1	0.245618108
BTBD1	0.195010532
BTBD10	0.040112663
BTBD11	0.302076347
BTBD16	-0.059437961
BTBD17	0.026258756
BTBD18	0.145483739
BTBD19	0.119507896
BTBD2	0.080402768
BTBD3	0.088883028
BTBD6	-0.06179207
BTBD7	0.27999735
BTBD8	0.111765064
BTBD9	0.158144919
BTC	0.125293152
BTD	-0.10135441
BTF3	0.129389765
BTF3L4	0.047673162
BTG1	0.277353716
BTG2	0.540262676
BTG3	0.087690237
BTG4	0.032153478
BTLA	0.09526258
BTN1A1	0.240705821
BTN2A1	0.137655195
BTN2A2	0.247215183
BTN2A3P	0.133772091
BTN3A1	0.522716113
BTN3A2	0.632465871
BTN3A3	0.283046516
BTNL2	0.003555103
BTNL3	0.835944463
BTNL8	0.847606728
BTNL9	0.175443095
BTRC	0.202009222
BUB1	0.084631074
BUB1B	0.047096206
BUB3	0.054606343
BUD13	0.101798602
BUD31	-0.007568735
BVES	0.278219639
BYSL	0.153789201
BZRAP1	0.209497852
BZW1	0.094568184
BZW2	0.114228056
C10orf10	0.135808657
C10orf107	-0.004523644
C10orf11	0.339112008
C10orf111	-0.112612841
C10orf112	0.067951763
C10orf113	0.136016263
C10orf118	0.347130524
C10orf12	-0.051299775
C10orf120	-0.153152557
C10orf128	0.206072124
C10orf129	-0.004882384
C10orf131	0.018123188
C10orf137	-0.14672232
C10orf2	-0.040588361
C10orf25	0.150188922
C10orf32	0.391690062
C10orf35	0.081396162
C10orf53	0.09271668
C10orf54	0.264211821
C10orf55	0.027440866
C10orf62	0.089243071
C10orf67	0.029362777
C10orf68	-0.013634208
C10orf71	0.01515754
C10orf76	-0.086990369
C10orf82	-0.019092067
C10orf85	-0.10658912
C10orf88	-0.06517524
C10orf90	0.024290633
C10orf91	-0.103877334
C10orf99	-0.130870775
C11orf1	0.136665452
C11orf16	-0.015899646
C11orf21	0.311304846
C11orf24	0.161120768
C11orf30	0.079191276
C11orf31	-0.023016963
C11orf34	0.007377874
C11orf35	0.219213586
C11orf40	0.061728629
C11orf42	-0.2432683
C11orf45	0.008238997
C11orf48	0.06935369
C11orf49	0.333504184
C11orf53	-0.066970693
C11orf54	0.172731142
C11orf57	0.016059624
C11orf58	0.26349226
C11orf63	0.028253435
C11orf65	0.046694654
C11orf68	0.101684565
C11orf70	0.086179623
C11orf71	0.049019609
C11orf73	0.085382236
C11orf74	0.2536343
C11orf80	0.022588674
C11orf82	0.070087982
C11orf83	0.118476801
C11orf84	0.14327125
C11orf85	0.375974604
C11orf86	0.083286312
C11orf87	-0.002423446
C11orf88	0.053867478
C11orf94	0.062334768
C11orf95	-0.116648552
C11orf96	-0.197620255
C12orf10	0.144545417
C12orf23	0.171050458
C12orf29	0.067713606
C12orf36	0.038187011
C12orf39	0.272979595
C12orf4	-0.149740457
C12orf40	0.023519075
C12orf42	0.101613147
C12orf43	0.047147651
C12orf44	-0.064078785
C12orf45	-0.088204384
C12orf49	-0.000123791
C12orf5	0.013854024
C12orf50	-0.186766016
C12orf52	0.070156487
C12orf54	-0.033827049
C12orf56	0.140980063
C12orf57	0.055996724
C12orf60	0.125789956
C12orf61	-0.007190979
C12orf63	0.181910804
C12orf65	0.05478401
C12orf66	-0.021957521
C12orf68	0.106567203
C12orf71	0.164651913
C12orf73	0.204447926
C12orf74	-0.021658627
C12orf75	0.119847564
C12orf76	0.045876841
C12orf77	-0.119678406
C13orf35	0.149479368
C14orf1	0.024386723
C14orf105	0.161911516
C14orf119	0.200535385
C14orf142	0.00774682
C14orf159	0.309740034
C14orf166	0.123369098
C14orf166B	0.029717176
C14orf169	0.036378896
C14orf177	-0.100913783
C14orf178	-0.029122608
C14orf180	0.110274345
C14orf182	0.046332083
C14orf183	-0.053148925
C14orf2	0.182401103
C14orf28	0.141103776
C14orf37	0.073488094
C14orf39	-0.063254608
C14orf79	0.229254833
C14orf80	0.077336757
C14orf93	0.17647962
C15orf26	0.077427541
C15orf27	0.02517631
C15orf32	-0.034310449
C15orf37	0.094160188
C15orf38	0.219063133
C15orf39	-0.032721072
C15orf40	0.079323748
C15orf41	-0.010861282
C15orf43	0.037025573
C15orf48	-0.101522402
C15orf52	0.262701175
C15orf53	0.11901508
C15orf54	0.057152956
C15orf56	0.199948147
C15orf57	0.385330708
C15orf59	0.104582924
C15orf60	0.094770263
C15orf61	0.16831334
C15orf62	0.143557433
C16orf11	0.015660459
C16orf13	0.0239829
C16orf3	0.143488333
C16orf45	0.223076818
C16orf46	0.32281582
C16orf54	0.160226162
C16orf58	0.143157273
C16orf59	0.299379897
C16orf62	0.066226243
C16orf70	-0.215238797
C16orf71	-0.076563815
C16orf72	0.209192664
C16orf74	-0.220726476
C16orf78	-0.056021007
C16orf80	0.133858127
C16orf82	0.069083711
C16orf86	0.061861337
C16orf87	0.171386771
C16orf89	0.234382219
C16orf90	-0.19536107
C16orf91	-0.075021374
C16orf92	0.028282903
C16orf93	-0.104980907
C16orf96	0.063700976
C17orf100	0.038632195
C17orf102	0.005428059
C17orf103	0.434639422
C17orf104	0.049543163
C17orf105	-0.244352254
C17orf107	0.154710337
C17orf47	-0.030899204
C17orf50	-0.064235271
C17orf53	-0.006705255
C17orf58	0.125984624
C17orf59	-0.004333065
C17orf62	0.12664614
C17orf64	-0.082335146
C17orf66	0.032953318
C17orf67	-0.127754886
C17orf70	0.115489913
C17orf72	0.0717474
C17orf74	0.107699552
C17orf75	-0.085804425
C17orf76-AS1	-0.275758691
C17orf77	-0.183604824
C17orf78	-0.108955623
C17orf80	0.152909279
C17orf82	0.145004829
C17orf85	0.097214457
C17orf89	-0.035162869
C17orf96	0.180556849
C17orf97	0.176074475
C17orf98	0.215074114
C17orf99	0.030422938
C18orf12	0.176152142
C18orf21	-0.08972992
C18orf25	0.127918893
C18orf42	0.108944125
C18orf49	-0.003767654
C18orf54	0.082863938
C18orf56	0.080362165
C18orf8	-0.031645899
C19orf10	0.087154323
C19orf12	0.256185033
C19orf18	-0.101030786
C19orf24	0.363271552
C19orf25	0.062281866
C19orf26	0.21354135
C19orf33	0.160448019
C19orf35	0.010032206
C19orf38	0.013725299
C19orf40	-0.252276872
C19orf43	0.050350453
C19orf44	0.047023224
C19orf45	0.201873908
C19orf47	0.136111018
C19orf48	0.069525286
C19orf52	-0.018449927
C19orf53	0.114745992
C19orf54	0.072372772
C19orf55	-0.096747955
C19orf57	-0.115154334
C19orf59	0.321215579
C19orf60	0.468984449
C19orf66	0.080463903
C19orf69	0.117323326
C19orf70	-0.048507646
C19orf71	0.006902565
C19orf73	-0.075069637
C19orf77	0.304168784
C19orf80	0.134095546
C1D	0.149035558
C1GALT1	0.231631812
C1orf100	0.019241365
C1orf101	0.140472908
C1orf105	0.144993961
C1orf106	0.02102383
C1orf109	0.202415203
C1orf110	-0.195999462
C1orf111	0.04522245
C1orf112	-0.059786975
C1orf115	-0.013915073
C1orf116	-0.114648294
C1orf122	-0.098631605
C1orf123	0.025881565
C1orf127	-0.114841709
C1orf131	0.096523164
C1orf141	0.326018214
C1orf146	-0.118933045
C1orf158	0.133079109
C1orf159	0.207878509
C1orf162	0.094361752
C1orf168	0.057873044
C1orf170	-0.074955211
C1orf172	-0.054217167
C1orf173	0.018014592
C1orf174	0.135672017
C1orf177	-0.00312839
C1orf185	-0.066791072
C1orf189	0.12120862
C1orf192	-0.193146616
C1orf194	0.128108711
C1orf198	0.320001845
C1orf204	0.032492335
C1orf21	0.153563122
C1orf210	0.131407136
C1orf213	-0.105132065
C1orf216	0.19684031
C1orf220	0.095664847
C1orf222	0.129690197
C1orf226	-0.045881298
C1orf227	-0.111795126
C1orf228	0.363841817
C1orf229	-0.047330798
C1orf27	0.064043986
C1orf35	0.173952635
C1orf43	0.162825675
C1orf51	-0.004545693
C1orf52	0.258862415
C1orf53	-0.176639005
C1orf54	0.087365379
C1orf56	0.157633202
C1orf61	-0.141082566
C1orf63	0.170642291
C1orf64	-0.035770504
C1orf65	-0.088782752
C1orf68	0.164280316
C1orf74	0.229714241
C1orf85	0.162768211
C1orf86	0.07117806
C1orf87	-0.194816765
C1orf94	-0.17936541
C1orf95	0.083150673
C1QA	0.101639106
C1QB	0.046287482
C1QBP	-0.22368433
C1QC	-0.09785141
C1QL1	0.082203191
C1QL2	0.085529543
C1QL3	0.279121431
C1QL4	-0.075275967
C1QTNF1	0.042387084
C1QTNF2	0.084272479
C1QTNF3	0.039274456
C1QTNF4	-0.029642689
C1QTNF6	0.212638191
C1QTNF7	0.370759826
C1QTNF8	0.277091826
C1QTNF9B	0.121521878
C1QTNF9B-AS1	0.107153083
C1R	0.263074789
C1RL	0.192613639
C1RL-AS1	0.102705281
C1S	0.004799796
C2	0.207135769
C20orf112	-0.004212802
C20orf141	0.106935877
C20orf144	0.002692883
C20orf166	0.183980004
C20orf166-AS1	0.119939737
C20orf173	-0.033166578
C20orf194	0.173652543
C20orf195	-0.017461062
C20orf196	0.002662779
C20orf197	0.316514563
C20orf201	-0.022059058
C20orf202	0.159605558
C20orf24	-0.004098153
C20orf26	-0.024219642
C20orf27	0.122546744
C20orf85	0.292147792
C20orf96	0.236709916
C21orf2	-0.008110453
C21orf33	0.116670918
C21orf37	-0.171360305
C21orf58	0.212002653
C21orf59	0.263022847
C21orf62	0.295462672
C21orf67	-0.002575117
C21orf88	0.194834882
C21orf90	-0.20573005
C21orf91	0.229003883
C22orf15	0.220865064
C22orf23	-0.004211195
C22orf24	0.065237307
C22orf26	0.010012597
C22orf29	0.170159712
C22orf31	-0.044777421
C22orf34	0.290013088
C22orf39	0.039288412
C22orf42	0.136434053
C22orf43	0.05876965
C22orf46	0.022741259
C2CD2	0.046361065
C2CD2L	0.069136466
C2CD3	-0.096625287
C2CD4A	-0.005735421
C2CD4B	0.03087544
C2CD4C	-0.322225702
C2CD4D	0.056251051
C2CD5	0.222314326
C2orf16	-0.172884299
C2orf40	-0.036659844
C2orf42	0.024164395
C2orf43	0.139864471
C2orf44	-0.008736208
C2orf47	0.099139372
C2orf48	0.05018864
C2orf49	0.089761998
C2orf50	-0.125420161
C2orf53	-0.006143129
C2orf54	0.003874766
C2orf57	-0.054912695
C2orf61	0.059000477
C2orf62	0.056945744
C2orf66	0.107074737
C2orf68	0.240730303
C2orf69	0.167554254
C2orf70	0.191026087
C2orf71	-0.125839027
C2orf72	0.078585547
C2orf73	0.127250459
C2orf76	0.095901628
C2orf78	-0.005575826
C2orf80	0.048962683
C2orf81	-0.058274479
C2orf82	0.140419375
C2orf83	0.282368618
C2orf88	0.361444719
C2orf90	-0.025499772
C3	-0.041343851
C3AR1	0.536193736
C3orf14	0.003014424
C3orf17	0.090824964
C3orf18	0.008322279
C3orf20	-0.134695025
C3orf22	-0.050632002
C3orf27	0.044399516
C3orf30	0.108571788
C3orf33	0.156419889
C3orf35	0.122506508
C3orf36	-0.165759707
C3orf37	0.038110715
C3orf38	0.208648336
C3orf43	0.1700686
C3orf52	0.193902053
C3orf55	0.064992691
C3orf56	0.038146012
C3orf58	0.079651618
C3orf67	0.3100782
C3orf70	0.241982682
C3orf72	0.149480394
C3orf79	0.184981502
C3orf84	-0.23240152
C4BPA	0.130639088
C4BPB	0.231153864
C4orf17	-0.014609416
C4orf19	0.081660461
C4orf21	0.113829631
C4orf22	0.027913157
C4orf26	0.154303743
C4orf27	0.118635077
C4orf29	-0.068624673
C4orf3	0.203505594
C4orf32	0.05872718
C4orf33	0.087177367
C4orf36	-0.04042508
C4orf40	0.11029
C4orf45	-0.057951614
C4orf46	0.139313808
C4orf47	0.108724065
C4orf48	0.052438622
C4orf50	0.153317426
C4orf51	0.049117192
C4orf6	-0.132112278
C5	0.149354924
C5AR1	0.211977114
C5AR2	-0.002450915
C5orf15	-0.001521194
C5orf22	0.152464109
C5orf24	0.232658763
C5orf27	0.115207687
C5orf28	0.082282047
C5orf30	-0.161385395
C5orf34	0.195560402
C5orf38	0.264423392
C5orf42	0.302623449
C5orf45	0.367763552
C5orf46	0.162918538
C5orf47	0.075824096
C5orf48	0.006612485
C5orf49	-0.067512366
C5orf51	-0.06335794
C5orf52	0.074000061
C5orf54	-0.182471755
C5orf55	0.075563339
C5orf56	0.054601817
C5orf58	0.101093946
C5orf60	-0.045930451
C5orf63	-0.03633564
C5orf64	0.13849971
C6	0.025420698
C6orf1	0.027303226
C6orf10	0.336049232
C6orf106	0.233278819
C6orf118	0.069866288
C6orf120	0.152169834
C6orf123	-0.230402319
C6orf136	-0.017823377
C6orf141	-0.045793497
C6orf15	-0.204249149
C6orf165	0.101115363
C6orf195	0.171785107
C6orf201	-0.095572868
C6orf203	0.127782503
C6orf211	0.04167644
C6orf222	0.115231276
C6orf223	0.11567755
C6orf226	0.077407484
C6orf25	0.469768669
C6orf47	-0.223360637
C6orf48	0.19610355
C6orf52	-0.041258412
C6orf57	-0.063684566
C6orf58	-0.170614214
C6orf62	0.134760097
C6orf89	0.252133148
C7	0.026724302
C7orf10	-0.00761856
C7orf13	0.259388318
C7orf26	-0.010877706
C7orf31	0.057402222
C7orf33	0.008443894
C7orf34	0.047222625
C7orf41	0.425077558
C7orf43	0.221016282
C7orf50	0.075000992
C7orf55	0.042315827
C7orf57	0.023315567
C7orf60	0.278110019
C7orf61	0.13917653
C7orf62	0.158870503
C7orf63	0.013115522
C7orf65	0.035013613
C7orf66	0.147893322
C7orf69	0.060799187
C7orf71	-0.076841489
C7orf72	0.00906339
C7orf73	-0.047695551
C8A	0.127119886
C8B	-0.006199411
C8G	0.078787895
C8orf17	0.19605853
C8orf22	-0.011944551
C8orf31	0.267488773
C8orf33	0.174120454
C8orf34	0.122233308
C8orf37	-0.003220921
C8orf4	-0.126184737
C8orf44	0.178423443
C8orf46	0.067807222
C8orf47	-0.053956039
C8orf48	0.167111312
C8orf49	0.071615886
C8orf58	0.159662815
C8orf59	-0.079943284
C8orf74	-0.033915554
C8orf76	-0.074193723
C8orf82	0.093034252
C8orf86	0.064173432
C9	0.215069764
C9orf106	0.066471259
C9orf114	-0.038056853
C9orf116	-0.093921736
C9orf117	-0.015683868
C9orf123	0.091980487
C9orf129	-0.158162158
C9orf131	-0.095845706
C9orf135	0.01451702
C9orf139	-0.110816609
C9orf142	-0.082446479
C9orf152	-0.029379428
C9orf153	0.123697114
C9orf156	0.222483564
C9orf16	0.159929879
C9orf163	0.177023654
C9orf169	-0.075355396
C9orf170	0.072737537
C9orf171	-0.050679396
C9orf172	-0.056694161
C9orf173	0.1435633
C9orf24	0.152634025
C9orf3	0.301807241
C9orf37	0.039301053
C9orf38	-0.019769793
C9orf40	0.08364155
C9orf41	0.111315943
C9orf43	0.092433552
C9orf47	0.243131007
C9orf50	0.043864566
C9orf53	-0.040072227
C9orf57	-0.084078473
C9orf62	0.164021239
C9orf64	-0.002267249
C9orf66	0.128450603
C9orf69	0.056427083
C9orf72	0.335503587
C9orf78	0.63431801
C9orf84	0.114606263
C9orf85	0.041595695
C9orf89	0.095726764
C9orf9	0.122643737
C9orf91	0.313870785
C9orf96	0.095419794
CA1	0.647465541
CA10	0.150860249
CA11	0.074056095
CA12	0.119274117
CA14	0.186705221
CA2	0.112148157
CA3	0.084264103
CA4	-0.013794447
CA5A	0.097855523
CA6	0.413640892
CA7	0.025876942
CA8	0.252727991
CA9	0.158761902
CAAP1	0.235628616
CAB39	-0.023455237
CAB39L	0.105902764
CABIN1	0.066947358
CABLES1	0.197900746
CABLES2	-0.052787243
CABP1	0.008079177
CABP2	0.053790755
CABP4	0.1536716
CABP5	0.34028679
CABP7	0.036179819
CABS1	-0.015444889
CABYR	0.256232095
CACFD1	0.239658174
CACHD1	0.065708583
CACNA1A	0.271693011
CACNA1B	0.068783938
CACNA1C	0.313295335
CACNA1D	0.04759088
CACNA1E	0.245682591
CACNA1G	0.268996709
CACNA1H	0.029422424
CACNA1I	0.131839674
CACNA1S	0.023535082
CACNA2D1	-0.048168336
CACNA2D2	0.086975814
CACNA2D3	0.161442468
CACNA2D4	0.191966606
CACNB1	0.263494581
CACNB2	0.300622876
CACNB3	0.185841933
CACNB4	0.165072755
CACNG1	-0.102580671
CACNG2	0.11465485
CACNG3	0.102832756
CACNG4	0.000460302
CACNG5	0.027040335
CACNG6	0.445302308
CACNG7	0.020875332
CACNG8	-0.14333781
CACTIN	0.108074869
CACUL1	0.200703197
CACYBP	0.076844609
CAD	0.151283344
CADM1	0.185693689
CADM2	0.119921095
CADM3	0.023083597
CADM4	-0.022922542
CADPS	0.075744294
CADPS2	0.121940776
CAGE1	-0.194101844
CALB1	0.041767854
CALB2	0.047597394
CALCA	0.102971411
CALCB	0.119843766
CALCOCO1	0.249309908
CALCOCO2	0.096366685
CALCR	0.130827487
CALCRL	0.128615377
CALD1	0.352570775
CALHM1	0.14078425
CALHM2	0.347224233
CALHM3	-0.037202035
CALML3	0.064919789
CALML4	0.166707025
CALML5	-0.130923718
CALML6	0.086668563
CALN1	0.006318961
CALR	-0.033910165
CALR3	-0.192473373
CALU	0.085585453
CALY	0.08568335
CAMK1	0.130811343
CAMK1D	0.170054281
CAMK1G	0.064243876
CAMK2A	0.006735202
CAMK2B	0.190625417
CAMK2D	0.165847945
CAMK2G	0.210468579
CAMK2N1	0.083514651
CAMK2N2	-0.002174791
CAMK4	0.073160413
CAMKK1	0.013467464
CAMKK2	0.169752363
CAMKMT	-0.111655645
CAMKV	0.199967216
CAMLG	0.109747827
CAMP	0.328650505
CAMSAP1	0.088494924
CAMSAP2	0.007743332
CAMSAP3	0.21238932
CAMTA1	0.169096108
CAMTA2	0.405610383
CAND1	0.048343074
CAND2	0.322349959
CANT1	0.029082448
CANX	0.196167133
CAP1	0.296911548
CAP2	0.079581294
CAPG	0.473671223
CAPN1	0.242050657
CAPN10	0.174299207
CAPN11	0.01103993
CAPN12	0.074394875
CAPN13	-0.015342398
CAPN14	0.051130412
CAPN15	0.147633818
CAPN2	0.265309487
CAPN3	0.101035571
CAPN5	0.005003038
CAPN7	0.117940865
CAPN8	-0.157411586
CAPN9	-0.151326479
CAPNS1	0.375046228
CAPNS2	-0.033794435
CAPRIN1	0.133791921
CAPRIN2	0.154878553
CAPS	-0.049492266
CAPS2	0.136458695
CAPSL	-0.163977946
CAPZA1	0.136871927
CAPZA2	0.292460113
CAPZA3	0.087866757
CAPZB	0.059342863
CARD10	0.062928994
CARD11	0.219943783
CARD14	0.212063706
CARD16	0.065659996
CARD17	0.230194089
CARD18	0.060018337
CARD6	0.203471502
CARD8	0.313572676
CARD9	0.185115108
CARF	0.215525469
CARHSP1	0.083865628
CARKD	0.12079252
CARM1	0.078243842
CARNS1	0.001976325
CARS	0.310216661
CARS2	0.255327972
CARTPT	-0.061401079
CASC1	0.012557644
