gene	h50	pve50	rho50	pge50	pi50	n_gamma50	h025	pve025	rho025	pge025	pi025	n_gamma025	h975	pve975	rho975	pge975	pi975	n_gamma975
PLEKHO1	0.1950621	0.0709179	0.9643396	0.918581	0.003751477	1	0.049531703	0.0409473	0.68460074	0.68562992	0.002104850625	1	0.6001378	0.1112703425	0.99897147	0.99631799	0.0128565515	5
E2F2	0.02780017	0.02287579	0.617911	0.53685485	0.01560256	17	0.002780297425	0.002323421325	0.0345541485	0	0.001177597925	0	0.16231578	0.062026681	0.9874894725	0.9796101625	0.1154004	129
PYCR2	0.2152254	0.1416458	0.8903214	0.8341089	0.01102674	13	0.0949902585	0.08910865	0.4743873425	0.470939155	0.003354033	5	0.4342134	0.2102140175	0.9950388125	0.9906494625	0.0708356660000001	80
CTBS	0.4085424	0.2162804	0.9836485	0.9599632	0.001485483	3	0.1599522	0.1683589	0.8741005	0.8496995	0.0006627135	3	0.7506124	0.2672067025	0.9995505	0.9985536	0.00388782	6
GPR161	0.1573282	0.2210425	0.94636475	0.96438	0.002294426	3	0.04453143	0.1727011	0.657568675	0.85904749	0.0007172612075	2	0.4926843975	0.2740862	0.9980580525	0.9986716	0.00803774955	10
ZZZ3	0.0408183	0.033571155	0.520652	0.4328163	0.04271421	58	0.00690598855	0.0064290545	0.0270057325	0	0.0009349860575	0	0.1909099225	0.08275370575	0.9775469	0.9697060925	0.2051975275	274
TXLNA	0.02502712	0.01537289	0.6437466	0.5363564	0.08600544	65	0.001191375	0.0009384359475	0.03734652825	0	0.00165424835	0	0.25154603	0.0548761	0.99340062	0.9761161725	0.390383535	290
RAB4A	0.1065693	0.10896605	0.9197258	0.9213977	0.003022096	3	0.02853542	0.07111383125	0.51839628	0.63923653	0.0009683235	1	0.4657741	0.15541133	0.9976164175	0.9965083	0.015344199	16
IL12RB2	0.1882488	0.16044875	0.9494445	0.9388208	0.000905341	1	0.05013415175	0.1162418225	0.6637901	0.7973527	0.0005494889625	1	0.6268958	0.2126058125	0.9980892	0.9968206525	0.00297741535	4
ACOT7	0.1491595	0.0709857	0.893891	0.7516535	0.001188475	2	0.03955712725	0.03719354	0.4931750425	0.42775625	0.000639603615	1	0.5627968	0.1185119	0.99592793	0.979919185	0.003903375525	6
RBBP5	0.019633715	0.01359738	0.659798	0.35069435	0.002065587	3	0.00164796275	0.001053612	0.039185869	0	0.0006513919275	0	0.32911723	0.040522777	0.9921434175	0.9755462	0.05848441	91
RBBP4	0.008275977	0.0039275465	0.66873055	0.2977494	0.004850491	3	0.00025916528	0.0001313961	0.0375798555	0	0.001399487	0	0.313667290000001	0.02168997975	0.9963843025	0.96146607	0.06299275	46
RALGPS2	0.016862975	0.012509035	0.56553545	0.432486	0.01069416	18	0.0008383734975	0.0006373323675	0.02954942	0	0.0006808862625	0	0.18503405	0.0446561655	0.9868946	0.969662955	0.1097470125	186
MIER1	0.0077148405	0.005641761	0.5621864	0.4003236	0.01324407	23	0.0003060219125	0.000219456	0.02854679025	0	0.0006146761625	0	0.1650352775	0.02620683675	0.9906691375	0.9672703	0.1178087	208
PPP2R5A	0.4309957	0.4883334	0.9697557	0.9738587	0.001353728	1	0.1640438825	0.435021075	0.8182268225	0.9285398	0.0008328648175	1	0.8251535	0.5398481	0.99846	0.9983896	0.00337988195	3
FOXD2	0.008414897	0.0036447625	0.6809617	0.1944294	0.002291025	2	0.0002400255	0.0001201916	0.03673633	0	0.000890508245	0	0.3736972875	0.0194194845	0.99687893	0.9519909725	0.01990135	23
SLC35D1	0.13198245	0.1172583	0.8198729	0.8139884	0.001431549	2	0.03676543075	0.07277267425	0.3600068	0.55282919	0.00059849785	1	0.4915888	0.1746057925	0.9900392375	0.986198235	0.00651569585	11
HYI	0.2687928	0.10329165	0.95396175	0.86407	0.0042684055	6	0.07636515175	0.05316588075	0.631841665	0.556560615	0.0009277913625	1	0.611322	0.1805255	0.99854288	0.9934591	0.01348610325	15
PTGFRN	0.076871825	0.07537161	0.9075463	0.91417945	0.005230309	6	0.0208726105	0.042467217	0.4295552825	0.4448071	0.001217331575	2	0.3085804	0.11812494	0.9973742525	0.9969194825	0.02936376675	33
REG4	0.09455938	0.075687315	0.74621555	0.73300795	0.005679533	5	0.02700745	0.03916720125	0.0992967315	0.01274123675	0.001363037	1	0.4002958825	0.1348785175	0.9904534	0.9859031775	0.09303249775	77
GNAI3	0.039454655	0.028436845	0.6148367	0.448694	0.006084152	8	0.00587432485	0.005005669875	0.03403442275	0	0.0008476175	0	0.3320599375	0.0712184010000001	0.9880430625	0.97089067	0.0695048275	91
PUSL1	0.14221255	0.1033597	0.92265305	0.9077146	0.007869696	3	0.03944946	0.06393862	0.5226909125	0.6076252	0.002655087625	1	0.5048003	0.1554637875	0.99777221	0.996642525	0.04866275375	19
RRAGC	0.01737353	0.01147626	0.6111108	0.3571235	0.0059461845	6	0.0007818865125	0.0004880743525	0.03302396825	0	0.000991732795	0	0.33225199	0.042394482	0.9922743	0.9685296	0.1883560525	195
PTPRU	0.7494407	0.1427372	0.9949321	0.9124187	0.002921802	3	0.3565132	0.09324273	0.9320244	0.6765507	0.001491711	2	0.9386795	0.192579	0.9998646	0.9958183	0.00656142	6
PTPRF	0.023430455	0.018716925	0.5524432	0.40231595	0.01349288	16	0.002885818275	0.002452402875	0.026950883	0	0.0009160314725	0	0.21512697	0.0523538655	0.9823071925	0.96892751	0.1493468	186
PTPRC	0.023994095	0.02178479	0.51809045	0.461539	0.064187985	91	0.0033472105	0.003203784925	0.0278762985	0.0020931248	0.0011999313	1	0.10451194	0.05775417325	0.98026821	0.9751946	0.2101419225	295
RC3H1	0.0079017685	0.003718915	0.61791545	0.3798376	0.009715819	8	0.0002290683	0.0001193319	0.03175084	0	0.001185710975	0	0.2304194	0.02639109425	0.9940975625	0.960698435	0.1229632	111
ISG15	0.1618719	0.057474615	0.97519515	0.9345985	0.0099855685	3	0.03837478725	0.02942530125	0.7493619	0.7071727	0.00401942235	2	0.5355421425	0.0958269685	0.9994727	0.9981948125	0.03104153	7
APITD1	0.12550655	0.05680866	0.86914175	0.73703905	0.0022981595	2	0.0314047955	0.02783905275	0.2816440725	0.2020672425	0.001235278	1	0.5327706	0.1034530875	0.996331375	0.984703855	0.0266086180000001	22
CDC7	0.44915685	0.5002328	0.969311	0.9733235	0.002551253	5	0.1976654	0.4509997	0.8385346	0.9233939	0.00093464874	3	0.7638156	0.5484905	0.9974236	0.9974936125	0.007674954	9
LGALS1	0.2007911	0.1414691	0.9701592	0.95434915	0.002821217	4	0.06833226	0.100719	0.7826476475	0.8106983	0.001440717	3	0.5536717	0.1877895	0.9987793225	0.9978035	0.00731229095	8
SBF1	0.1438932	0.0879943	0.8956963	0.83141785	0.005144856	4	0.042015301	0.0490480205	0.47976646	0.5405994	0.001403863	2	0.448088627500001	0.14465063	0.9958046	0.9910270925	0.02353564	18
ITGA4	0.26831085	0.3106468	0.8248083	0.86894215	0.002390275	4	0.110169245	0.249951675	0.399614565	0.6623973	0.0007707209	1	0.63061775	0.378869745	0.987573335	0.98985705	0.009460090575	12
ITGA6	0.05471478	0.039625805	0.496242	0.2134409	0.0044433585	6	0.01196299925	0.01046970175	0.0250132955	0	0.00072723034	0	0.4585192375	0.08558996	0.97563423	0.93799998	0.062805198	89
ITGAV	0.068703165	0.04440156	0.6508505	0.59280955	0.0075097705	8	0.01622211475	0.015581086	0.0394690025	0	0.0009403791425	0	0.33465137	0.1089030475	0.9867708	0.9764688	0.05806713925	69
SRBD1	0.19733485	0.1804545	0.8968352	0.8878508	0.0009102892	2	0.05273700425	0.1247136	0.4962566	0.6910005475	0.000505955415	1	0.6057248	0.258243725	0.9949433	0.9918384575	0.0033756112	6
CALM2	0.01838712	0.01227654	0.6180652	0.37537245	0.004085408	6	0.0007923911075	0.0005231628	0.03189475025	0	0.0006319123675	0	0.2802125175	0.04520971525	0.9912050625	0.9666987425	0.04995843	82
PTPN18	0.022923615	0.01381632	0.54869555	0.30054645	0.0092909385	6	0.001383794	0.00087452112	0.0276611455	0	0.0014626764	0	0.31435214	0.05000914	0.9855852575	0.94673229	0.137056255	102
C2orf81	0.009882653	0.0075480775	0.56297335	0.4455162	0.06444925	85	0.00039589972	0.0003180314	0.02882296	0	0.000881989695	0	0.15986066	0.033572033	0.988724615	0.9702820025	0.1646648	214
C2orf82	0.06795114	0.05784945	0.74762015	0.71004805	0.00741335	10	0.01896971575	0.02055607275	0.07429670575	0.000115887639500003	0.00086250199	1	0.2481568875	0.10822722	0.99116485	0.9888050625	0.1349033775	186
C2orf84	0.1607471	0.1168995	0.8180595	0.7826108	0.006182487	7	0.05783919025	0.06744225	0.2104106	0.18615591	0.001067761	1	0.446157575	0.1999240125	0.9920307	0.9886596	0.0633203367500001	76.0250000000015
C2orf89	0.3492163	0.1433715	0.9547536	0.8518584	0.00130273	2	0.1259592	0.09457079	0.7596196675	0.6481574825	0.0007187041	2	0.7550503	0.2103736	0.99609367	0.9816488825	0.003708274725	5
C2orf88	0.028888015	0.017350305	0.6742157	0.3391185	0.0023727475	3	0.0029183162	0.00188839295	0.04027731975	0	0.000811678765	0	0.3751998325	0.04973828275	0.9903375625	0.96744184	0.043717417	57
PDK1	0.2531914	0.30650765	0.9147231	0.9325537	0.0022678025	4	0.08812001675	0.2403403325	0.5641631	0.77228786	0.0007340611125	1	0.6361094	0.3774762	0.9958716	0.9965092	0.01055664425	12
PECR	0.04890988	0.03897162	0.82129585	0.76394575	0.0035798485	5	0.00900745365	0.009294082425	0.10516259	0.01055735975	0.0007411015	1	0.2896019	0.0825657955	0.9948656875	0.991156455	0.15219015	232
RAB3GAP1	0.018010185	0.007450895	0.6272492	0.2104448	0.002537373	2	0.000537740565	0.0002570827	0.0319630745	0	0.000963608715	0	0.3725516	0.0368417665	0.993713605	0.9432186525	0.05224649975	56
TMEM163	0.154981	0.14952725	0.85492175	0.85440115	0.0014972365	2	0.04692864375	0.09735017275	0.428573645	0.64877413	0.0007075974025	1	0.5438659	0.2293989	0.9886588	0.9822447075	0.00637282575	9
FOXN2	0.2133778	0.127969	0.9660368	0.93976345	0.001169104	1	0.05687206625	0.08945491825	0.7223890325	0.765286745	0.000675157445	1	0.6693139	0.176474325	0.9990201	0.9975482	0.00365571475	4
FAHD2A	0.02988135	0.01677758	0.583757	0.3788699	0.029875905	8	0.003411591675	0.002864953	0.02939044325	0	0.00407918825	0	0.3253173125	0.06930504275	0.9874945625	0.975529095	0.81145086	215
COBLL1	0.013160095	0.0093958555	0.58424265	0.38428755	0.01105942	15	0.00063653088	0.0004445458	0.03067405	0	0.0007513325325	0	0.2164769075	0.03566309475	0.98881484	0.9670809475	0.09771095	139
MARCO	0.4293022	0.55242095	0.9630962	0.979186	0.001943537	3	0.1775795	0.5101441075	0.7996162	0.9330670175	0.0007492922	2	0.7641116	0.5923172	0.9982402475	0.99880188	0.006222197	6
SMPD4	0.1938622	0.1942612	0.95663015	0.9593341	0.001763653	1	0.04988456025	0.1461677	0.6766842	0.844536575	0.001141265	1	0.6827320075	0.24841098	0.9991651775	0.9979023	0.005640415	4
TTC27	0.2286723	0.1329673	0.977112	0.9594117	0.00197211	3	0.0670492	0.09401997575	0.7962487	0.8057573	0.0007777618	2	0.5867283	0.1793920125	0.9994728	0.998739	0.005270675	6
ODC1	0.015985695	0.00759965	0.6584311	0.2209994	0.0015283695	2	0.0005144227	0.0002499346775	0.0366775215	0	0.000577728995	0	0.365077405	0.03769644325	0.9947518475	0.9480238875	0.017957202	31
IL18RAP	0.4466258	0.71854085	0.9921132	0.9976507	0.001594336	4	0.1781879725	0.6884072	0.9214741	0.9869153475	0.0006797763	4	0.7955617	0.7467279	0.9998167	0.9999145	0.0039180356	7
FBXO11	0.030995445	0.024083875	0.5483761	0.3038712	0.005279577	8	0.0043536775	0.003530266	0.02948735975	0	0.0007075761725	0	0.322541205	0.0601011105	0.9821991425	0.96039747	0.05483955	83
CCDC75	0.049318035	0.03507002	0.77135635	0.6676548	0.0019187245	3	0.008624528	0.008196003725	0.1086924	0	0.0005944741	0	0.3407094	0.0734069095	0.993150075	0.9837410175	0.03985738475	70
FKBP1B	0.1125336	0.07776812	0.78427435	0.7209519	0.0045813065	6	0.035135558	0.039943484	0.085043142	0	0.0009392373	0	0.39300815	0.1422437125	0.9927855825	0.98782714	0.0640636662500001	83
UNC50	0.188725	0.1777163	0.9673395	0.96915485	0.001514565	1	0.04728406	0.1273038	0.7084524425	0.8694695725	0.001003958	1	0.6149653	0.2403731	0.9991632	0.9985710275	0.003921302	3
EPB41L5	0.090069835	0.0801648	0.8181332	0.7836691	0.003592957	4	0.0275062265	0.04380995725	0.1476533	0.0392216725	0.0009359794825	1	0.4047082	0.13881484	0.9919964925	0.9885536	0.1171500125	148
KIDINS220	0.1152658	0.065188635	0.8850021	0.77449295	0.002504102	4	0.030976973	0.03125646825	0.4243826025	0.37111775	0.0007163122	2	0.3958466	0.109471645	0.9948237	0.9869861625	0.012267666	18
WNT6	0.04629596	0.04722723	0.79335865	0.7860889	0.0048816415	4	0.0125332485	0.0220768	0.070813724	0	0.00103009085	0	0.3375732	0.090922992	0.9955979525	0.9939014475	0.045408545	46
BOK	0.2846041	0.3357422	0.9463276	0.9644609	0.003779502	3	0.09103922825	0.2820912	0.6544182075	0.889174145	0.001490147175	2	0.69527	0.395036555	0.997860165	0.998076865	0.0115784735	7
ADAM17	0.014490405	0.0079866325	0.66772765	0.3378576	0.0026467725	4	0.000458210135	0.0002753321	0.03800838	0	0.000674724615	0	0.301624705	0.03621733	0.9942326675	0.9653829875	0.02150475075	35
CNRIP1	0.2072746	0.19899165	0.8068303	0.7996984	0.001967649	4	0.08198796	0.1442839375	0.40686227	0.522506	0.0006821094	2	0.5368753	0.266690495	0.9775998225	0.9708338775	0.0079604489	16
DYNC1I2	0.023885	0.01788702	0.56123825	0.3726105	0.01681839	21	0.00220929055	0.001671854375	0.026605281	0	0.0008644774	0	0.264382	0.0524252835	0.9856511775	0.9691569	0.214928355	268
WNT10A	0.01905562	0.012338615	0.57331205	0.30292255	0.009163349	9	0.001171311375	0.0007539053725	0.030107724	0	0.0010332655	0	0.3186169475	0.04481402275	0.9882691875	0.95914925	0.2749852325	283
CDC42EP3	0.06554608	0.0526465	0.55983265	0.32967805	0.005375141	9	0.0194237785	0.019562802	0.0309260845	0	0.000645148305	0	0.3948113	0.09907965725	0.9742305325	0.9633515825	0.136843835	227
ABI2	0.01364207	0.010989425	0.52963985	0.46156095	0.08515024	87	0.0006475245475	0.000539612075	0.02631842	0	0.00127929385	0	0.09546849625	0.04470198	0.9823587	0.9708475	0.2487855725	259
ADCY3	0.08374861	0.048859435	0.87153215	0.7900504	0.004075577	4	0.0153832385	0.01664317	0.1509044775	0.00447295132500001	0.001156533	1	0.4109143975	0.1046206175	0.9965088525	0.9917454375	0.03655339125	35
XRCC5	0.04941391	0.044920035	0.85989065	0.83374115	0.0016214895	2	0.0109188	0.02056330675	0.2657619325	0.104430415	0.0006816527	1	0.3562683125	0.0800541825	0.995785415	0.9927799475	0.01388020875	20
MEIS1	0.024119845	0.01803724	0.6353781	0.4542337	0.005036424	9	0.001550765175	0.00104505195	0.03775272	0	0.0005388400525	0	0.266504975	0.053973132	0.9889880175	0.9754156125	0.06694915825	129.025000000001
ASAP2	0.018125795	0.0124663	0.5802016	0.3702267	0.007437092	12	0.00081850221	0.0005502874	0.03008146275	0	0.00064554848	0	0.261880675	0.04727996175	0.98807495	0.9619549875	0.11877299	198
CALCRL	0.06617754	0.05668819	0.9009377	0.89696875	0.0017935685	2	0.01418367	0.02804927	0.21148952	0.01586147875	0.000874945	1	0.4037759	0.10568746	0.9978933025	0.9960433	0.01882860175	22
ARHGAP25	0.042735945	0.03231749	0.6223604	0.4387979	0.0028162485	5	0.00676718355	0.00549456975	0.039392934	0	0.0005999273325	0	0.34927606	0.07397626475	0.984192155	0.9682353825	0.067985879	124
RSAD2	0.01370437	0.00703965	0.6640452	0.2762476	0.0016592005	3	0.00040412751	0.0002451176	0.03569431675	0	0.00051750784	0	0.3503397825	0.03474945	0.99497532	0.957947565	0.01678128	34
CCL20	0.1611821	0.126139	0.9555734	0.940672	0.001178307	1	0.0408255255	0.08888483	0.6612321	0.7757452	0.000675015635	1	0.5421598	0.1698816	0.9985548	0.9971002175	0.003292858	4
MTERFD2	0.5015554	0.3917917	0.9938851	0.9905112	0.003225085	3	0.196241705	0.3401667	0.9440381	0.9581619	0.001210457	2	0.8247961	0.43689198	0.9997891	0.9995758225	0.007958414	6
ACOXL	0.10867975	0.08589568	0.83201635	0.8178237	0.013038335	10	0.03450799625	0.04481977875	0.2152150425	0.1769082325	0.002268208175	2	0.3091905	0.15191479	0.9935802075	0.9921534	0.06986396575	53
PDCL3	0.080043075	0.06907581	0.89843	0.88262065	0.001412091	2	0.01747669	0.0365037175	0.44276784	0.5881812475	0.0006490478475	1	0.429305680000001	0.1195370425	0.9961919125	0.994441085	0.0066117207	9
SPTBN1	0.2993393	0.2720597	0.93445125	0.9316458	0.0049883955	9	0.1412451775	0.21041067	0.627342595	0.6871487375	0.00162998675	4	0.5897017	0.3458559425	0.9972445575	0.9967165225	0.01613378325	29
DUSP28	0.06272029	0.03619091	0.9029661	0.8163142	0.0017120605	2	0.009591350075	0.009148837375	0.375525	0.3242980575	0.000701829015	1	0.4206368	0.07545483375	0.9979697575	0.99188785	0.01056785125	15
SAP130	0.01771838	0.01248446	0.6096434	0.39276005	0.005680213	8	0.0009433222	0.0006438260525	0.0333463905	0	0.0007449225	0	0.27308804	0.043105666	0.9896520825	0.96984644	0.09531745	137
PREPL	0.1422241	0.1142849	0.88982445	0.8485196	0.0009828971	2	0.03795752	0.07442388	0.4514019	0.5224069	0.0005706875	1	0.605208635000002	0.1710204225	0.9946609	0.98971585	0.003770675925	6
FBXO36	0.02802068	0.01875635	0.66693765	0.3914906	0.002448274	4	0.0023129152	0.00157590125	0.0389463125	0	0.00060971347	0	0.328558315	0.052525237	0.9906339325	0.9730608	0.04147328475	70
MBOAT2	0.068313025	0.04397632	0.9377122	0.8924274	0.001291843	2	0.013058808	0.019424271	0.5382655	0.5674600725	0.0006284229	1	0.3827335	0.07685076	0.9981179	0.9957424	0.005728537225	8
SDPR	0.016859195	0.01012637	0.60587155	0.36873215	0.008092658	8	0.0006556384	0.00042085647	0.03197259325	0	0.0009994224025	0	0.2575441	0.044048366	0.9897333	0.96359028	0.0832833345	88
CBWD2	0.1112725	0.0893273	0.86780455	0.83987535	0.002251411	2	0.02971371775	0.05537034	0.348663	0.456133	0.0008520627	1	0.467858090000001	0.1356587225	0.9954457525	0.99280216	0.01169865	13
MRPL44	0.02139286	0.01654522	0.56377135	0.38285455	0.011182215	17	0.001614117325	0.001260341875	0.03093765975	0	0.0006958087	0	0.240410437500001	0.04818430075	0.98569705	0.970113215	0.183021135	287
COQ10B	0.027913505	0.02277258	0.5441872	0.36673255	0.019103795	21	0.00517313645	0.005218636925	0.028456396	0	0.001047672	0	0.271354015	0.0581312625	0.981537565	0.9703196025	0.2838408125	297
CHN1	0.15915785	0.22640935	0.9610122	0.9768716	0.002481345	3	0.04512601625	0.1765073	0.6887137	0.8744622	0.0008978307325	2	0.51269	0.2822077625	0.9989667	0.9991157	0.00885096	10
MEMO1	0.009579438	0.005628481	0.6238938	0.3032899	0.0036327905	4	0.0003756624	0.0002146966	0.03576547	0	0.0008516445925	0	0.28060587	0.02612251125	0.9939470375	0.962861405	0.04788236275	59
DYTN	0.03023531	0.01974747	0.5889943	0.3521033	0.004645346	6	0.0018709511	0.001259695275	0.03222511125	0	0.00078902525	0	0.3239338525	0.0624476337500001	0.98750124	0.9635290925	0.10062678	139
PHOSPHO2	0.14435455	0.1301049	0.9491725	0.94031215	0.001251218	1	0.03523654775	0.08798385875	0.6085290625	0.7516107525	0.0006618809	1	0.5725905	0.1821691	0.9985313	0.99742105	0.00450005825	5
STK11IP	0.02850752	0.01835425	0.5899611	0.3017894	0.003458532	5	0.00223855865	0.00152188515	0.03185799525	0	0.000707338825	0	0.375952097500001	0.0534312165	0.9869847225	0.9553162725	0.1329703725	198
DES	0.1789148	0.20540765	0.95633605	0.9658054	0.0011242925	1	0.04286741	0.1609843	0.6786933	0.86795931	0.0007658224	1	0.6421051	0.2561457	0.9991653	0.9985784	0.003324486125	4
HTR2B	0.6097015	0.2314639	0.9938251	0.9646355	0.001290304	2	0.292007	0.1809345	0.9556207375	0.8832935775	0.0007334811	2	0.8982761	0.2779332	0.999664	0.9965033	0.004540381	4
ERMN	0.05397993	0.03536369	0.84166355	0.7658241	0.006095	5	0.008233474125	0.0077298881	0.111645945	0.05905916	0.001332191775	1	0.3168866	0.0768686905	0.99588607	0.9899147225	0.2898012	257
SLC40A1	0.145735	0.14452815	0.9499575	0.9572773	0.001493025	1	0.035452804	0.1023258175	0.62064204	0.7948313275	0.0009171648	1	0.5573555	0.1930155	0.9987044	0.9980874	0.00457183	5
SPATS2L	0.14195345	0.11086835	0.6815945	0.62974715	0.014251045	17	0.05833705925	0.0615416235	0.06036125775	0.018991041	0.00122627475	1	0.3612730275	0.1888597375	0.9839331	0.9800488625	0.224145365	266
INPP4A	0.008145324	0.0054950355	0.5565364	0.41983185	0.07797848	78	0.000265818	0.0001954708	0.0265356515	0	0.001125732	0	0.1667884275	0.02896706	0.9899106	0.96785572	0.25795522	258
SMYD5	0.0099726105	0.006863039	0.5302631	0.4040763	0.03643059	39	0.0004062121	0.000295158195	0.025652437	0	0.001089352175	0	0.1402657925	0.03176124425	0.986439545	0.9690498	0.17778751	190
LY75	0.2216721	0.3903422	0.9712283	0.9882015	0.0015553885	3	0.06755834	0.331975755	0.77498836	0.9444976	0.00076319	1	0.5894715	0.4496731725	0.9990459	0.9995177	0.005422281	7
CLK1	0.012618995	0.008041055	0.5999925	0.3607696	0.006505124	7	0.00048100821	0.00032161522	0.029190053	0	0.0009530884425	0	0.2417696075	0.03379887975	0.9910020375	0.9682302525	0.0794964455	90
TMEM150A	0.04391611	0.0348342	0.6544411	0.60924585	0.01723923	24	0.009656183275	0.009932942	0.0401046905	0.000820955385000001	0.000860461145	1	0.2141114	0.078838	0.98946826	0.984335615	0.2091983475	292
C2orf63	0.6198712	0.5980043	0.9913193	0.9912508	0.001828418	3	0.3146365	0.5605576	0.9364593625	0.96861185	0.0007423535	3	0.868467	0.6329311	0.9997123	0.9995956	0.004501578	6
C2orf62	0.3228425	0.3620461	0.9773768	0.9814476	0.002358008	3	0.10479133	0.3130166	0.81127184	0.9339306025	0.0009583242	2	0.6829229	0.4105609	0.9991936575	0.9991582575	0.007385442	6
C2orf61	0.1664376	0.2047548	0.9674921	0.9753647	0.001964036	4	0.04749806	0.1573212	0.7528622	0.881572085	0.0006323879	2	0.5000091325	0.254800335	0.9989403	0.998980795	0.0079419646	10
C2orf65	0.02181386	0.017191105	0.6276844	0.51321685	0.020288485	30	0.0014234339	0.00112913735	0.03425668925	0	0.0008298158275	0	0.1924701	0.05174679025	0.990047615	0.9788119	0.2012547	290
