AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
HLA-E ENSG00000204592.5 0.019901 0.027972 ENSG00000204592
ZNF880 ENSG00000221923.4 0.040501 0.055366 ENSG00000221923
ST8SIA1 ENSG00000111728.6 0.052452 0.048739 ENSG00000111728
NEK3 ENSG00000136098.12 0.143287 0.05723 ENSG00000136098
NUP54 ENSG00000138750.10 0.100908 0.049996 ENSG00000138750
SDK2 ENSG00000069188.12 0.169402 0.064158 ENSG00000069188
PPP2R5A ENSG00000066027.6 0.074378 0.04885 ENSG00000066027
DSEL ENSG00000171451.13 0.019785 0.047167 ENSG00000171451
ABCC3 ENSG00000108846.11 0.387373 0.081129 ENSG00000108846
LAP3 ENSG00000002549.8 0.069806 0.052278 ENSG00000002549
SLC22A14 ENSG00000144671.6 0.010081 0.035849 ENSG00000144671
KRT40 ENSG00000204889.6 0.012618 0.02846 ENSG00000204889
SHB ENSG00000107338.8 0.043866 0.044542 ENSG00000107338
DISC1 ENSG00000162946.16 0.118585 0.070761 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.023283 0.03533 ENSG00000121653
EMC2 ENSG00000104412.3 0.067563 0.04228 ENSG00000104412
FBLL1 ENSG00000188573.7 0.341584 0.070007 ENSG00000188573
MZF1 ENSG00000099326.4 0.067655 0.045589 ENSG00000099326
CLN3 ENSG00000188603.12 0.015124 0.027657 ENSG00000188603
INTS12 ENSG00000138785.10 0.067114 0.047031 ENSG00000138785
C12orf10 ENSG00000139637.9 0.013773 0.036151 ENSG00000139637
NDNF ENSG00000173376.9 0.091419 0.061034 ENSG00000173376
WAC ENSG00000095787.16 0.038731 0.0513 ENSG00000095787
FAM189A2 ENSG00000135063.13 0.065742 0.050846 ENSG00000135063
UBE2H ENSG00000186591.7 0.052911 0.045714 ENSG00000186591
C2orf27A ENSG00000197927.8 0.329113 0.073906 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.259981 0.070868 ENSG00000099377
PM20D2 ENSG00000146281.5 0.06428 0.052171 ENSG00000146281
MON1B ENSG00000103111.10 0.07433 0.05025 ENSG00000103111
GLRB ENSG00000109738.6 0.202047 0.082669 ENSG00000109738
KCNC4 ENSG00000116396.9 0.055334 0.044564 ENSG00000116396
CD164 ENSG00000135535.10 0.190034 0.0625 ENSG00000135535
PROZ ENSG00000126231.9 0.058676 0.050611 ENSG00000126231
GPX7 ENSG00000116157.5 0.037265 0.038728 ENSG00000116157
MZT1 ENSG00000204899.5 0.102732 0.055622 ENSG00000204899
LAMC1 ENSG00000135862.5 0.01907 0.034005 ENSG00000135862
SNF8 ENSG00000159210.5 0.014592 0.031815 ENSG00000159210
C2orf78 ENSG00000187833.7 0.025268 0.034398 ENSG00000187833
C12orf65 ENSG00000130921.3 0.017299 0.02703 ENSG00000130921
IRAK1BP1 ENSG00000146243.9 0.198301 0.061152 ENSG00000146243
THAP5 ENSG00000177683.9 0.200229 0.062222 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.140753 0.059486 ENSG00000152760
TAP2 ENSG00000204267.9 0.093633 0.056005 ENSG00000204267
FGL2 ENSG00000127951.5 0.055311 0.044645 ENSG00000127951
TENC1 ENSG00000111077.13 0.060876 0.051058 ENSG00000111077
SERPINH1 ENSG00000149257.9 0.036146 0.046747 ENSG00000149257
TMEM183A ENSG00000163444.7 0.105573 0.065538 ENSG00000163444
SKA1 ENSG00000154839.5 0.044836 0.050293 ENSG00000154839
TRABD ENSG00000170638.5 0.178895 0.069278 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.107713 0.061423 ENSG00000146409
MAPK8 ENSG00000107643.11 0.090039 0.054759 ENSG00000107643
NARFL ENSG00000103245.9 0.05097 0.04855 ENSG00000103245
TBC1D7 ENSG00000145979.13 0.086661 0.05332 ENSG00000145979
UTS2B ENSG00000188958.5 0.040407 0.038083 ENSG00000188958
SUSD2 ENSG00000099994.10 0.111765 0.052773 ENSG00000099994
NIT2 ENSG00000114021.6 0.093648 0.048926 ENSG00000114021
STRIP2 ENSG00000128578.5 0.118693 0.061853 ENSG00000128578
ZNF83 ENSG00000167766.13 0.334238 0.083421 ENSG00000167766
SSBP4 ENSG00000130511.10 0.139335 0.059639 ENSG00000130511
NFYA ENSG00000001167.10 0.084346 0.057864 ENSG00000001167
CC2D1B ENSG00000154222.10 0.081113 0.051239 ENSG00000154222
ITGA1 ENSG00000213949.4 0.025516 0.032641 ENSG00000213949
PLEKHO1 ENSG00000023902.9 0.035741 0.0456 ENSG00000023902
DHX37 ENSG00000150990.3 0.093972 0.064458 ENSG00000150990
ZNF425 ENSG00000204947.4 0.11693 0.05929 ENSG00000204947
TTLL12 ENSG00000100304.12 0.131896 0.070655 ENSG00000100304
PHOSPHO1 ENSG00000173868.7 0.175807 0.070567 ENSG00000173868
PTPN6 ENSG00000111679.12 0.069962 0.053768 ENSG00000111679
RFT1 ENSG00000163933.5 0.180332 0.059462 ENSG00000163933
CEP112 ENSG00000154240.12 0.148899 0.063744 ENSG00000154240
LACTB2 ENSG00000147592.4 0.131522 0.050333 ENSG00000147592
PFKP ENSG00000067057.11 0.047801 0.058525 ENSG00000067057
TRDMT1 ENSG00000107614.17 0.171446 0.064258 ENSG00000107614
TRAM1L1 ENSG00000174599.4 0.095548 0.057035 ENSG00000174599
OSTF1 ENSG00000134996.11 0.02942 0.045227 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.021467 0.026551 ENSG00000250120
AKT1 ENSG00000142208.11 0.084571 0.056557 ENSG00000142208
PRKRIP1 ENSG00000128563.9 0.068688 0.049392 ENSG00000128563
HPD ENSG00000158104.7 0.242254 0.06514 ENSG00000158104
FAM192A ENSG00000172775.12 0.118659 0.061255 ENSG00000172775
CDC16 ENSG00000130177.10 0.118592 0.053751 ENSG00000130177
RBMXL2 ENSG00000170748.5 0.14451 0.071837 ENSG00000170748
SSX2IP ENSG00000117155.12 0.025982 0.045088 ENSG00000117155
CCDC82 ENSG00000149231.7 0.031774 0.048983 ENSG00000149231
ZNF280C ENSG00000056277.11 0.042524 0.049994 ENSG00000056277
CREB3L2 ENSG00000182158.10 0.206332 0.076313 ENSG00000182158
CACNB2 ENSG00000165995.14 0.280703 0.076036 ENSG00000165995
ARC ENSG00000198576.2 0.101722 0.055902 ENSG00000198576
TRIM69 ENSG00000185880.8 0.413276 0.072065 ENSG00000185880
MLX ENSG00000108788.7 0.08312 0.050543 ENSG00000108788
DTX2 ENSG00000091073.15 0.016579 0.032593 ENSG00000091073
CDADC1 ENSG00000102543.10 0.068127 0.044444 ENSG00000102543
CPSF1 ENSG00000071894.10 0.649311 0.052829 ENSG00000071894
MYL4 ENSG00000198336.5 0.037521 0.035687 ENSG00000198336
LIMD2 ENSG00000136490.4 0.069451 0.04618 ENSG00000136490
CYB561D1 ENSG00000174151.10 0.114879 0.059749 ENSG00000174151
MANEA ENSG00000172469.10 0.05698 0.049058 ENSG00000172469
AKAP7 ENSG00000118507.11 0.227925 0.072038 ENSG00000118507
C17orf53 ENSG00000125319.10 0.068921 0.049054 ENSG00000125319
CTNNB1 ENSG00000168036.12 0.021374 0.03179 ENSG00000168036
GGACT ENSG00000134864.6 0.117504 0.062448 ENSG00000134864
PRPH2 ENSG00000112619.6 0.18786 0.06088 ENSG00000112619
MAPRE1 ENSG00000101367.8 0.027599 0.047797 ENSG00000101367
KCNRG ENSG00000198553.4 0.036215 0.036697 ENSG00000198553
GAD1 ENSG00000128683.9 0.04236 0.043336 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.309982 0.063392 ENSG00000118514
FAM20A ENSG00000108950.7 0.054125 0.050789 ENSG00000108950
MMP17 ENSG00000198598.2 0.161554 0.06921 ENSG00000198598
MCM10 ENSG00000065328.12 0.193471 0.074116 ENSG00000065328
THOC6 ENSG00000131652.9 0.030227 0.053799 ENSG00000131652
UBXN6 ENSG00000167671.7 0.271107 0.071332 ENSG00000167671
SLC45A4 ENSG00000022567.5 0.05868 0.058921 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.051697 0.050581 ENSG00000143036
C9orf69 ENSG00000238227.3 0.019992 0.031988 ENSG00000238227
WLS ENSG00000116729.9 0.011411 0.042488 ENSG00000116729
EPHB6 ENSG00000106123.7 0.044379 0.041366 ENSG00000106123
DMPK ENSG00000104936.13 0.032384 0.039772 ENSG00000104936
MALT1 ENSG00000172175.8 0.025618 0.048568 ENSG00000172175
SLFN11 ENSG00000172716.12 0.034251 0.041771 ENSG00000172716
NPRL3 ENSG00000103148.11 0.30344 0.078161 ENSG00000103148
NOS3 ENSG00000164867.6 0.067105 0.060247 ENSG00000164867
ARHGAP12 ENSG00000165322.13 0.114168 0.05743 ENSG00000165322
TCP11L1 ENSG00000176148.11 0.255935 0.066816 ENSG00000176148
SLC12A3 ENSG00000070915.5 0.032916 0.045051 ENSG00000070915
TRMT44 ENSG00000155275.14 0.108934 0.061042 ENSG00000155275
NR1H3 ENSG00000025434.14 0.020962 0.029099 ENSG00000025434
UBE2S ENSG00000108106.9 0.08542 0.065584 ENSG00000108106
NOL8 ENSG00000198000.7 0.011781 0.035889 ENSG00000198000
CHRAC1 ENSG00000104472.5 0.181537 0.074318 ENSG00000104472
HSD17B14 ENSG00000087076.4 0.177155 0.069404 ENSG00000087076
CENPM ENSG00000100162.10 0.026456 0.03158 ENSG00000100162
C1orf122 ENSG00000197982.11 0.030099 0.042484 ENSG00000197982
NUSAP1 ENSG00000137804.8 0.05021 0.036673 ENSG00000137804
TMEM63A ENSG00000196187.7 0.090981 0.061257 ENSG00000196187
EGLN3 ENSG00000129521.9 0.073073 0.056543 ENSG00000129521
COX7A2L ENSG00000115944.10 0.014832 0.032418 ENSG00000115944
ZNF765 ENSG00000196417.8 0.032906 0.048156 ENSG00000196417
GAS1 ENSG00000180447.5 0.092229 0.059095 ENSG00000180447
KLHL8 ENSG00000145332.9 0.023634 0.032518 ENSG00000145332
VAT1 ENSG00000108828.11 0.043046 0.038509 ENSG00000108828
RPL14 ENSG00000188846.9 0.031035 0.039301 ENSG00000188846
PIEZO1 ENSG00000103335.15 0.066066 0.056941 ENSG00000103335
CCBL2 ENSG00000137944.12 0.219707 0.064005 ENSG00000137944
AC093726.6 ENSG00000214106.3 0.146203 0.067854 ENSG00000214106
C6orf201 ENSG00000185689.11 0.044637 0.048355 ENSG00000185689
SLC22A15 ENSG00000163393.8 0.023614 0.035396 ENSG00000163393
TBC1D4 ENSG00000136111.8 0.090228 0.057924 ENSG00000136111
VPREB3 ENSG00000128218.7 0.193165 0.067087 ENSG00000128218
KIAA1524 ENSG00000163507.9 0.023669 0.033594 ENSG00000163507
ASCL5 ENSG00000232237.2 0.178869 0.070088 ENSG00000232237
TMTC4 ENSG00000125247.11 0.039031 0.049062 ENSG00000125247
FKBP15 ENSG00000119321.4 0.218671 0.067873 ENSG00000119321
CAPS ENSG00000105519.8 0.087323 0.059034 ENSG00000105519
DERA ENSG00000023697.8 0.108605 0.05866 ENSG00000023697
ITPA ENSG00000125877.7 0.271217 0.071479 ENSG00000125877
NAA11 ENSG00000156269.4 0.181399 0.063675 ENSG00000156269
TTC26 ENSG00000105948.9 0.042825 0.047545 ENSG00000105948
F5 ENSG00000198734.6 0.068482 0.054537 ENSG00000198734
RP3-402G11.5 ENSG00000073169.9 0.336311 0.072056 ENSG00000073169
HOXD13 ENSG00000128714.5 0.150659 0.060714 ENSG00000128714
SMIM17 ENSG00000268182.1 0.071922 0.059585 ENSG00000268182
OSGIN1 ENSG00000140961.8 0.099957 0.077323 ENSG00000140961
KRI1 ENSG00000129347.15 0.127547 0.059256 ENSG00000129347
ATP2C1 ENSG00000017260.15 0.016052 0.036911 ENSG00000017260
COMMD10 ENSG00000145781.4 0.345368 0.070752 ENSG00000145781
C5orf49 ENSG00000215217.2 0.050089 0.048915 ENSG00000215217
SLC7A11 ENSG00000151012.9 0.035529 0.039475 ENSG00000151012
HMOX2 ENSG00000103415.7 0.012588 0.039198 ENSG00000103415
TRO ENSG00000067445.15 0.036587 0.037317 ENSG00000067445
SEC23B ENSG00000101310.10 0.197457 0.06515 ENSG00000101310
REP15 ENSG00000174236.2 0.216807 0.074249 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.020364 0.029136 ENSG00000111328
C13orf45 ENSG00000178734.4 0.022989 0.044424 ENSG00000178734
EIF2AK2 ENSG00000055332.11 0.035728 0.040442 ENSG00000055332
SPPL2A ENSG00000138600.5 0.066908 0.041944 ENSG00000138600
RP11-542P2.1 ENSG00000205301.7 0.010394 0.035409 ENSG00000205301
PRPF31 ENSG00000105618.9 0.07129 0.069094 ENSG00000105618
LSMEM1 ENSG00000181016.5 0.019363 0.034935 ENSG00000181016
ATP2C2 ENSG00000064270.8 0.102841 0.072532 ENSG00000064270
SLC25A40 ENSG00000075303.8 0.017194 0.030841 ENSG00000075303
ATF6 ENSG00000118217.5 0.064893 0.0481 ENSG00000118217
MPG ENSG00000103152.7 0.056222 0.051424 ENSG00000103152
LENG8 ENSG00000167615.12 0.092341 0.073269 ENSG00000167615
IBA57 ENSG00000181873.8 0.017496 0.032753 ENSG00000181873
GTDC1 ENSG00000121964.9 0.010067 0.037353 ENSG00000121964
HIGD2A ENSG00000146066.2 0.018712 0.04158 ENSG00000146066
NRBP2 ENSG00000185189.11 0.033424 0.041156 ENSG00000185189
PEG3 ENSG00000198300.8 0.039846 0.049833 ENSG00000198300
CC2D2A ENSG00000048342.11 0.049185 0.051654 ENSG00000048342
GNPAT ENSG00000116906.7 0.090271 0.054481 ENSG00000116906
SNX7 ENSG00000162627.12 0.041483 0.043301 ENSG00000162627
LAMC2 ENSG00000058085.10 0.037114 0.046275 ENSG00000058085
PARP14 ENSG00000173193.9 0.160618 0.067174 ENSG00000173193
ZNF329 ENSG00000181894.10 0.016984 0.038371 ENSG00000181894
TMEM165 ENSG00000134851.7 0.115819 0.054965 ENSG00000134851
SUPT20H ENSG00000102710.15 0.085462 0.053404 ENSG00000102710
LILRA3 ENSG00000170866.7 0.190907 0.083312 ENSG00000170866
STK38 ENSG00000112079.8 0.016242 0.035561 ENSG00000112079
TMEM140 ENSG00000146859.5 0.059934 0.051457 ENSG00000146859
UROD ENSG00000126088.8 0.076292 0.045396 ENSG00000126088
MSH3 ENSG00000113318.9 0.212115 0.065045 ENSG00000113318
CDCA5 ENSG00000146670.5 0.06367 0.043033 ENSG00000146670
TCAIM ENSG00000179152.14 0.083876 0.049643 ENSG00000179152
PTTG1IP ENSG00000183255.7 0.014788 0.033758 ENSG00000183255
ERP44 ENSG00000023318.7 0.188775 0.071455 ENSG00000023318
GATM ENSG00000171766.11 0.149699 0.054232 ENSG00000171766
CNN2 ENSG00000064666.10 0.174323 0.072424 ENSG00000064666
ERMP1 ENSG00000099219.9 0.082915 0.05382 ENSG00000099219
MRPL27 ENSG00000108826.11 0.023719 0.041452 ENSG00000108826
S1PR4 ENSG00000125910.4 0.045092 0.053379 ENSG00000125910
BBS2 ENSG00000125124.7 0.347553 0.074778 ENSG00000125124
IGSF11 ENSG00000144847.8 0.022571 0.03921 ENSG00000144847
MS4A14 ENSG00000166928.6 0.160519 0.056558 ENSG00000166928
PEX6 ENSG00000124587.9 0.726075 0.043126 ENSG00000124587
GPR179 ENSG00000188888.7 0.158382 0.06558 ENSG00000188888
PLXNB2 ENSG00000196576.10 0.088524 0.057463 ENSG00000196576
CPT1B ENSG00000205560.8 0.237875 0.072424 ENSG00000205560
TTC38 ENSG00000075234.12 0.264033 0.07488 ENSG00000075234
IQGAP3 ENSG00000183856.6 0.013766 0.032604 ENSG00000183856
CCDC65 ENSG00000139537.6 0.085837 0.046614 ENSG00000139537
ZNF740 ENSG00000139651.9 0.085825 0.055323 ENSG00000139651
ARL9 ENSG00000196503.2 0.026703 0.041379 ENSG00000196503
CFHR3 ENSG00000116785.9 0.059752 0.041774 ENSG00000116785
AP3D1 ENSG00000065000.11 0.134607 0.064292 ENSG00000065000
ADCY8 ENSG00000155897.5 0.038123 0.042074 ENSG00000155897
TAP1 ENSG00000168394.9 0.068607 0.047158 ENSG00000168394
LIN7B ENSG00000104863.7 0.03581 0.052712 ENSG00000104863
FAM168A ENSG00000054965.6 0.026081 0.031069 ENSG00000054965
DNAJB5 ENSG00000137094.10 0.048055 0.042324 ENSG00000137094
PRKAG1 ENSG00000181929.7 0.061085 0.052136 ENSG00000181929
BTBD9 ENSG00000183826.12 0.027126 0.03845 ENSG00000183826
LRMP ENSG00000118308.10 0.073228 0.056212 ENSG00000118308
GLG1 ENSG00000090863.7 0.08093 0.053925 ENSG00000090863
LAMP5 ENSG00000125869.5 0.039165 0.047304 ENSG00000125869
AC104667.3 ENSG00000234949.2 0.010752 0.027759 ENSG00000234949
F10 ENSG00000126218.7 0.041209 0.051105 ENSG00000126218
MRC1 ENSG00000120586.4 0.038796 0.054135 ENSG00000120586
EID3 ENSG00000255150.1 0.107477 0.069127 ENSG00000255150
KRT74 ENSG00000170484.5 0.062238 0.050849 ENSG00000170484
ACP5 ENSG00000102575.6 0.101979 0.051365 ENSG00000102575
PCNXL3 ENSG00000197136.4 0.030897 0.031533 ENSG00000197136
CCDC158 ENSG00000163749.13 0.012412 0.035745 ENSG00000163749
UNC13C ENSG00000137766.12 0.168623 0.068702 ENSG00000137766
ZNF302 ENSG00000089335.16 0.287716 0.066602 ENSG00000089335
XAB2 ENSG00000076924.7 0.30063 0.073319 ENSG00000076924
AMOTL1 ENSG00000166025.13 0.018174 0.05661 ENSG00000166025
AP000350.4 ENSG00000218537.1 0.447275 0.064498 ENSG00000218537
POU2F3 ENSG00000137709.5 0.025762 0.048884 ENSG00000137709
TMC2 ENSG00000149488.11 0.224979 0.072366 ENSG00000149488
MKL1 ENSG00000196588.10 0.046571 0.037951 ENSG00000196588
MYSM1 ENSG00000162601.5 0.064204 0.049873 ENSG00000162601
C10orf129 ENSG00000173124.10 0.204925 0.067491 ENSG00000173124
AKIRIN2 ENSG00000135334.7 0.103521 0.056364 ENSG00000135334
GTF2A2 ENSG00000140307.6 0.223794 0.065563 ENSG00000140307
ISLR2 ENSG00000167178.11 0.12201 0.05937 ENSG00000167178
RAPGEF5 ENSG00000136237.14 0.016867 0.030567 ENSG00000136237
WDR11 ENSG00000120008.11 0.043926 0.049258 ENSG00000120008
ATP6AP1L ENSG00000205464.7 0.396517 0.069872 ENSG00000205464
ZNF530 ENSG00000183647.6 0.055216 0.051791 ENSG00000183647
COL4A3 ENSG00000169031.14 0.024651 0.027257 ENSG00000169031
AKAP13 ENSG00000170776.15 0.023636 0.042246 ENSG00000170776
C1orf192 ENSG00000188931.3 0.150123 0.060744 ENSG00000188931
HOXB3 ENSG00000120093.7 0.148531 0.062793 ENSG00000120093
UBE2E3 ENSG00000170035.11 0.077532 0.048885 ENSG00000170035
KANK2 ENSG00000197256.6 0.02618 0.045357 ENSG00000197256
RWDD2A ENSG00000013392.6 0.14666 0.059651 ENSG00000013392
CYB5R1 ENSG00000159348.8 0.059646 0.043823 ENSG00000159348
ACO2 ENSG00000100412.11 0.018756 0.030897 ENSG00000100412
DUSP14 ENSG00000161326.8 0.26268 0.066643 ENSG00000161326
MRPL46 ENSG00000259494.1 0.010106 0.033373 ENSG00000259494
C16orf95 ENSG00000260456.2 0.133229 0.069234 ENSG00000260456
SLC27A1 ENSG00000130304.12 0.027998 0.048108 ENSG00000130304
MTERFD3 ENSG00000120832.5 0.028272 0.036124 ENSG00000120832
CCDC155 ENSG00000161609.5 0.012239 0.034651 ENSG00000161609
IGF1R ENSG00000140443.9 0.10479 0.070321 ENSG00000140443
TM9SF2 ENSG00000125304.8 0.061785 0.048999 ENSG00000125304
CYP4A22 ENSG00000162365.7 0.116469 0.054857 ENSG00000162365
AC006946.15 ENSG00000235478.1 0.030405 0.038584 ENSG00000235478
KIF24 ENSG00000186638.11 0.157499 0.061443 ENSG00000186638
LDHAL6B ENSG00000171989.4 0.083406 0.056349 ENSG00000171989
CST7 ENSG00000077984.4 0.018398 0.021289 ENSG00000077984
ASRGL1 ENSG00000162174.8 0.403082 0.071706 ENSG00000162174
ARMC3 ENSG00000165309.9 0.032415 0.036764 ENSG00000165309
ZMYND8 ENSG00000101040.15 0.035718 0.044746 ENSG00000101040
SEC63 ENSG00000025796.9 0.044266 0.043272 ENSG00000025796
WDR63 ENSG00000162643.8 0.05143 0.049078 ENSG00000162643
ZNF197 ENSG00000186448.10 0.192861 0.065429 ENSG00000186448
TMCO3 ENSG00000150403.13 0.391704 0.073414 ENSG00000150403
PRDM5 ENSG00000138738.6 0.12932 0.065894 ENSG00000138738
DOK7 ENSG00000175920.11 0.029436 0.039058 ENSG00000175920
GLTSCR1L ENSG00000112624.8 0.048029 0.049318 ENSG00000112624
LMBR1L ENSG00000139636.11 0.103674 0.057583 ENSG00000139636
DIEXF ENSG00000117597.13 0.012635 0.035174 ENSG00000117597
ZNF814 ENSG00000204514.5 0.120123 0.054303 ENSG00000204514
ATF1 ENSG00000123268.4 0.179112 0.069249 ENSG00000123268
ARMC10 ENSG00000170632.9 0.091513 0.049155 ENSG00000170632
CYLD ENSG00000083799.13 0.040773 0.046086 ENSG00000083799
PTK2 ENSG00000169398.15 0.028576 0.040837 ENSG00000169398
STXBP5 ENSG00000164506.10 0.014487 0.037597 ENSG00000164506
RILPL1 ENSG00000188026.7 0.038537 0.043186 ENSG00000188026
PKP2 ENSG00000057294.9 0.015221 0.031257 ENSG00000057294
ADAM8 ENSG00000151651.11 0.024626 0.043457 ENSG00000151651
INSIG2 ENSG00000125629.10 0.02932 0.039906 ENSG00000125629
MOCS1 ENSG00000124615.13 0.012846 0.040744 ENSG00000124615
MMRN1 ENSG00000138722.5 0.119073 0.059565 ENSG00000138722
GALNT18 ENSG00000110328.5 0.266532 0.080683 ENSG00000110328
PPARA ENSG00000186951.12 0.072215 0.055673 ENSG00000186951
FANCG ENSG00000221829.5 0.069722 0.042887 ENSG00000221829
GNL3 ENSG00000163938.12 0.058396 0.039442 ENSG00000163938
DBF4B ENSG00000161692.13 0.307627 0.072748 ENSG00000161692
GALK2 ENSG00000156958.10 0.041084 0.032706 ENSG00000156958
CLEC4E ENSG00000166523.3 0.022351 0.044561 ENSG00000166523
HMOX1 ENSG00000100292.12 0.016356 0.038218 ENSG00000100292
OXA1L ENSG00000155463.8 0.062025 0.062497 ENSG00000155463
ARL5B ENSG00000165997.4 0.013396 0.038385 ENSG00000165997
PPFIA4 ENSG00000143847.11 0.011673 0.032304 ENSG00000143847
TEAD2 ENSG00000074219.9 0.182152 0.066634 ENSG00000074219
MCC ENSG00000171444.13 0.123923 0.05736 ENSG00000171444
JAM3 ENSG00000166086.8 0.086133 0.065581 ENSG00000166086
PAPD5 ENSG00000121274.8 0.060494 0.054954 ENSG00000121274
MYO7A ENSG00000137474.15 0.056811 0.049742 ENSG00000137474
BBS7 ENSG00000138686.5 0.057955 0.045037 ENSG00000138686
FLT3LG ENSG00000090554.7 0.048266 0.050665 ENSG00000090554
GSTM5 ENSG00000134201.6 0.199544 0.074815 ENSG00000134201
GLIS1 ENSG00000174332.3 0.038954 0.048877 ENSG00000174332
PRIM1 ENSG00000198056.9 0.012659 0.044167 ENSG00000198056
PDCD6IP ENSG00000170248.9 0.226316 0.064018 ENSG00000170248
PAPD7 ENSG00000112941.8 0.048671 0.057253 ENSG00000112941
ERAP2 ENSG00000164308.12 0.592087 0.056037 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.026423 0.028785 ENSG00000044115
ATP12A ENSG00000075673.7 0.075625 0.060356 ENSG00000075673
CCNY ENSG00000108100.13 0.021922 0.032521 ENSG00000108100
UTP18 ENSG00000011260.9 0.323894 0.065638 ENSG00000011260
ZNF812 ENSG00000224689.3 0.017991 0.040985 ENSG00000224689
MBTPS1 ENSG00000140943.12 0.09549 0.070387 ENSG00000140943
LIPC ENSG00000166035.6 0.023938 0.048002 ENSG00000166035
RNF19B ENSG00000116514.12 0.021362 0.04026 ENSG00000116514
SPAG1 ENSG00000104450.8 0.175102 0.06267 ENSG00000104450
QPRT ENSG00000103485.12 0.045769 0.039839 ENSG00000103485
VIL1 ENSG00000127831.6 0.086029 0.058853 ENSG00000127831
GLI1 ENSG00000111087.5 0.091093 0.062065 ENSG00000111087
SNUPN ENSG00000169371.9 0.061439 0.042199 ENSG00000169371
MYO7B ENSG00000169994.14 0.037222 0.045557 ENSG00000169994
BZRAP1 ENSG00000005379.11 0.208388 0.068975 ENSG00000005379
ANGPT1 ENSG00000154188.5 0.065005 0.050321 ENSG00000154188
HMGN1 ENSG00000205581.6 0.132506 0.068734 ENSG00000205581
ZNF148 ENSG00000163848.14 0.02661 0.039351 ENSG00000163848
HS6ST1 ENSG00000136720.6 0.051314 0.047841 ENSG00000136720
MASTL ENSG00000120539.10 0.390071 0.065114 ENSG00000120539
COG4 ENSG00000103051.14 0.090139 0.051566 ENSG00000103051
ACAP3 ENSG00000131584.14 0.031377 0.042183 ENSG00000131584
TUBA1B ENSG00000123416.11 0.028101 0.035729 ENSG00000123416
MC1R ENSG00000258839.2 0.055282 0.039712 ENSG00000258839
TBC1D2B ENSG00000167202.7 0.061511 0.051326 ENSG00000167202
IL15RA ENSG00000134470.15 0.083891 0.067626 ENSG00000134470
C1orf234 ENSG00000227868.2 0.028367 0.042767 ENSG00000227868
PCOLCE2 ENSG00000163710.3 0.046889 0.051283 ENSG00000163710
SPATA6 ENSG00000132122.7 0.063605 0.046197 ENSG00000132122
ECT2L ENSG00000203734.6 0.075834 0.057361 ENSG00000203734
PTAFR ENSG00000169403.7 0.031213 0.029877 ENSG00000169403
ATP8B4 ENSG00000104043.10 0.055068 0.045026 ENSG00000104043
PPCDC ENSG00000138621.7 0.071344 0.045772 ENSG00000138621
USP40 ENSG00000085982.9 0.032423 0.043591 ENSG00000085982
LRP11 ENSG00000120256.4 0.062597 0.053195 ENSG00000120256
MIIP ENSG00000116691.6 0.055339 0.048629 ENSG00000116691
RPSA ENSG00000168028.9 0.272925 0.07182 ENSG00000168028
CYP51A1 ENSG00000001630.11 0.16998 0.059181 ENSG00000001630
UPK3B ENSG00000243566.2 0.334668 0.077904 ENSG00000243566
THSD7B ENSG00000144229.7 0.108832 0.055419 ENSG00000144229
WDR60 ENSG00000126870.11 0.08509 0.050389 ENSG00000126870
C6orf164 ENSG00000203871.3 0.122703 0.049122 ENSG00000203871
STIL ENSG00000123473.11 0.095326 0.058255 ENSG00000123473
PDE11A ENSG00000128655.11 0.010823 0.032097 ENSG00000128655
SMOC2 ENSG00000112562.14 0.067785 0.05925 ENSG00000112562
FBXL22 ENSG00000197361.5 0.077816 0.04694 ENSG00000197361
B3GNT3 ENSG00000179913.6 0.024602 0.045556 ENSG00000179913
ALG1L ENSG00000189366.5 0.546721 0.065434 ENSG00000189366
