AssociatedGeneName EnsemblGeneID h2.HeartLeftVentricle se.HeartLeftVentricle ensid
GPR125 ENSG00000152990.9 0.137617 0.092255 ENSG00000152990
C21orf2 ENSG00000160226.11 0.06258 0.097498 ENSG00000160226
ATXN2 ENSG00000204842.9 0.147476 0.101574 ENSG00000204842
VPREB3 ENSG00000128218.7 0.223913 0.096678 ENSG00000128218
ASCL5 ENSG00000232237.2 0.140059 0.099193 ENSG00000232237
MCOLN1 ENSG00000090674.11 0.050698 0.103675 ENSG00000090674
ITPA ENSG00000125877.7 0.438357 0.1024 ENSG00000125877
CCDC50 ENSG00000152492.9 0.063922 0.071845 ENSG00000152492
RP3-402G11.5 ENSG00000073169.9 0.086299 0.10066 ENSG00000073169
SMIM17 ENSG00000268182.1 0.275104 0.125352 ENSG00000268182
SLC25A39 ENSG00000013306.11 0.121435 0.090418 ENSG00000013306
KRI1 ENSG00000129347.15 0.256714 0.109604 ENSG00000129347
COMMD10 ENSG00000145781.4 0.393982 0.110363 ENSG00000145781
HMOX2 ENSG00000103415.7 0.070183 0.0912 ENSG00000103415
SEC23B ENSG00000101310.10 0.08967 0.088598 ENSG00000101310
REP15 ENSG00000174236.2 0.113451 0.095653 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.142529 0.091259 ENSG00000111328
SPPL2A ENSG00000138600.5 0.135951 0.075187 ENSG00000138600
PRPF31 ENSG00000105618.9 0.22025 0.138885 ENSG00000105618
KCTD2 ENSG00000180901.6 0.071752 0.096092 ENSG00000180901
ATP2C2 ENSG00000064270.8 0.091901 0.122788 ENSG00000064270
MPG ENSG00000103152.7 0.097311 0.088692 ENSG00000103152
HSPA1B ENSG00000204388.5 0.07578 0.07498 ENSG00000204388
MRPL50 ENSG00000136897.6 0.067961 0.089253 ENSG00000136897
MEF2C ENSG00000081189.9 0.120981 0.089445 ENSG00000081189
GTDC1 ENSG00000121964.9 0.096125 0.089176 ENSG00000121964
HIGD2A ENSG00000146066.2 0.443984 0.103457 ENSG00000146066
NRBP2 ENSG00000185189.11 0.050506 0.066741 ENSG00000185189
VSTM5 ENSG00000214376.5 0.064277 0.06589 ENSG00000214376
GNPAT ENSG00000116906.7 0.101733 0.096541 ENSG00000116906
NIPSNAP1 ENSG00000184117.7 0.100398 0.077177 ENSG00000184117
LAMC2 ENSG00000058085.10 0.100736 0.081235 ENSG00000058085
TMEM165 ENSG00000134851.7 0.212803 0.09636 ENSG00000134851
JHDM1D ENSG00000006459.6 0.119407 0.101681 ENSG00000006459
LILRA3 ENSG00000170866.7 0.238397 0.124965 ENSG00000170866
TMEM140 ENSG00000146859.5 0.082245 0.08486 ENSG00000146859
MSH3 ENSG00000113318.9 0.36851 0.099415 ENSG00000113318
SPNS1 ENSG00000169682.13 0.138081 0.084872 ENSG00000169682
ERP44 ENSG00000023318.7 0.107497 0.092056 ENSG00000023318
ERMP1 ENSG00000099219.9 0.065777 0.069073 ENSG00000099219
BBS2 ENSG00000125124.7 0.291102 0.119363 ENSG00000125124
MS4A14 ENSG00000166928.6 0.25376 0.093927 ENSG00000166928
PEX6 ENSG00000124587.9 0.653444 0.078677 ENSG00000124587
LYRM5 ENSG00000205707.6 0.066505 0.081935 ENSG00000205707
CPT1B ENSG00000205560.8 0.086278 0.077908 ENSG00000205560
TTC38 ENSG00000075234.12 0.398405 0.118105 ENSG00000075234
C1orf233 ENSG00000228594.1 0.161223 0.110594 ENSG00000228594
CCDC65 ENSG00000139537.6 0.16664 0.088041 ENSG00000139537
CAPRIN2 ENSG00000110888.13 0.097309 0.082772 ENSG00000110888
CFHR3 ENSG00000116785.9 0.104757 0.070832 ENSG00000116785
ARHGAP24 ENSG00000138639.13 0.082796 0.072478 ENSG00000138639
TMEM234 ENSG00000160055.15 0.070339 0.083121 ENSG00000160055
AP3D1 ENSG00000065000.11 0.117775 0.110624 ENSG00000065000
LIN7B ENSG00000104863.7 0.197099 0.121699 ENSG00000104863
TNFRSF10D ENSG00000173530.5 0.101795 0.083985 ENSG00000173530
PRKAG1 ENSG00000181929.7 0.132055 0.093403 ENSG00000181929
CAPN12 ENSG00000182472.4 0.094154 0.115135 ENSG00000182472
TNFSF9 ENSG00000125657.3 0.255639 0.124918 ENSG00000125657
BTBD9 ENSG00000183826.12 0.263687 0.107355 ENSG00000183826
AC006126.3 ENSG00000266958.1 0.094403 0.085173 ENSG00000266958
LRMP ENSG00000118308.10 0.084264 0.102406 ENSG00000118308
SERINC3 ENSG00000132824.9 0.071744 0.082824 ENSG00000132824
F10 ENSG00000126218.7 0.227216 0.09697 ENSG00000126218
UQCR10 ENSG00000184076.10 0.107454 0.071967 ENSG00000184076
MRC1 ENSG00000120586.4 0.183653 0.103067 ENSG00000120586
B3GALNT2 ENSG00000162885.7 0.306845 0.103135 ENSG00000162885
ACP5 ENSG00000102575.6 0.088594 0.073974 ENSG00000102575
DUSP6 ENSG00000139318.7 0.085135 0.088598 ENSG00000139318
LHFPL4 ENSG00000156959.7 0.106553 0.080741 ENSG00000156959
CASR ENSG00000036828.9 0.144117 0.098008 ENSG00000036828
TMOD2 ENSG00000128872.5 0.121772 0.090026 ENSG00000128872
ZNF302 ENSG00000089335.16 0.367195 0.102668 ENSG00000089335
XAB2 ENSG00000076924.7 0.432082 0.115776 ENSG00000076924
AP000350.4 ENSG00000218537.1 0.583252 0.086587 ENSG00000218537
HHLA2 ENSG00000114455.9 0.059271 0.063001 ENSG00000114455
ANKRD11 ENSG00000167522.10 0.069945 0.080499 ENSG00000167522
NFKBID ENSG00000167604.9 0.170597 0.116459 ENSG00000167604
CIZ1 ENSG00000148337.15 0.082292 0.100427 ENSG00000148337
PRELP ENSG00000188783.5 0.293749 0.117794 ENSG00000188783
C10orf129 ENSG00000173124.10 0.387756 0.095943 ENSG00000173124
GTF2A2 ENSG00000140307.6 0.109014 0.093612 ENSG00000140307
ATP6AP1L ENSG00000205464.7 0.475731 0.09026 ENSG00000205464
ZNF530 ENSG00000183647.6 0.08352 0.077457 ENSG00000183647
ENPP4 ENSG00000001561.6 0.113484 0.089446 ENSG00000001561
C1orf192 ENSG00000188931.3 0.073784 0.090257 ENSG00000188931
LTBR ENSG00000111321.6 0.125727 0.09232 ENSG00000111321
KANK2 ENSG00000197256.6 0.196402 0.104847 ENSG00000197256
RWDD2A ENSG00000013392.6 0.132468 0.087139 ENSG00000013392
FAM83G ENSG00000188522.10 0.14932 0.108274 ENSG00000188522
ARAP2 ENSG00000047365.7 0.111173 0.081567 ENSG00000047365
DUSP14 ENSG00000161326.8 0.093448 0.083516 ENSG00000161326
STAM ENSG00000136738.10 0.172006 0.108289 ENSG00000136738
RFX7 ENSG00000181827.10 0.101561 0.077621 ENSG00000181827
C16orf95 ENSG00000260456.2 0.088921 0.103208 ENSG00000260456
CYP4A22 ENSG00000162365.7 0.067735 0.074985 ENSG00000162365
KIF24 ENSG00000186638.11 0.080445 0.068455 ENSG00000186638
C1orf131 ENSG00000143633.8 0.102989 0.096075 ENSG00000143633
ASRGL1 ENSG00000162174.8 0.12907 0.093573 ENSG00000162174
ZNF197 ENSG00000186448.10 0.13032 0.082292 ENSG00000186448
RARG ENSG00000172819.12 0.052871 0.07028 ENSG00000172819
TMCO3 ENSG00000150403.13 0.255767 0.115312 ENSG00000150403
PRDM5 ENSG00000138738.6 0.186201 0.090415 ENSG00000138738
ZNF814 ENSG00000204514.5 0.251327 0.095816 ENSG00000204514
ZNF549 ENSG00000121406.4 0.082402 0.083652 ENSG00000121406
ATF1 ENSG00000123268.4 0.0528 0.067588 ENSG00000123268
ARMC10 ENSG00000170632.9 0.111756 0.079052 ENSG00000170632
PTK2 ENSG00000169398.15 0.148434 0.108074 ENSG00000169398
STXBP5 ENSG00000164506.10 0.114672 0.095966 ENSG00000164506
MOCS1 ENSG00000124615.13 0.168302 0.100207 ENSG00000124615
MMRN1 ENSG00000138722.5 0.127287 0.086103 ENSG00000138722
GALNT18 ENSG00000110328.5 0.179337 0.119359 ENSG00000110328
PPARA ENSG00000186951.12 0.078225 0.098393 ENSG00000186951
GNL3 ENSG00000163938.12 0.121567 0.073532 ENSG00000163938
DBF4B ENSG00000161692.13 0.423197 0.097217 ENSG00000161692
CLEC4E ENSG00000166523.3 0.084583 0.081086 ENSG00000166523
OXA1L ENSG00000155463.8 0.095172 0.108735 ENSG00000155463
MCC ENSG00000171444.13 0.08406 0.075663 ENSG00000171444
FANCD2 ENSG00000144554.6 0.090069 0.090093 ENSG00000144554
GSTM5 ENSG00000134201.6 0.200756 0.117437 ENSG00000134201
ERAP2 ENSG00000164308.12 0.711796 0.06332 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.077682 0.075617 ENSG00000044115
HS3ST3A1 ENSG00000153976.2 0.194946 0.1056 ENSG00000153976
UTP18 ENSG00000011260.9 0.145319 0.087395 ENSG00000011260
MBTPS1 ENSG00000140943.12 0.120335 0.119392 ENSG00000140943
KIAA1467 ENSG00000084444.9 0.595978 0.100458 ENSG00000084444
SLC24A1 ENSG00000074621.9 0.088455 0.075431 ENSG00000074621
PRR13 ENSG00000205352.6 0.218256 0.088937 ENSG00000205352
SPAG1 ENSG00000104450.8 0.147521 0.098422 ENSG00000104450
QPRT ENSG00000103485.12 0.0726 0.074721 ENSG00000103485
SNUPN ENSG00000169371.9 0.139603 0.08269 ENSG00000169371
GPBAR1 ENSG00000179921.10 0.052078 0.093081 ENSG00000179921
KAT5 ENSG00000172977.8 0.108566 0.072631 ENSG00000172977
HMGN1 ENSG00000205581.6 0.192104 0.120026 ENSG00000205581
IGSF22 ENSG00000179057.9 0.08047 0.100712 ENSG00000179057
ANXA2 ENSG00000182718.12 0.172436 0.111128 ENSG00000182718
AC074091.13 ENSG00000205334.2 0.150572 0.097074 ENSG00000205334
MASTL ENSG00000120539.10 0.363708 0.091531 ENSG00000120539
COG4 ENSG00000103051.14 0.11616 0.083339 ENSG00000103051
TUBA1B ENSG00000123416.11 0.104402 0.081702 ENSG00000123416
AZU1 ENSG00000172232.5 0.084343 0.092952 ENSG00000172232
KIAA1143 ENSG00000163807.4 0.055385 0.066958 ENSG00000163807
MC1R ENSG00000258839.2 0.181553 0.090099 ENSG00000258839
CAMK1 ENSG00000134072.6 0.190934 0.11378 ENSG00000134072
SPATA6 ENSG00000132122.7 0.070365 0.076126 ENSG00000132122
ECT2L ENSG00000203734.6 0.133828 0.098464 ENSG00000203734
PPCDC ENSG00000138621.7 0.12405 0.087125 ENSG00000138621
MIIP ENSG00000116691.6 0.269694 0.109409 ENSG00000116691
RPSA ENSG00000168028.9 0.407277 0.104498 ENSG00000168028
UPK3B ENSG00000243566.2 0.369927 0.104914 ENSG00000243566
THSD7B ENSG00000144229.7 0.248606 0.097699 ENSG00000144229
WDR60 ENSG00000126870.11 0.174177 0.084991 ENSG00000126870
C6orf164 ENSG00000203871.3 0.26427 0.099545 ENSG00000203871
FBXL22 ENSG00000197361.5 0.166679 0.083833 ENSG00000197361
GBP1 ENSG00000117228.9 0.066195 0.082277 ENSG00000117228
ALG1L ENSG00000189366.5 0.356328 0.098062 ENSG00000189366
QRFPR ENSG00000186867.6 0.142353 0.08532 ENSG00000186867
C2orf48 ENSG00000163009.4 0.072077 0.074637 ENSG00000163009
POLE ENSG00000177084.12 0.05564 0.064043 ENSG00000177084
NOL12 ENSG00000256872.1 0.092714 0.09061 ENSG00000256872
CUBN ENSG00000107611.10 0.131984 0.097483 ENSG00000107611
LENG1 ENSG00000105617.3 0.165181 0.120917 ENSG00000105617
KPNA4 ENSG00000186432.4 0.074142 0.075401 ENSG00000186432
PRC1 ENSG00000198901.9 0.137333 0.103647 ENSG00000198901
TMPRSS9 ENSG00000178297.8 0.078853 0.103045 ENSG00000178297
DEPTOR ENSG00000155792.5 0.101691 0.076442 ENSG00000155792
RBL2 ENSG00000103479.10 0.321432 0.10385 ENSG00000103479
MBD4 ENSG00000129071.5 0.163124 0.092908 ENSG00000129071
ZNF300 ENSG00000145908.8 0.117013 0.095846 ENSG00000145908
OLFM2 ENSG00000105088.4 0.08231 0.078162 ENSG00000105088
LILRA1 ENSG00000104974.6 0.113276 0.101329 ENSG00000104974
HIST1H2BD ENSG00000158373.7 0.077228 0.088292 ENSG00000158373
DDO ENSG00000203797.4 0.096054 0.092118 ENSG00000203797
PPP2R2B ENSG00000156475.14 0.151473 0.099941 ENSG00000156475
TREH ENSG00000118094.7 0.124881 0.09884 ENSG00000118094
PCED1B ENSG00000179715.8 0.062689 0.070156 ENSG00000179715
SLC35G1 ENSG00000176273.10 0.057511 0.064125 ENSG00000176273
SPG21 ENSG00000090487.6 0.403179 0.103461 ENSG00000090487
NDUFAF1 ENSG00000137806.4 0.633398 0.072439 ENSG00000137806
BMPR1A ENSG00000107779.6 0.14152 0.096914 ENSG00000107779
BMP8B ENSG00000116985.6 0.09747 0.091732 ENSG00000116985
DCXR ENSG00000169738.3 0.122179 0.110068 ENSG00000169738
SULT1A2 ENSG00000197165.6 0.401686 0.098319 ENSG00000197165
MANF ENSG00000145050.11 0.103629 0.078785 ENSG00000145050
CBR3 ENSG00000159231.5 0.157263 0.097212 ENSG00000159231
TNFRSF8 ENSG00000120949.10 0.167223 0.098851 ENSG00000120949
SLC9A7 ENSG00000065923.5 0.191782 0.11703 ENSG00000065923
C1orf226 ENSG00000239887.3 0.087674 0.097271 ENSG00000239887
PYGL ENSG00000100504.12 0.087837 0.104163 ENSG00000100504
RCN1 ENSG00000049449.4 0.210392 0.101199 ENSG00000049449
PFDN1 ENSG00000113068.5 0.413256 0.091199 ENSG00000113068
MCM8 ENSG00000125885.9 0.211106 0.115234 ENSG00000125885
DYDC2 ENSG00000133665.8 0.07914 0.073536 ENSG00000133665
GINM1 ENSG00000055211.8 0.139817 0.085619 ENSG00000055211
ZFAND3 ENSG00000156639.7 0.082742 0.087006 ENSG00000156639
RAMP1 ENSG00000132329.6 0.090923 0.094611 ENSG00000132329
MAGEC2 ENSG00000046774.9 0.05373 0.107288 ENSG00000046774
RMDN3 ENSG00000137824.11 0.1987 0.087518 ENSG00000137824
FMOD ENSG00000122176.9 0.164209 0.112881 ENSG00000122176
SERHL2 ENSG00000183569.13 0.140795 0.098571 ENSG00000183569
C19orf57 ENSG00000132016.7 0.171788 0.115487 ENSG00000132016
TUBB1 ENSG00000101162.3 0.198358 0.098088 ENSG00000101162
OSBPL11 ENSG00000144909.7 0.068126 0.073603 ENSG00000144909
LDOC1L ENSG00000188636.3 0.12121 0.106706 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.190597 0.098768 ENSG00000163389
AVPI1 ENSG00000119986.6 0.064346 0.090023 ENSG00000119986
TRAPPC10 ENSG00000160218.8 0.056104 0.088402 ENSG00000160218
TBC1D1 ENSG00000065882.11 0.123363 0.106742 ENSG00000065882
ZNF200 ENSG00000010539.7 0.145154 0.082793 ENSG00000010539
CCDC114 ENSG00000105479.10 0.148205 0.088553 ENSG00000105479
PLCG1 ENSG00000124181.9 0.19044 0.121855 ENSG00000124181
TAC4 ENSG00000176358.10 0.097119 0.092467 ENSG00000176358
CKAP2 ENSG00000136108.10 0.313282 0.104169 ENSG00000136108
TIMM8B ENSG00000150779.7 0.17603 0.105244 ENSG00000150779
PLIN2 ENSG00000147872.5 0.110003 0.099092 ENSG00000147872
RRP12 ENSG00000052749.9 0.565015 0.083159 ENSG00000052749
KREMEN1 ENSG00000183762.8 0.532609 0.088596 ENSG00000183762
ATP2A1 ENSG00000196296.9 0.060416 0.06353 ENSG00000196296
PCDHB7 ENSG00000113212.4 0.21779 0.108177 ENSG00000113212
SFTPD ENSG00000133661.11 0.446936 0.101372 ENSG00000133661
PPA2 ENSG00000138777.15 0.137805 0.087978 ENSG00000138777
CREBBP ENSG00000005339.8 0.132312 0.09638 ENSG00000005339
LACTB ENSG00000103642.7 0.2012 0.093302 ENSG00000103642
TSNARE1 ENSG00000171045.10 0.156049 0.101102 ENSG00000171045
ZCRB1 ENSG00000139168.3 0.122773 0.079338 ENSG00000139168
BDH2 ENSG00000164039.10 0.322202 0.10498 ENSG00000164039
ZNF623 ENSG00000183309.7 0.182267 0.109185 ENSG00000183309
COPS7A ENSG00000111652.5 0.054508 0.080168 ENSG00000111652
NCAPG2 ENSG00000146918.15 0.090915 0.085998 ENSG00000146918
KCNAB2 ENSG00000069424.10 0.086076 0.083607 ENSG00000069424
NUTM2D ENSG00000214562.9 0.078608 0.083005 ENSG00000214562
DUSP3 ENSG00000108861.4 0.109075 0.093207 ENSG00000108861
ARHGAP27 ENSG00000159314.7 0.145983 0.090269 ENSG00000159314
ODF3B ENSG00000177989.9 0.090388 0.090807 ENSG00000177989
SHISA2 ENSG00000180730.4 0.114331 0.10249 ENSG00000180730
MAP3K4 ENSG00000085511.15 0.126852 0.092685 ENSG00000085511
TNFRSF19 ENSG00000127863.11 0.163067 0.114295 ENSG00000127863
PCNA ENSG00000132646.6 0.164945 0.120502 ENSG00000132646
TRMT10B ENSG00000165275.5 0.201059 0.103927 ENSG00000165275
LMX1A ENSG00000162761.10 0.099178 0.104078 ENSG00000162761
TNNI2 ENSG00000130598.11 0.11335 0.100286 ENSG00000130598
UBE2I ENSG00000103275.14 0.09174 0.083991 ENSG00000103275
ERI1 ENSG00000104626.10 0.061951 0.091012 ENSG00000104626
GUCA1B ENSG00000112599.8 0.526713 0.101413 ENSG00000112599
CAPZA1 ENSG00000116489.8 0.076622 0.063439 ENSG00000116489
APLP2 ENSG00000084234.12 0.05925 0.082888 ENSG00000084234
POU3F1 ENSG00000185668.5 0.061563 0.080947 ENSG00000185668
OSGEP ENSG00000092094.6 0.298126 0.118086 ENSG00000092094
ZNF707 ENSG00000181135.11 0.164356 0.100608 ENSG00000181135
TNFRSF10A ENSG00000104689.5 0.146702 0.107151 ENSG00000104689
C1QTNF4 ENSG00000172247.3 0.120408 0.080381 ENSG00000172247
RAD21 ENSG00000164754.8 0.081304 0.090628 ENSG00000164754
CUL3 ENSG00000036257.8 0.078048 0.07617 ENSG00000036257
MAP2K6 ENSG00000108984.9 0.070132 0.087242 ENSG00000108984
TFG ENSG00000114354.8 0.05436 0.059535 ENSG00000114354
THRAP3 ENSG00000054118.9 0.074308 0.092605 ENSG00000054118
NECAB2 ENSG00000103154.5 0.313427 0.134447 ENSG00000103154
CDC25A ENSG00000164045.7 0.27311 0.100408 ENSG00000164045
LPIN1 ENSG00000134324.7 0.088712 0.100673 ENSG00000134324
TIAM1 ENSG00000156299.8 0.058179 0.088993 ENSG00000156299
CCRN4L ENSG00000151014.4 0.068723 0.078611 ENSG00000151014
RAB26 ENSG00000167964.8 0.050777 0.055581 ENSG00000167964
PCDHB10 ENSG00000120324.4 0.209515 0.100971 ENSG00000120324
PCDHGA10 ENSG00000253846.1 0.063738 0.079597 ENSG00000253846
ZFP1 ENSG00000184517.7 0.230073 0.102293 ENSG00000184517
DNAH10 ENSG00000197653.10 0.215398 0.100186 ENSG00000197653
PRDX5 ENSG00000126432.9 0.158945 0.078189 ENSG00000126432
CA2 ENSG00000104267.5 0.179761 0.115199 ENSG00000104267
MCRS1 ENSG00000187778.9 0.077533 0.076641 ENSG00000187778
CDH24 ENSG00000139880.15 0.391646 0.121791 ENSG00000139880
SLC9A2 ENSG00000115616.2 0.137934 0.075363 ENSG00000115616
LIMD1 ENSG00000144791.5 0.130439 0.084701 ENSG00000144791
OGDHL ENSG00000197444.5 0.307573 0.108907 ENSG00000197444
VMAC ENSG00000187650.3 0.087118 0.101062 ENSG00000187650
ECHDC3 ENSG00000134463.10 0.050059 0.086083 ENSG00000134463
RAP2A ENSG00000125249.6 0.139269 0.099818 ENSG00000125249
KATNAL2 ENSG00000167216.12 0.142919 0.110865 ENSG00000167216
C1orf115 ENSG00000162817.6 0.320172 0.106356 ENSG00000162817
L3MBTL2 ENSG00000100395.10 0.057923 0.070521 ENSG00000100395
TRIAP1 ENSG00000170855.3 0.134066 0.084074 ENSG00000170855
COPG1 ENSG00000181789.10 0.050381 0.07462 ENSG00000181789
RASA4B ENSG00000170667.9 0.076431 0.068976 ENSG00000170667
BABAM1 ENSG00000105393.11 0.087801 0.087695 ENSG00000105393
CAPN14 ENSG00000214711.5 0.062954 0.078182 ENSG00000214711
IPO8 ENSG00000133704.5 0.20377 0.095327 ENSG00000133704
ENTPD4 ENSG00000197217.8 0.145372 0.089366 ENSG00000197217
SLC5A9 ENSG00000117834.8 0.336172 0.094161 ENSG00000117834
TICAM1 ENSG00000127666.8 0.325953 0.111605 ENSG00000127666
LY6G5C ENSG00000204428.8 0.054276 0.069708 ENSG00000204428
ZNF93 ENSG00000184635.9 0.145415 0.116122 ENSG00000184635
LRRC63 ENSG00000173988.8 0.083158 0.090776 ENSG00000173988
VRK3 ENSG00000105053.6 0.160517 0.100084 ENSG00000105053
SLC39A10 ENSG00000196950.9 0.073436 0.070551 ENSG00000196950
NUBP1 ENSG00000103274.6 0.112786 0.100096 ENSG00000103274
AREG ENSG00000109321.6 0.119407 0.087126 ENSG00000109321
GOLGA7B ENSG00000155265.6 0.141162 0.104812 ENSG00000155265
C2CD2 ENSG00000157617.12 0.207909 0.122876 ENSG00000157617
GNAQ ENSG00000156052.6 0.183558 0.090022 ENSG00000156052
SWSAP1 ENSG00000173928.2 0.094822 0.087222 ENSG00000173928
NOC4L ENSG00000184967.2 0.118869 0.086223 ENSG00000184967
FCGR3B ENSG00000162747.5 0.06469 0.084624 ENSG00000162747
RNF215 ENSG00000099999.10 0.504217 0.089317 ENSG00000099999
HSPBP1 ENSG00000133265.6 0.273111 0.130011 ENSG00000133265
NAMPTL ENSG00000229644.4 0.09851 0.081924 ENSG00000229644
NUTM2A ENSG00000184923.8 0.077799 0.091419 ENSG00000184923
EMP1 ENSG00000134531.5 0.140689 0.110148 ENSG00000134531
CECR6 ENSG00000183307.3 0.057546 0.081381 ENSG00000183307
ZDHHC2 ENSG00000104219.8 0.11747 0.092269 ENSG00000104219
KHDC1 ENSG00000135314.8 0.223752 0.111019 ENSG00000135314
ABCB5 ENSG00000004846.12 0.07746 0.088002 ENSG00000004846
OBSL1 ENSG00000124006.10 0.103314 0.095584 ENSG00000124006
ADAM23 ENSG00000114948.8 0.093819 0.102032 ENSG00000114948
YIF1B ENSG00000167645.12 0.10124 0.107343 ENSG00000167645
ACP2 ENSG00000134575.5 0.190253 0.091744 ENSG00000134575
FRA10AC1 ENSG00000148690.10 0.224384 0.095133 ENSG00000148690
DNAH2 ENSG00000183914.10 0.112493 0.101725 ENSG00000183914
GSDMD ENSG00000104518.6 0.221424 0.094515 ENSG00000104518
FBN3 ENSG00000142449.8 0.380339 0.114898 ENSG00000142449
KISS1R ENSG00000116014.5 0.075972 0.075897 ENSG00000116014
MAN2C1 ENSG00000140400.10 0.483196 0.091109 ENSG00000140400
PIGC ENSG00000135845.4 0.088813 0.092826 ENSG00000135845
GSTCD ENSG00000138780.10 0.052635 0.06083 ENSG00000138780
MED20 ENSG00000124641.10 0.330995 0.09544 ENSG00000124641
SIPA1L2 ENSG00000116991.6 0.107813 0.100147 ENSG00000116991
RP11-176H8.1 ENSG00000203546.3 0.085015 0.092271 ENSG00000203546
CLEC4M ENSG00000104938.12 0.241721 0.121875 ENSG00000104938
GART ENSG00000159131.12 0.192636 0.120386 ENSG00000159131
SENP7 ENSG00000138468.11 0.149098 0.080673 ENSG00000138468
PNKP ENSG00000039650.5 0.273279 0.130617 ENSG00000039650
TRPM4 ENSG00000130529.11 0.247042 0.117343 ENSG00000130529
EIF4A3 ENSG00000141543.5 0.083754 0.10968 ENSG00000141543
HSF2 ENSG00000025156.7 0.166329 0.093254 ENSG00000025156
SNTB2 ENSG00000168807.12 0.150121 0.086542 ENSG00000168807
TMEM259 ENSG00000182087.8 0.185976 0.126917 ENSG00000182087
TRIM47 ENSG00000132481.2 0.089652 0.080652 ENSG00000132481
NMRK1 ENSG00000106733.16 0.805867 0.060439 ENSG00000106733
FGD4 ENSG00000139132.10 0.219338 0.098884 ENSG00000139132
CHCHD2 ENSG00000106153.12 0.067355 0.077886 ENSG00000106153
ARL6IP5 ENSG00000144746.6 0.229854 0.10125 ENSG00000144746
SFI1 ENSG00000198089.10 0.25175 0.098413 ENSG00000198089
ISOC1 ENSG00000066583.7 0.092995 0.071066 ENSG00000066583
MYOF ENSG00000138119.12 0.446546 0.106082 ENSG00000138119
LRRC56 ENSG00000161328.10 0.059924 0.087532 ENSG00000161328
AACS ENSG00000081760.12 0.091163 0.100478 ENSG00000081760
TIPIN ENSG00000075131.5 0.497753 0.086103 ENSG00000075131
MMAA ENSG00000151611.9 0.057782 0.081619 ENSG00000151611
MEGF10 ENSG00000145794.12 0.143947 0.090911 ENSG00000145794
QSER1 ENSG00000060749.10 0.062547 0.076709 ENSG00000060749
RAB7L1 ENSG00000117280.8 0.293262 0.100564 ENSG00000117280
DNAJC17 ENSG00000104129.5 0.058646 0.069993 ENSG00000104129
GPR111 ENSG00000164393.4 0.323832 0.091023 ENSG00000164393
SERP1 ENSG00000120742.6 0.105355 0.083712 ENSG00000120742
LDHC ENSG00000166796.7 0.69586 0.081782 ENSG00000166796
ZNF417 ENSG00000173480.6 0.114423 0.074996 ENSG00000173480
RNASEH2B ENSG00000136104.13 0.261884 0.111885 ENSG00000136104
TM4SF1 ENSG00000169908.6 0.147609 0.097085 ENSG00000169908
ICAM5 ENSG00000105376.4 0.249613 0.109144 ENSG00000105376
MEOX2 ENSG00000106511.5 0.229386 0.117083 ENSG00000106511
RPS23 ENSG00000186468.8 0.119751 0.098566 ENSG00000186468
NT5DC2 ENSG00000168268.6 0.119509 0.085583 ENSG00000168268
PARVB ENSG00000188677.9 0.235372 0.133194 ENSG00000188677
AHI1 ENSG00000135541.16 0.085778 0.082202 ENSG00000135541
XPC ENSG00000154767.10 0.05421 0.065651 ENSG00000154767
ARHGAP19 ENSG00000213390.6 0.127907 0.089248 ENSG00000213390
CCDC108 ENSG00000181378.9 0.069384 0.091842 ENSG00000181378
STEAP2 ENSG00000157214.9 0.154854 0.07778 ENSG00000157214
TMEM240 ENSG00000205090.4 0.081812 0.075426 ENSG00000205090
NR3C1 ENSG00000113580.10 0.112968 0.102034 ENSG00000113580
NLK ENSG00000087095.8 0.087657 0.091931 ENSG00000087095
SLC36A4 ENSG00000180773.10 0.090785 0.099491 ENSG00000180773
ARRB1 ENSG00000137486.12 0.054211 0.074661 ENSG00000137486
MRPS9 ENSG00000135972.4 0.207751 0.093266 ENSG00000135972
CDKN2C ENSG00000123080.6 0.081425 0.079508 ENSG00000123080
CROT ENSG00000005469.7 0.078128 0.081301 ENSG00000005469
DUSP7 ENSG00000164086.8 0.062438 0.060973 ENSG00000164086
ARFGAP2 ENSG00000149182.10 0.063182 0.060106 ENSG00000149182
CYBA ENSG00000051523.6 0.080579 0.097464 ENSG00000051523
METRN ENSG00000103260.4 0.079129 0.090783 ENSG00000103260
