AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
SLC25A27 ENSG00000153291.11 0.497392 0.062855 ENSG00000153291
EMR1 ENSG00000174837.10 0.192592 0.062094 ENSG00000174837
PTK6 ENSG00000101213.5 0.125066 0.047756 ENSG00000101213
CYTH1 ENSG00000108669.12 0.042339 0.032011 ENSG00000108669
ZNF121 ENSG00000197961.7 0.022221 0.028992 ENSG00000197961
NECAP1 ENSG00000089818.12 0.025522 0.028511 ENSG00000089818
RGS14 ENSG00000169220.13 0.483167 0.069049 ENSG00000169220
CCDC146 ENSG00000135205.10 0.088022 0.047292 ENSG00000135205
ADAMTS7 ENSG00000136378.10 0.045094 0.042325 ENSG00000136378
TIGD3 ENSG00000173825.6 0.123795 0.048151 ENSG00000173825
ZNF333 ENSG00000160961.7 0.205925 0.060866 ENSG00000160961
C19orf25 ENSG00000119559.11 0.060223 0.039868 ENSG00000119559
SLC26A5 ENSG00000170615.10 0.069532 0.03985 ENSG00000170615
TACR2 ENSG00000075073.10 0.191387 0.056823 ENSG00000075073
ABCC8 ENSG00000006071.7 0.214737 0.067338 ENSG00000006071
C19orf48 ENSG00000167747.9 0.079232 0.051497 ENSG00000167747
SGIP1 ENSG00000118473.17 0.116474 0.04854 ENSG00000118473
WDR19 ENSG00000157796.13 0.15351 0.056831 ENSG00000157796
FLVCR1 ENSG00000162769.8 0.222816 0.058677 ENSG00000162769
TAF1C ENSG00000103168.12 0.604541 0.060504 ENSG00000103168
FCRLB ENSG00000162746.10 0.183669 0.057703 ENSG00000162746
FAM227A ENSG00000184949.10 0.076675 0.039163 ENSG00000184949
MAPK8IP3 ENSG00000138834.8 0.092194 0.050095 ENSG00000138834
ST14 ENSG00000149418.6 0.05967 0.035505 ENSG00000149418
HDDC2 ENSG00000111906.12 0.567061 0.053325 ENSG00000111906
PF4V1 ENSG00000109272.3 0.124803 0.050963 ENSG00000109272
SAMD4A ENSG00000020577.9 0.01983 0.032202 ENSG00000020577
SDHC ENSG00000143252.9 0.077236 0.041121 ENSG00000143252
ZNF320 ENSG00000182986.8 0.704644 0.049258 ENSG00000182986
PM20D1 ENSG00000162877.8 0.628416 0.048528 ENSG00000162877
SCD5 ENSG00000145284.7 0.061481 0.042144 ENSG00000145284
SELL ENSG00000188404.4 0.045078 0.03302 ENSG00000188404
RASL11A ENSG00000122035.6 0.039518 0.039376 ENSG00000122035
LRRC43 ENSG00000158113.8 0.390844 0.067059 ENSG00000158113
DCTN4 ENSG00000132912.8 0.055081 0.037145 ENSG00000132912
CCDC79 ENSG00000249961.5 0.054437 0.038793 ENSG00000249961
L1TD1 ENSG00000240563.1 0.635117 0.054158 ENSG00000240563
FAM196B ENSG00000204767.3 0.133248 0.057979 ENSG00000204767
IL21R ENSG00000103522.11 0.241165 0.05835 ENSG00000103522
NAIF1 ENSG00000171169.8 0.039415 0.028983 ENSG00000171169
MAP2K7 ENSG00000076984.13 0.070215 0.04896 ENSG00000076984
SEC23A ENSG00000100934.10 0.085775 0.05108 ENSG00000100934
CCDC66 ENSG00000180376.12 0.457474 0.062744 ENSG00000180376
SYNGR1 ENSG00000100321.10 0.032771 0.03206 ENSG00000100321
POU6F1 ENSG00000184271.11 0.01556 0.020619 ENSG00000184271
GNG7 ENSG00000176533.8 0.095271 0.049282 ENSG00000176533
IL11 ENSG00000095752.2 0.029242 0.035882 ENSG00000095752
NDFIP1 ENSG00000131507.9 0.019678 0.030144 ENSG00000131507
TANC2 ENSG00000170921.10 0.017407 0.02593 ENSG00000170921
PAPD4 ENSG00000164329.9 0.023967 0.033013 ENSG00000164329
FAM170B ENSG00000172538.6 0.280731 0.057686 ENSG00000172538
GLDC ENSG00000178445.8 0.127401 0.052847 ENSG00000178445
RSPRY1 ENSG00000159579.9 0.223014 0.06251 ENSG00000159579
TMEM223 ENSG00000168569.7 0.133012 0.056513 ENSG00000168569
SETD8 ENSG00000183955.8 0.025508 0.030722 ENSG00000183955
SDCCAG8 ENSG00000054282.11 0.349077 0.061569 ENSG00000054282
ZC3HAV1 ENSG00000105939.8 0.028239 0.029129 ENSG00000105939
CNOT3 ENSG00000088038.13 0.044664 0.050537 ENSG00000088038
CDC42BPA ENSG00000143776.14 0.305769 0.06719 ENSG00000143776
TMEM200A ENSG00000164484.7 0.060142 0.038487 ENSG00000164484
GTF3A ENSG00000122034.8 0.047332 0.037766 ENSG00000122034
SLC24A3 ENSG00000185052.7 0.056146 0.047675 ENSG00000185052
TUBA3C ENSG00000198033.7 0.051802 0.035114 ENSG00000198033
ECHDC2 ENSG00000121310.12 0.100632 0.052118 ENSG00000121310
COPS3 ENSG00000141030.8 0.011911 0.035721 ENSG00000141030
ATP8A1 ENSG00000124406.12 0.319767 0.066747 ENSG00000124406
FAAH ENSG00000117480.11 0.310621 0.073507 ENSG00000117480
KBTBD8 ENSG00000163376.7 0.02655 0.028475 ENSG00000163376
NPTXR ENSG00000221890.2 0.070326 0.041204 ENSG00000221890
VPS13B ENSG00000132549.14 0.184547 0.056307 ENSG00000132549
FSD1 ENSG00000105255.6 0.039069 0.03757 ENSG00000105255
TRIB3 ENSG00000101255.6 0.263326 0.069963 ENSG00000101255
PDS5B ENSG00000083642.14 0.034354 0.033307 ENSG00000083642
UBE2C ENSG00000175063.12 0.034544 0.033245 ENSG00000175063
RPS6KA4 ENSG00000162302.8 0.042487 0.03329 ENSG00000162302
GSTK1 ENSG00000197448.9 0.177678 0.062812 ENSG00000197448
ART5 ENSG00000167311.9 0.032378 0.034696 ENSG00000167311
CPVL ENSG00000106066.9 0.019722 0.031403 ENSG00000106066
HIST1H4H ENSG00000158406.2 0.093362 0.051655 ENSG00000158406
RNF166 ENSG00000158717.6 0.435471 0.061434 ENSG00000158717
CD55 ENSG00000196352.9 0.081011 0.039967 ENSG00000196352
SNX31 ENSG00000174226.4 0.604053 0.052751 ENSG00000174226
WFDC1 ENSG00000103175.6 0.115244 0.067835 ENSG00000103175
PCP2 ENSG00000174788.5 0.316908 0.060123 ENSG00000174788
GPR114 ENSG00000159618.11 0.114509 0.053973 ENSG00000159618
ARFGAP3 ENSG00000242247.6 0.108242 0.041473 ENSG00000242247
MYO1F ENSG00000142347.12 0.070275 0.046736 ENSG00000142347
SIRPD ENSG00000125900.8 0.097718 0.054386 ENSG00000125900
NSMAF ENSG00000035681.3 0.017963 0.028798 ENSG00000035681
HS2ST1 ENSG00000153936.12 0.146903 0.053488 ENSG00000153936
EFCAB13 ENSG00000178852.11 0.405349 0.067511 ENSG00000178852
CLEC18C ENSG00000157335.15 0.552235 0.067527 ENSG00000157335
SCAP ENSG00000114650.14 0.036032 0.033264 ENSG00000114650
SSB ENSG00000138385.11 0.014022 0.034181 ENSG00000138385
FAS ENSG00000026103.15 0.058033 0.039771 ENSG00000026103
SYTL1 ENSG00000142765.13 0.021164 0.022184 ENSG00000142765
PSAT1 ENSG00000135069.9 0.128853 0.058864 ENSG00000135069
RHPN1 ENSG00000158106.8 0.187482 0.058004 ENSG00000158106
CCR3 ENSG00000183625.10 0.034263 0.032033 ENSG00000183625
EPO ENSG00000130427.2 0.097461 0.047981 ENSG00000130427
GSAP ENSG00000186088.11 0.179381 0.05677 ENSG00000186088
CDCA7 ENSG00000144354.9 0.072319 0.047504 ENSG00000144354
WHAMM ENSG00000156232.6 0.055232 0.042822 ENSG00000156232
BTN2A1 ENSG00000112763.11 0.09424 0.052656 ENSG00000112763
SCN9A ENSG00000169432.10 0.031695 0.031732 ENSG00000169432
GIMAP7 ENSG00000179144.4 0.048178 0.031811 ENSG00000179144
ASB8 ENSG00000177981.6 0.116145 0.043219 ENSG00000177981
NUP43 ENSG00000120253.9 0.087508 0.044156 ENSG00000120253
SEC22A ENSG00000121542.7 0.396739 0.058986 ENSG00000121542
ARPC1B ENSG00000130429.8 0.02304 0.03268 ENSG00000130429
ARHGEF35 ENSG00000213214.3 0.558416 0.057293 ENSG00000213214
MCF2L ENSG00000126217.16 0.319457 0.069697 ENSG00000126217
MYO16 ENSG00000041515.11 0.149815 0.061572 ENSG00000041515
SULT1A1 ENSG00000196502.7 0.197083 0.056847 ENSG00000196502
LURAP1L ENSG00000153714.5 0.041594 0.036134 ENSG00000153714
NCBP1 ENSG00000136937.8 0.072649 0.039172 ENSG00000136937
PROK1 ENSG00000143125.5 0.120788 0.04932 ENSG00000143125
FARP1 ENSG00000152767.11 0.052184 0.042772 ENSG00000152767
ACTR3B ENSG00000133627.13 0.145783 0.06278 ENSG00000133627
ITGA9 ENSG00000144668.7 0.104596 0.053562 ENSG00000144668
D2HGDH ENSG00000180902.12 0.097338 0.037158 ENSG00000180902
TTC18 ENSG00000156042.13 0.39838 0.073846 ENSG00000156042
RLF ENSG00000117000.8 0.047129 0.037444 ENSG00000117000
CLN6 ENSG00000128973.7 0.102465 0.041253 ENSG00000128973
AK5 ENSG00000154027.14 0.06992 0.044905 ENSG00000154027
GRPEL1 ENSG00000109519.8 0.111593 0.056355 ENSG00000109519
ERP27 ENSG00000139055.2 0.341461 0.05984 ENSG00000139055
PKD2 ENSG00000118762.3 0.118332 0.050462 ENSG00000118762
ATP5G1 ENSG00000159199.9 0.123943 0.048553 ENSG00000159199
GNMT ENSG00000124713.5 0.513809 0.056748 ENSG00000124713
FANCC ENSG00000158169.7 0.0207 0.030985 ENSG00000158169
FBXO43 ENSG00000156509.9 0.152643 0.058095 ENSG00000156509
AGFG2 ENSG00000106351.8 0.04338 0.034871 ENSG00000106351
USP10 ENSG00000103194.11 0.096297 0.06367 ENSG00000103194
C7 ENSG00000112936.14 0.021645 0.030048 ENSG00000112936
TPM2 ENSG00000198467.9 0.083192 0.04122 ENSG00000198467
SIGMAR1 ENSG00000147955.12 0.053007 0.038477 ENSG00000147955
SCML4 ENSG00000146285.9 0.024998 0.02641 ENSG00000146285
MANSC4 ENSG00000205693.3 0.077552 0.045301 ENSG00000205693
HEBP1 ENSG00000013583.4 0.038303 0.04281 ENSG00000013583
CCAR1 ENSG00000060339.9 0.010333 0.025884 ENSG00000060339
MRI1 ENSG00000037757.9 0.655785 0.052813 ENSG00000037757
ZNF419 ENSG00000105136.15 0.379466 0.057745 ENSG00000105136
REN ENSG00000143839.12 0.01236 0.031357 ENSG00000143839
SULT1C2 ENSG00000198203.5 0.814528 0.030598 ENSG00000198203
PCDH1 ENSG00000156453.9 0.015453 0.027433 ENSG00000156453
ATF2 ENSG00000115966.12 0.039838 0.031638 ENSG00000115966
TOP1MT ENSG00000184428.8 0.343141 0.068349 ENSG00000184428
BIK ENSG00000100290.2 0.115616 0.050278 ENSG00000100290
SPRY2 ENSG00000136158.6 0.016261 0.026679 ENSG00000136158
TTC28 ENSG00000100154.10 0.156444 0.062801 ENSG00000100154
SDC4 ENSG00000124145.5 0.041778 0.038698 ENSG00000124145
CTH ENSG00000116761.7 0.036154 0.034596 ENSG00000116761
LURAP1 ENSG00000171357.5 0.181312 0.062035 ENSG00000171357
CMTM7 ENSG00000153551.9 0.168768 0.0576 ENSG00000153551
AL627309.1 ENSG00000237683.5 0.116634 0.048093 ENSG00000237683
FBRSL1 ENSG00000112787.8 0.01287 0.024564 ENSG00000112787
EAF2 ENSG00000145088.4 0.121197 0.044388 ENSG00000145088
PYROXD1 ENSG00000121350.11 0.269431 0.054782 ENSG00000121350
GDPD5 ENSG00000158555.10 0.05485 0.043973 ENSG00000158555
FAM102A ENSG00000167106.7 0.04992 0.038603 ENSG00000167106
LRFN2 ENSG00000156564.8 0.070277 0.044439 ENSG00000156564
ZNF326 ENSG00000162664.11 0.023144 0.033053 ENSG00000162664
TEFM ENSG00000172171.6 0.015656 0.028683 ENSG00000172171
KRT72 ENSG00000170486.6 0.312555 0.060909 ENSG00000170486
C9orf72 ENSG00000147894.10 0.276982 0.05997 ENSG00000147894
AGPAT3 ENSG00000160216.14 0.010234 0.033239 ENSG00000160216
CCDC3 ENSG00000151468.9 0.116279 0.055416 ENSG00000151468
CTTNBP2 ENSG00000077063.6 0.075026 0.041429 ENSG00000077063
TK2 ENSG00000166548.11 0.077569 0.043663 ENSG00000166548
CHIT1 ENSG00000133063.11 0.097687 0.053962 ENSG00000133063
HSD17B12 ENSG00000149084.7 0.749167 0.037175 ENSG00000149084
SPC25 ENSG00000152253.4 0.159909 0.052365 ENSG00000152253
MILR1 ENSG00000271605.1 0.255808 0.062893 ENSG00000271605
HDLBP ENSG00000115677.12 0.051281 0.038059 ENSG00000115677
AMH ENSG00000104899.3 0.701273 0.04351 ENSG00000104899
SHROOM1 ENSG00000164403.10 0.073831 0.044203 ENSG00000164403
SNX1 ENSG00000028528.10 0.073521 0.040352 ENSG00000028528
PGLS ENSG00000130313.2 0.089222 0.053181 ENSG00000130313
TMEM204 ENSG00000131634.9 0.048871 0.03928 ENSG00000131634
CNPY4 ENSG00000166997.3 0.259079 0.068067 ENSG00000166997
GPR39 ENSG00000183840.5 0.024416 0.034118 ENSG00000183840
ZCCHC7 ENSG00000147905.13 0.056619 0.037768 ENSG00000147905
ARHGEF7 ENSG00000102606.13 0.468334 0.059446 ENSG00000102606
ZNF132 ENSG00000131849.10 0.417014 0.06661 ENSG00000131849
TMEM45B ENSG00000151715.3 0.202397 0.06014 ENSG00000151715
STX2 ENSG00000111450.9 0.469441 0.059125 ENSG00000111450
ANTXRL ENSG00000198250.8 0.248491 0.061208 ENSG00000198250
PCDHGA6 ENSG00000253731.1 0.253824 0.064253 ENSG00000253731
RPS6KB1 ENSG00000108443.9 0.08176 0.041099 ENSG00000108443
ATP6V1D ENSG00000100554.7 0.025752 0.026146 ENSG00000100554
MSX2 ENSG00000120149.7 0.012175 0.026881 ENSG00000120149
TRAF3IP3 ENSG00000009790.10 0.071181 0.04184 ENSG00000009790
TRIM33 ENSG00000197323.6 0.011876 0.020426 ENSG00000197323
HLA-E ENSG00000204592.5 0.076513 0.04546 ENSG00000204592
APBA2 ENSG00000034053.10 0.088167 0.044126 ENSG00000034053
ZNF880 ENSG00000221923.4 0.598772 0.053041 ENSG00000221923
RRP1B ENSG00000160208.11 0.085772 0.042953 ENSG00000160208
ST8SIA1 ENSG00000111728.6 0.02371 0.036974 ENSG00000111728
NEK3 ENSG00000136098.12 0.058509 0.037553 ENSG00000136098
NUP54 ENSG00000138750.10 0.160132 0.04598 ENSG00000138750
SDK2 ENSG00000069188.12 0.050099 0.051038 ENSG00000069188
SCARB1 ENSG00000073060.11 0.025621 0.034749 ENSG00000073060
PPP2R5A ENSG00000066027.6 0.085645 0.042556 ENSG00000066027
DSEL ENSG00000171451.13 0.065736 0.049965 ENSG00000171451
ABCC3 ENSG00000108846.11 0.160616 0.061354 ENSG00000108846
GJA3 ENSG00000121743.3 0.04948 0.037549 ENSG00000121743
LAP3 ENSG00000002549.8 0.019573 0.025916 ENSG00000002549
RRP36 ENSG00000124541.6 0.020657 0.025937 ENSG00000124541
POLR1A ENSG00000068654.11 0.024729 0.032414 ENSG00000068654
SLC22A14 ENSG00000144671.6 0.113852 0.054974 ENSG00000144671
RP11-6L6.2 ENSG00000250673.1 0.017646 0.03842 ENSG00000250673
DLK1 ENSG00000185559.9 0.012888 0.02101 ENSG00000185559
KRT40 ENSG00000204889.6 0.04482 0.03961 ENSG00000204889
SHB ENSG00000107338.8 0.052103 0.03602 ENSG00000107338
INMT ENSG00000241644.2 0.029041 0.039305 ENSG00000241644
DISC1 ENSG00000162946.16 0.075991 0.050679 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.09925 0.053416 ENSG00000121653
EMC2 ENSG00000104412.3 0.075439 0.040385 ENSG00000104412
FBLL1 ENSG00000188573.7 0.686549 0.045851 ENSG00000188573
MZF1 ENSG00000099326.4 0.164895 0.061505 ENSG00000099326
CDAN1 ENSG00000140326.8 0.060337 0.038725 ENSG00000140326
TTBK1 ENSG00000146216.7 0.078925 0.051767 ENSG00000146216
DLD ENSG00000091140.8 0.126047 0.049537 ENSG00000091140
CLN3 ENSG00000188603.12 0.061585 0.039075 ENSG00000188603
INTS12 ENSG00000138785.10 0.217515 0.055866 ENSG00000138785
C12orf10 ENSG00000139637.9 0.058107 0.038092 ENSG00000139637
NDNF ENSG00000173376.9 0.271168 0.060982 ENSG00000173376
UBE2H ENSG00000186591.7 0.049703 0.033037 ENSG00000186591
GCSAM ENSG00000174500.8 0.077824 0.038349 ENSG00000174500
MBD3 ENSG00000071655.12 0.019867 0.03243 ENSG00000071655
PRMT5 ENSG00000100462.11 0.018803 0.027015 ENSG00000100462
C11orf21 ENSG00000110665.7 0.092795 0.041186 ENSG00000110665
SUSD3 ENSG00000157303.6 0.025024 0.029692 ENSG00000157303
GIMAP1 ENSG00000213203.2 0.072981 0.044573 ENSG00000213203
C2orf27A ENSG00000197927.8 0.548033 0.054058 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.253566 0.064699 ENSG00000099377
ZNF626 ENSG00000188171.10 0.115927 0.050703 ENSG00000188171
ANK3 ENSG00000151150.15 0.066566 0.040345 ENSG00000151150
PGR ENSG00000082175.10 0.02388 0.030805 ENSG00000082175
MON1B ENSG00000103111.10 0.132529 0.054467 ENSG00000103111
KCNC4 ENSG00000116396.9 0.104446 0.048799 ENSG00000116396
PROZ ENSG00000126231.9 0.455423 0.061952 ENSG00000126231
GPX7 ENSG00000116157.5 0.659278 0.048144 ENSG00000116157
CLEC4G ENSG00000182566.8 0.13536 0.059995 ENSG00000182566
MZT1 ENSG00000204899.5 0.113999 0.045825 ENSG00000204899
PSMB5 ENSG00000100804.14 0.173598 0.059208 ENSG00000100804
SNF8 ENSG00000159210.5 0.201749 0.058384 ENSG00000159210
C2orf78 ENSG00000187833.7 0.018085 0.027476 ENSG00000187833
C12orf65 ENSG00000130921.3 0.022667 0.026328 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.040273 0.025623 ENSG00000077616
JAG2 ENSG00000184916.4 0.031692 0.037043 ENSG00000184916
IRAK1BP1 ENSG00000146243.9 0.392454 0.059126 ENSG00000146243
C19orf26 ENSG00000099625.8 0.011182 0.030295 ENSG00000099625
THAP5 ENSG00000177683.9 0.229204 0.065394 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.209097 0.055453 ENSG00000152760
DENND3 ENSG00000105339.6 0.084915 0.045929 ENSG00000105339
C19orf60 ENSG00000006015.13 0.032108 0.035534 ENSG00000006015
DNASE1L1 ENSG00000013563.8 0.019925 0.030681 ENSG00000013563
ALCAM ENSG00000170017.8 0.034764 0.035254 ENSG00000170017
FGL2 ENSG00000127951.5 0.0955 0.04568 ENSG00000127951
UCKL1 ENSG00000198276.9 0.041739 0.046225 ENSG00000198276
TENC1 ENSG00000111077.13 0.164473 0.057791 ENSG00000111077
EMR3 ENSG00000131355.10 0.012181 0.027183 ENSG00000131355
TMEM183A ENSG00000163444.7 0.152387 0.059206 ENSG00000163444
FAM174A ENSG00000174132.8 0.040774 0.028011 ENSG00000174132
TRABD ENSG00000170638.5 0.172751 0.0613 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.191209 0.057836 ENSG00000146409
MAPK8 ENSG00000107643.11 0.105936 0.045773 ENSG00000107643
TMEM150A ENSG00000168890.9 0.028824 0.026563 ENSG00000168890
NARFL ENSG00000103245.9 0.628085 0.056962 ENSG00000103245
EPCAM ENSG00000119888.6 0.025708 0.029822 ENSG00000119888
TRAK1 ENSG00000182606.10 0.128828 0.054419 ENSG00000182606
TBC1D7 ENSG00000145979.13 0.017666 0.028458 ENSG00000145979
UTS2B ENSG00000188958.5 0.031491 0.031714 ENSG00000188958
NCOA1 ENSG00000084676.11 0.075567 0.050552 ENSG00000084676
SUSD2 ENSG00000099994.10 0.271145 0.056799 ENSG00000099994
NIT2 ENSG00000114021.6 0.168493 0.058526 ENSG00000114021
STRIP2 ENSG00000128578.5 0.21508 0.060621 ENSG00000128578
ZNF83 ENSG00000167766.13 0.680251 0.048835 ENSG00000167766
AP4M1 ENSG00000221838.5 0.325938 0.063882 ENSG00000221838
SSBP4 ENSG00000130511.10 0.152237 0.049075 ENSG00000130511
NFYA ENSG00000001167.10 0.13374 0.054646 ENSG00000001167
CC2D1B ENSG00000154222.10 0.205344 0.059631 ENSG00000154222
ITGA1 ENSG00000213949.4 0.050601 0.03422 ENSG00000213949
DHX37 ENSG00000150990.3 0.111299 0.053533 ENSG00000150990
ZNF425 ENSG00000204947.4 0.332229 0.061934 ENSG00000204947
TTLL12 ENSG00000100304.12 0.362676 0.072635 ENSG00000100304
ZCCHC2 ENSG00000141664.5 0.039969 0.050341 ENSG00000141664
RFT1 ENSG00000163933.5 0.424386 0.061714 ENSG00000163933
LACTB2 ENSG00000147592.4 0.175249 0.048771 ENSG00000147592
PFKP ENSG00000067057.11 0.097923 0.054205 ENSG00000067057
ZNF69 ENSG00000198429.5 0.035444 0.03619 ENSG00000198429
TRDMT1 ENSG00000107614.17 0.238775 0.057787 ENSG00000107614
UCHL3 ENSG00000118939.13 0.21144 0.061182 ENSG00000118939
OSTF1 ENSG00000134996.11 0.097982 0.049526 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.385246 0.067872 ENSG00000250120
NEB ENSG00000183091.15 0.16964 0.054499 ENSG00000183091
BCAP29 ENSG00000075790.6 0.014854 0.025067 ENSG00000075790
PGA5 ENSG00000256713.3 0.036257 0.036819 ENSG00000256713
UFL1 ENSG00000014123.9 0.022141 0.02866 ENSG00000014123
AL161915.1 ENSG00000212670.1 0.207106 0.059462 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.098363 0.042058 ENSG00000172640
ADAMTS14 ENSG00000138316.6 0.110071 0.051269 ENSG00000138316
AKT1 ENSG00000142208.11 0.04796 0.039199 ENSG00000142208
APBB1IP ENSG00000077420.11 0.171469 0.055876 ENSG00000077420
ARHGAP30 ENSG00000186517.9 0.035398 0.038506 ENSG00000186517
PRKRIP1 ENSG00000128563.9 0.149926 0.055442 ENSG00000128563
HPD ENSG00000158104.7 0.053607 0.034108 ENSG00000158104
FAM192A ENSG00000172775.12 0.070719 0.047041 ENSG00000172775
CDC16 ENSG00000130177.10 0.35454 0.061963 ENSG00000130177
TIMP4 ENSG00000157150.4 0.093374 0.049568 ENSG00000157150
CREB3L2 ENSG00000182158.10 0.049172 0.036159 ENSG00000182158
CACNB2 ENSG00000165995.14 0.069704 0.042049 ENSG00000165995
ARC ENSG00000198576.2 0.093921 0.041972 ENSG00000198576
RAB11FIP1 ENSG00000156675.11 0.01166 0.028507 ENSG00000156675
DRAM1 ENSG00000136048.9 0.014273 0.027987 ENSG00000136048
NUCB1 ENSG00000104805.11 0.070462 0.040351 ENSG00000104805
FOXRED2 ENSG00000100350.10 0.208686 0.061608 ENSG00000100350
TRIM69 ENSG00000185880.8 0.386187 0.065689 ENSG00000185880
MLX ENSG00000108788.7 0.045811 0.038818 ENSG00000108788
DTX2 ENSG00000091073.15 0.168445 0.056374 ENSG00000091073
CDADC1 ENSG00000102543.10 0.029309 0.025931 ENSG00000102543
CPSF1 ENSG00000071894.10 0.832287 0.025644 ENSG00000071894
MYL4 ENSG00000198336.5 0.15542 0.055807 ENSG00000198336
B3GALT4 ENSG00000235863.2 0.029045 0.037681 ENSG00000235863
LIMD2 ENSG00000136490.4 0.016848 0.018676 ENSG00000136490
RPL39L ENSG00000163923.5 0.066719 0.047682 ENSG00000163923
CYB561D1 ENSG00000174151.10 0.052378 0.039295 ENSG00000174151
PRSS37 ENSG00000165076.9 0.194634 0.050723 ENSG00000165076
GTPBP4 ENSG00000107937.14 0.138615 0.053963 ENSG00000107937
HP ENSG00000257017.4 0.114073 0.054586 ENSG00000257017
MANEA ENSG00000172469.10 0.310135 0.063928 ENSG00000172469
AKAP7 ENSG00000118507.11 0.201896 0.066 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.107482 0.048054 ENSG00000166143
MBD6 ENSG00000166987.10 0.135087 0.054505 ENSG00000166987
RP11-650K20.3 ENSG00000257327.1 0.012146 0.032688 ENSG00000257327
C17orf53 ENSG00000125319.10 0.01279 0.023014 ENSG00000125319
ASS1 ENSG00000130707.13 0.011927 0.027085 ENSG00000130707
TESK2 ENSG00000070759.12 0.027394 0.031342 ENSG00000070759
GGACT ENSG00000134864.6 0.335904 0.068482 ENSG00000134864
RPA3 ENSG00000106399.7 0.060679 0.03915 ENSG00000106399
PRPH2 ENSG00000112619.6 0.343945 0.05956 ENSG00000112619
MAPRE1 ENSG00000101367.8 0.014918 0.025254 ENSG00000101367
TNNC2 ENSG00000101470.5 0.032825 0.035551 ENSG00000101470
ZNF646 ENSG00000167395.10 0.055912 0.038393 ENSG00000167395
KCNRG ENSG00000198553.4 0.065461 0.036257 ENSG00000198553
GAD1 ENSG00000128683.9 0.362914 0.064692 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.492512 0.054459 ENSG00000118514
RPRM ENSG00000177519.3 0.011611 0.026957 ENSG00000177519
NIF3L1 ENSG00000196290.10 0.053684 0.034693 ENSG00000196290
FAM20A ENSG00000108950.7 0.052075 0.039037 ENSG00000108950
MMP17 ENSG00000198598.2 0.260834 0.06595 ENSG00000198598
THOC6 ENSG00000131652.9 0.035389 0.036685 ENSG00000131652
UBXN6 ENSG00000167671.7 0.225349 0.061709 ENSG00000167671
FAM86C1 ENSG00000158483.11 0.113841 0.051641 ENSG00000158483
SLC45A4 ENSG00000022567.5 0.237564 0.062799 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.135973 0.058952 ENSG00000143036
WLS ENSG00000116729.9 0.019081 0.025091 ENSG00000116729
EPHB6 ENSG00000106123.7 0.069236 0.039997 ENSG00000106123
MPZL1 ENSG00000197965.7 0.047092 0.044918 ENSG00000197965
SLFN11 ENSG00000172716.12 0.043777 0.033878 ENSG00000172716
NPRL3 ENSG00000103148.11 0.553874 0.0589 ENSG00000103148
TCP11L1 ENSG00000176148.11 0.277286 0.060073 ENSG00000176148
IFT57 ENSG00000114446.4 0.057526 0.038451 ENSG00000114446
NUDT5 ENSG00000165609.8 0.081846 0.047755 ENSG00000165609
TRMT44 ENSG00000155275.14 0.281906 0.06024 ENSG00000155275
NR1H3 ENSG00000025434.14 0.039456 0.029104 ENSG00000025434
UBE2S ENSG00000108106.9 0.017394 0.032917 ENSG00000108106
DAP3 ENSG00000132676.10 0.057848 0.035588 ENSG00000132676
RPL3 ENSG00000100316.11 0.03538 0.036902 ENSG00000100316
ARHGAP33 ENSG00000004777.14 0.047031 0.030197 ENSG00000004777
CHRAC1 ENSG00000104472.5 0.135086 0.057865 ENSG00000104472
HSD17B14 ENSG00000087076.4 0.39205 0.065407 ENSG00000087076
CENPM ENSG00000100162.10 0.088615 0.040548 ENSG00000100162
C1orf122 ENSG00000197982.11 0.020276 0.030004 ENSG00000197982
