AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
AK5 ENSG00000154027.14 0.06992 0.044905 ENSG00000154027
GRPEL1 ENSG00000109519.8 0.111593 0.056355 ENSG00000109519
ERP27 ENSG00000139055.2 0.341461 0.05984 ENSG00000139055
PKD2 ENSG00000118762.3 0.118332 0.050462 ENSG00000118762
ATP5G1 ENSG00000159199.9 0.123943 0.048553 ENSG00000159199
GNMT ENSG00000124713.5 0.513809 0.056748 ENSG00000124713
FBXO43 ENSG00000156509.9 0.152643 0.058095 ENSG00000156509
USP10 ENSG00000103194.11 0.096297 0.06367 ENSG00000103194
TPM2 ENSG00000198467.9 0.083192 0.04122 ENSG00000198467
SIGMAR1 ENSG00000147955.12 0.053007 0.038477 ENSG00000147955
MANSC4 ENSG00000205693.3 0.077552 0.045301 ENSG00000205693
MRI1 ENSG00000037757.9 0.655785 0.052813 ENSG00000037757
ZNF419 ENSG00000105136.15 0.379466 0.057745 ENSG00000105136
SULT1C2 ENSG00000198203.5 0.814528 0.030598 ENSG00000198203
TOP1MT ENSG00000184428.8 0.343141 0.068349 ENSG00000184428
BIK ENSG00000100290.2 0.115616 0.050278 ENSG00000100290
TTC28 ENSG00000100154.10 0.156444 0.062801 ENSG00000100154
LURAP1 ENSG00000171357.5 0.181312 0.062035 ENSG00000171357
CMTM7 ENSG00000153551.9 0.168768 0.0576 ENSG00000153551
AL627309.1 ENSG00000237683.5 0.116634 0.048093 ENSG00000237683
EAF2 ENSG00000145088.4 0.121197 0.044388 ENSG00000145088
PYROXD1 ENSG00000121350.11 0.269431 0.054782 ENSG00000121350
GDPD5 ENSG00000158555.10 0.05485 0.043973 ENSG00000158555
LRFN2 ENSG00000156564.8 0.070277 0.044439 ENSG00000156564
KRT72 ENSG00000170486.6 0.312555 0.060909 ENSG00000170486
C9orf72 ENSG00000147894.10 0.276982 0.05997 ENSG00000147894
CCDC3 ENSG00000151468.9 0.116279 0.055416 ENSG00000151468
CTTNBP2 ENSG00000077063.6 0.075026 0.041429 ENSG00000077063
TK2 ENSG00000166548.11 0.077569 0.043663 ENSG00000166548
CHIT1 ENSG00000133063.11 0.097687 0.053962 ENSG00000133063
HSD17B12 ENSG00000149084.7 0.749167 0.037175 ENSG00000149084
SPC25 ENSG00000152253.4 0.159909 0.052365 ENSG00000152253
MILR1 ENSG00000271605.1 0.255808 0.062893 ENSG00000271605
HDLBP ENSG00000115677.12 0.051281 0.038059 ENSG00000115677
AMH ENSG00000104899.3 0.701273 0.04351 ENSG00000104899
SHROOM1 ENSG00000164403.10 0.073831 0.044203 ENSG00000164403
SNX1 ENSG00000028528.10 0.073521 0.040352 ENSG00000028528
PGLS ENSG00000130313.2 0.089222 0.053181 ENSG00000130313
CNPY4 ENSG00000166997.3 0.259079 0.068067 ENSG00000166997
ZCCHC7 ENSG00000147905.13 0.056619 0.037768 ENSG00000147905
ARHGEF7 ENSG00000102606.13 0.468334 0.059446 ENSG00000102606
ZNF132 ENSG00000131849.10 0.417014 0.06661 ENSG00000131849
TMEM45B ENSG00000151715.3 0.202397 0.06014 ENSG00000151715
STX2 ENSG00000111450.9 0.469441 0.059125 ENSG00000111450
ANTXRL ENSG00000198250.8 0.248491 0.061208 ENSG00000198250
PCDHGA6 ENSG00000253731.1 0.253824 0.064253 ENSG00000253731
RPS6KB1 ENSG00000108443.9 0.08176 0.041099 ENSG00000108443
TRAF3IP3 ENSG00000009790.10 0.071181 0.04184 ENSG00000009790
HLA-E ENSG00000204592.5 0.076513 0.04546 ENSG00000204592
APBA2 ENSG00000034053.10 0.088167 0.044126 ENSG00000034053
ZNF880 ENSG00000221923.4 0.598772 0.053041 ENSG00000221923
RRP1B ENSG00000160208.11 0.085772 0.042953 ENSG00000160208
NEK3 ENSG00000136098.12 0.058509 0.037553 ENSG00000136098
NUP54 ENSG00000138750.10 0.160132 0.04598 ENSG00000138750
SDK2 ENSG00000069188.12 0.050099 0.051038 ENSG00000069188
PPP2R5A ENSG00000066027.6 0.085645 0.042556 ENSG00000066027
DSEL ENSG00000171451.13 0.065736 0.049965 ENSG00000171451
ABCC3 ENSG00000108846.11 0.160616 0.061354 ENSG00000108846
SLC22A14 ENSG00000144671.6 0.113852 0.054974 ENSG00000144671
SHB ENSG00000107338.8 0.052103 0.03602 ENSG00000107338
DISC1 ENSG00000162946.16 0.075991 0.050679 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.09925 0.053416 ENSG00000121653
EMC2 ENSG00000104412.3 0.075439 0.040385 ENSG00000104412
FBLL1 ENSG00000188573.7 0.686549 0.045851 ENSG00000188573
MZF1 ENSG00000099326.4 0.164895 0.061505 ENSG00000099326
CDAN1 ENSG00000140326.8 0.060337 0.038725 ENSG00000140326
TTBK1 ENSG00000146216.7 0.078925 0.051767 ENSG00000146216
DLD ENSG00000091140.8 0.126047 0.049537 ENSG00000091140
CLN3 ENSG00000188603.12 0.061585 0.039075 ENSG00000188603
INTS12 ENSG00000138785.10 0.217515 0.055866 ENSG00000138785
C12orf10 ENSG00000139637.9 0.058107 0.038092 ENSG00000139637
NDNF ENSG00000173376.9 0.271168 0.060982 ENSG00000173376
GCSAM ENSG00000174500.8 0.077824 0.038349 ENSG00000174500
C11orf21 ENSG00000110665.7 0.092795 0.041186 ENSG00000110665
GIMAP1 ENSG00000213203.2 0.072981 0.044573 ENSG00000213203
C2orf27A ENSG00000197927.8 0.548033 0.054058 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.253566 0.064699 ENSG00000099377
ZNF626 ENSG00000188171.10 0.115927 0.050703 ENSG00000188171
ANK3 ENSG00000151150.15 0.066566 0.040345 ENSG00000151150
MON1B ENSG00000103111.10 0.132529 0.054467 ENSG00000103111
KCNC4 ENSG00000116396.9 0.104446 0.048799 ENSG00000116396
PROZ ENSG00000126231.9 0.455423 0.061952 ENSG00000126231
GPX7 ENSG00000116157.5 0.659278 0.048144 ENSG00000116157
CLEC4G ENSG00000182566.8 0.13536 0.059995 ENSG00000182566
MZT1 ENSG00000204899.5 0.113999 0.045825 ENSG00000204899
PSMB5 ENSG00000100804.14 0.173598 0.059208 ENSG00000100804
SNF8 ENSG00000159210.5 0.201749 0.058384 ENSG00000159210
IRAK1BP1 ENSG00000146243.9 0.392454 0.059126 ENSG00000146243
THAP5 ENSG00000177683.9 0.229204 0.065394 ENSG00000177683
TCTEX1D1 ENSG00000152760.5 0.209097 0.055453 ENSG00000152760
DENND3 ENSG00000105339.6 0.084915 0.045929 ENSG00000105339
FGL2 ENSG00000127951.5 0.0955 0.04568 ENSG00000127951
TENC1 ENSG00000111077.13 0.164473 0.057791 ENSG00000111077
TMEM183A ENSG00000163444.7 0.152387 0.059206 ENSG00000163444
TRABD ENSG00000170638.5 0.172751 0.0613 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.191209 0.057836 ENSG00000146409
MAPK8 ENSG00000107643.11 0.105936 0.045773 ENSG00000107643
NARFL ENSG00000103245.9 0.628085 0.056962 ENSG00000103245
TRAK1 ENSG00000182606.10 0.128828 0.054419 ENSG00000182606
NCOA1 ENSG00000084676.11 0.075567 0.050552 ENSG00000084676
SUSD2 ENSG00000099994.10 0.271145 0.056799 ENSG00000099994
NIT2 ENSG00000114021.6 0.168493 0.058526 ENSG00000114021
STRIP2 ENSG00000128578.5 0.21508 0.060621 ENSG00000128578
ZNF83 ENSG00000167766.13 0.680251 0.048835 ENSG00000167766
AP4M1 ENSG00000221838.5 0.325938 0.063882 ENSG00000221838
SSBP4 ENSG00000130511.10 0.152237 0.049075 ENSG00000130511
NFYA ENSG00000001167.10 0.13374 0.054646 ENSG00000001167
CC2D1B ENSG00000154222.10 0.205344 0.059631 ENSG00000154222
ITGA1 ENSG00000213949.4 0.050601 0.03422 ENSG00000213949
DHX37 ENSG00000150990.3 0.111299 0.053533 ENSG00000150990
ZNF425 ENSG00000204947.4 0.332229 0.061934 ENSG00000204947
TTLL12 ENSG00000100304.12 0.362676 0.072635 ENSG00000100304
RFT1 ENSG00000163933.5 0.424386 0.061714 ENSG00000163933
LACTB2 ENSG00000147592.4 0.175249 0.048771 ENSG00000147592
PFKP ENSG00000067057.11 0.097923 0.054205 ENSG00000067057
TRDMT1 ENSG00000107614.17 0.238775 0.057787 ENSG00000107614
UCHL3 ENSG00000118939.13 0.21144 0.061182 ENSG00000118939
OSTF1 ENSG00000134996.11 0.097982 0.049526 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.385246 0.067872 ENSG00000250120
NEB ENSG00000183091.15 0.16964 0.054499 ENSG00000183091
AL161915.1 ENSG00000212670.1 0.207106 0.059462 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.098363 0.042058 ENSG00000172640
ADAMTS14 ENSG00000138316.6 0.110071 0.051269 ENSG00000138316
APBB1IP ENSG00000077420.11 0.171469 0.055876 ENSG00000077420
PRKRIP1 ENSG00000128563.9 0.149926 0.055442 ENSG00000128563
HPD ENSG00000158104.7 0.053607 0.034108 ENSG00000158104
FAM192A ENSG00000172775.12 0.070719 0.047041 ENSG00000172775
CDC16 ENSG00000130177.10 0.35454 0.061963 ENSG00000130177
TIMP4 ENSG00000157150.4 0.093374 0.049568 ENSG00000157150
CACNB2 ENSG00000165995.14 0.069704 0.042049 ENSG00000165995
ARC ENSG00000198576.2 0.093921 0.041972 ENSG00000198576
NUCB1 ENSG00000104805.11 0.070462 0.040351 ENSG00000104805
FOXRED2 ENSG00000100350.10 0.208686 0.061608 ENSG00000100350
TRIM69 ENSG00000185880.8 0.386187 0.065689 ENSG00000185880
DTX2 ENSG00000091073.15 0.168445 0.056374 ENSG00000091073
CPSF1 ENSG00000071894.10 0.832287 0.025644 ENSG00000071894
MYL4 ENSG00000198336.5 0.15542 0.055807 ENSG00000198336
RPL39L ENSG00000163923.5 0.066719 0.047682 ENSG00000163923
CYB561D1 ENSG00000174151.10 0.052378 0.039295 ENSG00000174151
PRSS37 ENSG00000165076.9 0.194634 0.050723 ENSG00000165076
GTPBP4 ENSG00000107937.14 0.138615 0.053963 ENSG00000107937
HP ENSG00000257017.4 0.114073 0.054586 ENSG00000257017
MANEA ENSG00000172469.10 0.310135 0.063928 ENSG00000172469
AKAP7 ENSG00000118507.11 0.201896 0.066 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.107482 0.048054 ENSG00000166143
MBD6 ENSG00000166987.10 0.135087 0.054505 ENSG00000166987
GGACT ENSG00000134864.6 0.335904 0.068482 ENSG00000134864
RPA3 ENSG00000106399.7 0.060679 0.03915 ENSG00000106399
PRPH2 ENSG00000112619.6 0.343945 0.05956 ENSG00000112619
ZNF646 ENSG00000167395.10 0.055912 0.038393 ENSG00000167395
KCNRG ENSG00000198553.4 0.065461 0.036257 ENSG00000198553
GAD1 ENSG00000128683.9 0.362914 0.064692 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.492512 0.054459 ENSG00000118514
NIF3L1 ENSG00000196290.10 0.053684 0.034693 ENSG00000196290
FAM20A ENSG00000108950.7 0.052075 0.039037 ENSG00000108950
MMP17 ENSG00000198598.2 0.260834 0.06595 ENSG00000198598
UBXN6 ENSG00000167671.7 0.225349 0.061709 ENSG00000167671
FAM86C1 ENSG00000158483.11 0.113841 0.051641 ENSG00000158483
SLC45A4 ENSG00000022567.5 0.237564 0.062799 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.135973 0.058952 ENSG00000143036
EPHB6 ENSG00000106123.7 0.069236 0.039997 ENSG00000106123
NPRL3 ENSG00000103148.11 0.553874 0.0589 ENSG00000103148
TCP11L1 ENSG00000176148.11 0.277286 0.060073 ENSG00000176148
IFT57 ENSG00000114446.4 0.057526 0.038451 ENSG00000114446
NUDT5 ENSG00000165609.8 0.081846 0.047755 ENSG00000165609
TRMT44 ENSG00000155275.14 0.281906 0.06024 ENSG00000155275
DAP3 ENSG00000132676.10 0.057848 0.035588 ENSG00000132676
CHRAC1 ENSG00000104472.5 0.135086 0.057865 ENSG00000104472
HSD17B14 ENSG00000087076.4 0.39205 0.065407 ENSG00000087076
CENPM ENSG00000100162.10 0.088615 0.040548 ENSG00000100162
NUSAP1 ENSG00000137804.8 0.136479 0.046936 ENSG00000137804
TMEM63A ENSG00000196187.7 0.055381 0.037404 ENSG00000196187
FPR1 ENSG00000171051.4 0.089605 0.05169 ENSG00000171051
ZNF765 ENSG00000196417.8 0.085739 0.052607 ENSG00000196417
KLHL8 ENSG00000145332.9 0.050884 0.034462 ENSG00000145332
VAT1 ENSG00000108828.11 0.131102 0.054835 ENSG00000108828
RPL14 ENSG00000188846.9 0.232337 0.068759 ENSG00000188846
STIM2 ENSG00000109689.10 0.13812 0.048701 ENSG00000109689
PIEZO1 ENSG00000103335.15 0.17845 0.063658 ENSG00000103335
CCBL2 ENSG00000137944.12 0.335524 0.063807 ENSG00000137944
AC093726.6 ENSG00000214106.3 0.255683 0.063511 ENSG00000214106
C21orf2 ENSG00000160226.11 0.181789 0.068655 ENSG00000160226
SLC22A15 ENSG00000163393.8 0.060275 0.038299 ENSG00000163393
TBC1D4 ENSG00000136111.8 0.314917 0.067392 ENSG00000136111
BEGAIN ENSG00000183092.11 0.058776 0.030859 ENSG00000183092
VPREB3 ENSG00000128218.7 0.393461 0.066618 ENSG00000128218
ASCL5 ENSG00000232237.2 0.528576 0.055973 ENSG00000232237
TMTC4 ENSG00000125247.11 0.39807 0.063192 ENSG00000125247
CMTM3 ENSG00000140931.15 0.182634 0.059986 ENSG00000140931
MCOLN1 ENSG00000090674.11 0.077945 0.04927 ENSG00000090674
FKBP15 ENSG00000119321.4 0.139469 0.051778 ENSG00000119321
CAPS ENSG00000105519.8 0.125721 0.051948 ENSG00000105519
ITPA ENSG00000125877.7 0.354963 0.068228 ENSG00000125877
TTC26 ENSG00000105948.9 0.071905 0.039678 ENSG00000105948
SMN2 ENSG00000205571.8 0.058449 0.036912 ENSG00000205571
F5 ENSG00000198734.6 0.062672 0.038858 ENSG00000198734
RP3-402G11.5 ENSG00000073169.9 0.147556 0.055042 ENSG00000073169
ITGA5 ENSG00000161638.6 0.089591 0.049392 ENSG00000161638
SMIM17 ENSG00000268182.1 0.372507 0.071184 ENSG00000268182
SLC25A39 ENSG00000013306.11 0.229608 0.058734 ENSG00000013306
KRI1 ENSG00000129347.15 0.410342 0.060554 ENSG00000129347
COMMD10 ENSG00000145781.4 0.193759 0.054938 ENSG00000145781
SEC23B ENSG00000101310.10 0.303766 0.06302 ENSG00000101310
REP15 ENSG00000174236.2 0.315434 0.075103 ENSG00000174236
CDK2AP1 ENSG00000111328.2 0.131894 0.050679 ENSG00000111328
GIMAP6 ENSG00000133561.11 0.083294 0.041573 ENSG00000133561
C13orf45 ENSG00000178734.4 0.28947 0.064287 ENSG00000178734
MCM2 ENSG00000073111.9 0.059303 0.039964 ENSG00000073111
RP13-996F3.5 ENSG00000215749.8 0.063603 0.051936 ENSG00000215749
LINGO2 ENSG00000174482.6 0.104884 0.044895 ENSG00000174482
SPPL2A ENSG00000138600.5 0.142158 0.048329 ENSG00000138600
PRPF31 ENSG00000105618.9 0.172831 0.068958 ENSG00000105618
LSMEM1 ENSG00000181016.5 0.156331 0.053616 ENSG00000181016
ATP2C2 ENSG00000064270.8 0.161788 0.0669 ENSG00000064270
SLC25A40 ENSG00000075303.8 0.051605 0.03094 ENSG00000075303
ATF6 ENSG00000118217.5 0.194975 0.057105 ENSG00000118217
CD1E ENSG00000158488.11 0.067297 0.034278 ENSG00000158488
MPG ENSG00000103152.7 0.079369 0.049877 ENSG00000103152
LENG8 ENSG00000167615.12 0.114782 0.053645 ENSG00000167615
CPZ ENSG00000109625.14 0.114949 0.047845 ENSG00000109625
IBA57 ENSG00000181873.8 0.060738 0.038894 ENSG00000181873
C1GALT1 ENSG00000106392.5 0.078784 0.04949 ENSG00000106392
PEG3 ENSG00000198300.8 0.106089 0.054924 ENSG00000198300
CC2D2A ENSG00000048342.11 0.099855 0.046345 ENSG00000048342
GNPAT ENSG00000116906.7 0.170235 0.054887 ENSG00000116906
SNX7 ENSG00000162627.12 0.260733 0.066146 ENSG00000162627
NIPSNAP1 ENSG00000184117.7 0.153899 0.05045 ENSG00000184117
LHFP ENSG00000183722.7 0.092845 0.04468 ENSG00000183722
LAMC2 ENSG00000058085.10 0.242096 0.061105 ENSG00000058085
PARP14 ENSG00000173193.9 0.228381 0.061949 ENSG00000173193
ZNF329 ENSG00000181894.10 0.085696 0.045674 ENSG00000181894
TMEM165 ENSG00000134851.7 0.086241 0.042484 ENSG00000134851
SUPT20H ENSG00000102710.15 0.061163 0.038561 ENSG00000102710
JHDM1D ENSG00000006459.6 0.128782 0.060126 ENSG00000006459
LILRA3 ENSG00000170866.7 0.434226 0.065945 ENSG00000170866
STK38 ENSG00000112079.8 0.054729 0.03565 ENSG00000112079
TMEM140 ENSG00000146859.5 0.112331 0.046598 ENSG00000146859
GPR157 ENSG00000180758.10 0.056525 0.044983 ENSG00000180758
UROD ENSG00000126088.8 0.16004 0.056345 ENSG00000126088
MSH3 ENSG00000113318.9 0.472587 0.059472 ENSG00000113318
CENPJ ENSG00000151849.10 0.083322 0.046193 ENSG00000151849
MAS1L ENSG00000204687.3 0.073706 0.043697 ENSG00000204687
TCAIM ENSG00000179152.14 0.074383 0.037933 ENSG00000179152
GATM ENSG00000171766.11 0.062936 0.037524 ENSG00000171766
CNN2 ENSG00000064666.10 0.262081 0.064107 ENSG00000064666
ERMP1 ENSG00000099219.9 0.167444 0.055713 ENSG00000099219
NPIPB6 ENSG00000198156.6 0.191043 0.061518 ENSG00000198156
MRPL27 ENSG00000108826.11 0.094734 0.048221 ENSG00000108826
S1PR4 ENSG00000125910.4 0.067301 0.046207 ENSG00000125910
BBS2 ENSG00000125124.7 0.459846 0.059433 ENSG00000125124
LIN7A ENSG00000111052.3 0.10636 0.050803 ENSG00000111052
GLUD1 ENSG00000148672.7 0.055021 0.038915 ENSG00000148672
IGSF11 ENSG00000144847.8 0.397325 0.065709 ENSG00000144847
MS4A14 ENSG00000166928.6 0.352569 0.061727 ENSG00000166928
C5orf63 ENSG00000164241.9 0.239762 0.062405 ENSG00000164241
GGT1 ENSG00000100031.14 0.152897 0.053815 ENSG00000100031
PEX6 ENSG00000124587.9 0.494286 0.055857 ENSG00000124587
GPR179 ENSG00000188888.7 0.175596 0.059995 ENSG00000188888
LYRM5 ENSG00000205707.6 0.518226 0.055685 ENSG00000205707
PLXNB2 ENSG00000196576.10 0.086611 0.050273 ENSG00000196576
CPT1B ENSG00000205560.8 0.292376 0.062774 ENSG00000205560
TTC38 ENSG00000075234.12 0.5814 0.055299 ENSG00000075234
CCDC65 ENSG00000139537.6 0.365204 0.062866 ENSG00000139537
ZNF740 ENSG00000139651.9 0.283157 0.065393 ENSG00000139651
ARL9 ENSG00000196503.2 0.14356 0.05405 ENSG00000196503
CAPRIN2 ENSG00000110888.13 0.216011 0.062344 ENSG00000110888
CFHR3 ENSG00000116785.9 0.46617 0.068297 ENSG00000116785
ARHGAP24 ENSG00000138639.13 0.084126 0.046597 ENSG00000138639
ZBTB5 ENSG00000168795.4 0.21597 0.061099 ENSG00000168795
AP3D1 ENSG00000065000.11 0.32398 0.063298 ENSG00000065000
FAM168A ENSG00000054965.6 0.131533 0.05455 ENSG00000054965
GJB2 ENSG00000165474.5 0.294251 0.069733 ENSG00000165474
LATS1 ENSG00000131023.8 0.083395 0.043412 ENSG00000131023
CAPN12 ENSG00000182472.4 0.096502 0.050672 ENSG00000182472
LRMP ENSG00000118308.10 0.210164 0.063857 ENSG00000118308
ATP5SL ENSG00000105341.14 0.059852 0.041293 ENSG00000105341
BEAN1 ENSG00000166546.9 0.17911 0.058464 ENSG00000166546
ZNF107 ENSG00000196247.7 0.071615 0.035048 ENSG00000196247
F10 ENSG00000126218.7 0.059402 0.03773 ENSG00000126218
UQCR10 ENSG00000184076.10 0.056825 0.03622 ENSG00000184076
MRC1 ENSG00000120586.4 0.433827 0.06489 ENSG00000120586
B3GALNT2 ENSG00000162885.7 0.168598 0.052719 ENSG00000162885
ACP5 ENSG00000102575.6 0.253631 0.064061 ENSG00000102575
DOCK1 ENSG00000150760.8 0.111157 0.044669 ENSG00000150760
RPS13 ENSG00000110700.2 0.256849 0.063378 ENSG00000110700
FPGT-TNNI3K ENSG00000259030.1 0.174536 0.052646 ENSG00000259030
LHFPL4 ENSG00000156959.7 0.090815 0.050692 ENSG00000156959
DNAH7 ENSG00000118997.9 0.123797 0.046331 ENSG00000118997
PCNXL3 ENSG00000197136.4 0.067124 0.036249 ENSG00000197136
DUSP18 ENSG00000167065.9 0.163877 0.05617 ENSG00000167065
CCDC158 ENSG00000163749.13 0.390953 0.063177 ENSG00000163749
ACAP1 ENSG00000072818.7 0.060004 0.042715 ENSG00000072818
TMOD2 ENSG00000128872.5 0.127984 0.052865 ENSG00000128872
ZNF302 ENSG00000089335.16 0.46706 0.057447 ENSG00000089335
XAB2 ENSG00000076924.7 0.340058 0.063177 ENSG00000076924
AMOTL1 ENSG00000166025.13 0.08224 0.056307 ENSG00000166025
SNX6 ENSG00000129515.14 0.064001 0.04283 ENSG00000129515
KCNH2 ENSG00000055118.10 0.081748 0.046297 ENSG00000055118
AP000350.4 ENSG00000218537.1 0.763051 0.035235 ENSG00000218537
IMPACT ENSG00000154059.5 0.055009 0.049667 ENSG00000154059
SSBP2 ENSG00000145687.11 0.056648 0.037581 ENSG00000145687
RALGAPA2 ENSG00000188559.8 0.06257 0.038979 ENSG00000188559
POU2F3 ENSG00000137709.5 0.052179 0.034926 ENSG00000137709
TMC2 ENSG00000149488.11 0.261333 0.061007 ENSG00000149488
SPEG ENSG00000072195.10 0.05115 0.035962 ENSG00000072195
TOR1A ENSG00000136827.11 0.054722 0.042566 ENSG00000136827
C10orf129 ENSG00000173124.10 0.465591 0.062217 ENSG00000173124
AKIRIN2 ENSG00000135334.7 0.066585 0.03951 ENSG00000135334
ISLR2 ENSG00000167178.11 0.209948 0.062338 ENSG00000167178
WDR11 ENSG00000120008.11 0.061189 0.043137 ENSG00000120008
C5orf58 ENSG00000234511.4 0.068004 0.046002 ENSG00000234511
ATP6AP1L ENSG00000205464.7 0.760369 0.037288 ENSG00000205464
SPOP ENSG00000121067.13 0.051113 0.04749 ENSG00000121067
ENPP4 ENSG00000001561.6 0.15994 0.060973 ENSG00000001561
C1orf192 ENSG00000188931.3 0.122987 0.047296 ENSG00000188931
HOXB3 ENSG00000120093.7 0.144419 0.051132 ENSG00000120093
EXOSC7 ENSG00000075914.8 0.056381 0.039412 ENSG00000075914
KANK2 ENSG00000197256.6 0.112785 0.052536 ENSG00000197256
RWDD2A ENSG00000013392.6 0.209284 0.063355 ENSG00000013392
ARAP2 ENSG00000047365.7 0.087809 0.048311 ENSG00000047365
DUSP14 ENSG00000161326.8 0.291661 0.062537 ENSG00000161326
STAM ENSG00000136738.10 0.220154 0.059738 ENSG00000136738
RFX7 ENSG00000181827.10 0.198612 0.058043 ENSG00000181827
C16orf95 ENSG00000260456.2 0.061127 0.050507 ENSG00000260456
SLC27A1 ENSG00000130304.12 0.060256 0.043075 ENSG00000130304
AASDH ENSG00000157426.9 0.273203 0.057029 ENSG00000157426
DZIP3 ENSG00000198919.8 0.122525 0.051662 ENSG00000198919
CCDC155 ENSG00000161609.5 0.306733 0.060033 ENSG00000161609
CYP4A22 ENSG00000162365.7 0.164001 0.047471 ENSG00000162365
ABCA10 ENSG00000154263.13 0.094298 0.046046 ENSG00000154263
KIF24 ENSG00000186638.11 0.082581 0.043898 ENSG00000186638
TRIM29 ENSG00000137699.12 0.052309 0.047068 ENSG00000137699
FAM83H ENSG00000180921.6 0.07106 0.042722 ENSG00000180921
LDHAL6B ENSG00000171989.4 0.059202 0.042615 ENSG00000171989
CST7 ENSG00000077984.4 0.083211 0.046395 ENSG00000077984
C1orf131 ENSG00000143633.8 0.118229 0.055214 ENSG00000143633
ASRGL1 ENSG00000162174.8 0.207973 0.063524 ENSG00000162174
SEC63 ENSG00000025796.9 0.073275 0.044333 ENSG00000025796
WDR63 ENSG00000162643.8 0.220392 0.060744 ENSG00000162643
ZNF197 ENSG00000186448.10 0.214992 0.054 ENSG00000186448
FZD6 ENSG00000164930.7 0.081441 0.043349 ENSG00000164930
TMCO3 ENSG00000150403.13 0.07436 0.05026 ENSG00000150403
PRDM5 ENSG00000138738.6 0.077055 0.040052 ENSG00000138738
DOK7 ENSG00000175920.11 0.083961 0.040185 ENSG00000175920
LMBR1L ENSG00000139636.11 0.169842 0.053146 ENSG00000139636
ZNF814 ENSG00000204514.5 0.256387 0.060187 ENSG00000204514
ATF1 ENSG00000123268.4 0.059964 0.032272 ENSG00000123268
ARMC10 ENSG00000170632.9 0.458845 0.06307 ENSG00000170632
TRMT10C ENSG00000174173.6 0.05637 0.033022 ENSG00000174173
SMIM14 ENSG00000163683.6 0.210944 0.06498 ENSG00000163683
CYLD ENSG00000083799.13 0.07081 0.042556 ENSG00000083799
MBIP ENSG00000151332.14 0.07393 0.040301 ENSG00000151332
RILPL1 ENSG00000188026.7 0.109338 0.05036 ENSG00000188026
MCHR1 ENSG00000128285.4 0.057087 0.032262 ENSG00000128285
TTC5 ENSG00000136319.7 0.109907 0.050093 ENSG00000136319
MOCS1 ENSG00000124615.13 0.081928 0.042771 ENSG00000124615
PROCA1 ENSG00000167525.9 0.065513 0.033692 ENSG00000167525
RP11-59H1.3 ENSG00000255661.2 0.054556 0.050898 ENSG00000255661
HDHD2 ENSG00000167220.7 0.0699 0.041031 ENSG00000167220
MMRN1 ENSG00000138722.5 0.177216 0.054437 ENSG00000138722
GALNT18 ENSG00000110328.5 0.176352 0.068098 ENSG00000110328
PPARA ENSG00000186951.12 0.133073 0.056262 ENSG00000186951
FANCG ENSG00000221829.5 0.228386 0.062327 ENSG00000221829
GNL3 ENSG00000163938.12 0.1705 0.05637 ENSG00000163938
DBF4B ENSG00000161692.13 0.629802 0.050444 ENSG00000161692
FNDC4 ENSG00000115226.5 0.052504 0.040505 ENSG00000115226
OXA1L ENSG00000155463.8 0.196914 0.064912 ENSG00000155463
ARL5B ENSG00000165997.4 0.056346 0.036294 ENSG00000165997
MCC ENSG00000171444.13 0.293823 0.060737 ENSG00000171444
PLCE1 ENSG00000138193.9 0.150768 0.056253 ENSG00000138193
C21orf58 ENSG00000160298.13 0.065828 0.03883 ENSG00000160298
JAM3 ENSG00000166086.8 0.067059 0.051892 ENSG00000166086
MYO7A ENSG00000137474.15 0.060791 0.037176 ENSG00000137474
RANBP9 ENSG00000010017.9 0.057507 0.043981 ENSG00000010017
SPACA4 ENSG00000177202.1 0.057984 0.042026 ENSG00000177202
FLT3LG ENSG00000090554.7 0.201621 0.063656 ENSG00000090554
