AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
ACAP2 ENSG00000114331.8 0.055975 0.042459 ENSG00000114331
MATK ENSG00000007264.9 0.061161 0.049958 ENSG00000007264
HS3ST3B1 ENSG00000125430.4 0.142978 0.065364 ENSG00000125430
CEP55 ENSG00000138180.11 0.27609 0.075347 ENSG00000138180
ARHGEF17 ENSG00000110237.3 0.06064 0.046764 ENSG00000110237
MYLPF ENSG00000180209.7 0.057408 0.038039 ENSG00000180209
WASF1 ENSG00000112290.8 0.078248 0.051196 ENSG00000112290
KIF21B ENSG00000116852.9 0.147244 0.071234 ENSG00000116852
VPS37D ENSG00000176428.5 0.079326 0.046142 ENSG00000176428
ZCWPW2 ENSG00000206559.3 0.065212 0.048429 ENSG00000206559
C19orf52 ENSG00000142444.6 0.088009 0.053314 ENSG00000142444
LNP1 ENSG00000206535.3 0.085957 0.047393 ENSG00000206535
MAP2K5 ENSG00000137764.15 0.07989 0.053864 ENSG00000137764
RAC3 ENSG00000169750.4 0.06052 0.051012 ENSG00000169750
STOM ENSG00000148175.8 0.055747 0.063991 ENSG00000148175
DNAJB4 ENSG00000162616.8 0.055524 0.040516 ENSG00000162616
PXDNL ENSG00000147485.8 0.076314 0.052227 ENSG00000147485
FBXW7 ENSG00000109670.9 0.108056 0.065609 ENSG00000109670
GABRB2 ENSG00000145864.8 0.06008 0.047034 ENSG00000145864
NIPAL4 ENSG00000172548.10 0.157929 0.057567 ENSG00000172548
ATP2A3 ENSG00000074370.13 0.051519 0.048782 ENSG00000074370
PNPLA5 ENSG00000100341.7 0.093549 0.058527 ENSG00000100341
KLHL18 ENSG00000114648.7 0.092798 0.064019 ENSG00000114648
RP11-268J15.5 ENSG00000116883.8 0.056741 0.044853 ENSG00000116883
ADO ENSG00000181915.3 0.101024 0.048197 ENSG00000181915
MYO5A ENSG00000197535.10 0.103094 0.059771 ENSG00000197535
MAMLD1 ENSG00000013619.9 0.083573 0.053992 ENSG00000013619
PDK4 ENSG00000004799.7 0.067731 0.045556 ENSG00000004799
ST8SIA5 ENSG00000101638.9 0.058142 0.048285 ENSG00000101638
CYB5R3 ENSG00000100243.16 0.052361 0.04303 ENSG00000100243
FLJ30594 ENSG00000272268.1 0.091929 0.055454 ENSG00000272268
GTF2H5 ENSG00000272047.1 0.066193 0.046588 ENSG00000272047
MROH7 ENSG00000271723.1 0.091362 0.058039 ENSG00000271723
FLJ11235 ENSG00000268358.1 0.085307 0.050734 ENSG00000268358
HBCBP ENSG00000268162.1 0.055906 0.058719 ENSG00000268162
RBFADN ENSG00000267127.1 0.065685 0.052142 ENSG00000267127
MYO15B ENSG00000266714.2 0.110713 0.058992 ENSG00000266714
MUC22 ENSG00000261272.1 0.054372 0.04871 ENSG00000261272
SLC22A31 ENSG00000259803.2 0.09098 0.053345 ENSG00000259803
ZNF578 ENSG00000258405.5 0.068505 0.05557 ENSG00000258405
RP11-1220K2.2 ENSG00000257743.4 0.056519 0.046804 ENSG00000257743
LIMS3 ENSG00000257207.4 0.056762 0.036033 ENSG00000257207
POLG2 ENSG00000256525.2 0.151594 0.06918 ENSG00000256525
LINC00346 ENSG00000255874.1 0.076371 0.046947 ENSG00000255874
AC226150.4 ENSG00000255748.1 0.059409 0.040642 ENSG00000255748
KB-1980E6.3 ENSG00000253633.1 0.073634 0.052489 ENSG00000253633
PCDHGA5 ENSG00000253485.1 0.066303 0.049301 ENSG00000253485
KB-1507C5.2 ENSG00000253320.1 0.087871 0.055106 ENSG00000253320
C1orf210 ENSG00000253313.1 0.074213 0.051815 ENSG00000253313
IQCJ-SCHIP1 ENSG00000250588.2 0.116221 0.065557 ENSG00000250588
FAM218A ENSG00000250486.2 0.09178 0.050577 ENSG00000250486
RP11-664D7.4 ENSG00000248801.3 0.071053 0.045597 ENSG00000248801
CEBPA ENSG00000245848.2 0.06844 0.063373 ENSG00000245848
SPRR2F ENSG00000244094.1 0.051127 0.058885 ENSG00000244094
WDR65 ENSG00000243710.3 0.093763 0.054437 ENSG00000243710
MUSTN1 ENSG00000243696.3 0.130058 0.065805 ENSG00000243696
MTFP1 ENSG00000242114.1 0.086493 0.051932 ENSG00000242114
YAE1D1 ENSG00000241127.3 0.068183 0.05892 ENSG00000241127
TNFRSF13B ENSG00000240505.4 0.055495 0.058046 ENSG00000240505
TNFSF12 ENSG00000239697.6 0.100819 0.055303 ENSG00000239697
AC114783.1 ENSG00000237524.3 0.056025 0.045201 ENSG00000237524
LYRM9 ENSG00000232859.5 0.064597 0.049576 ENSG00000232859
TAPBP ENSG00000231925.7 0.099245 0.053986 ENSG00000231925
ANKRD18B ENSG00000230453.5 0.074108 0.046805 ENSG00000230453
PET100 ENSG00000229833.5 0.156854 0.073237 ENSG00000229833
CASP16 ENSG00000228146.2 0.053922 0.048786 ENSG00000228146
EPPK1 ENSG00000227184.3 0.076908 0.052649 ENSG00000227184
FTCDNL1 ENSG00000226124.2 0.060335 0.047966 ENSG00000226124
NTF4 ENSG00000225950.3 0.061287 0.047497 ENSG00000225950
TMEM233 ENSG00000224982.2 0.076997 0.061986 ENSG00000224982
AC007557.1 ENSG00000223874.1 0.066728 0.049924 ENSG00000223874
RAB6C ENSG00000222014.4 0.056529 0.049591 ENSG00000222014
AC106876.2 ENSG00000222001.2 0.071869 0.052945 ENSG00000222001
SLC35E2 ENSG00000215790.2 0.05225 0.041414 ENSG00000215790
VPS16 ENSG00000215305.5 0.163105 0.064402 ENSG00000215305
HOMEZ ENSG00000215271.6 0.051371 0.049865 ENSG00000215271
FAM166B ENSG00000215187.5 0.073213 0.04668 ENSG00000215187
ANG ENSG00000214274.5 0.099885 0.067153 ENSG00000214274
REPIN1 ENSG00000214022.7 0.207523 0.062849 ENSG00000214022
ZNF845 ENSG00000213799.6 0.171415 0.071275 ENSG00000213799
TMEM110 ENSG00000213533.7 0.075967 0.046177 ENSG00000213533
ZNF254 ENSG00000213096.5 0.16437 0.071107 ENSG00000213096
MAP10 ENSG00000212916.3 0.067993 0.049807 ENSG00000212916
TMEM200C ENSG00000206432.3 0.067533 0.048661 ENSG00000206432
COL6A6 ENSG00000206384.6 0.089717 0.047996 ENSG00000206384
C1QTNF9B ENSG00000205863.5 0.162945 0.067917 ENSG00000205863
ACOT6 ENSG00000205669.2 0.081119 0.056075 ENSG00000205669
FABP9 ENSG00000205186.2 0.054768 0.048616 ENSG00000205186
C11orf91 ENSG00000205177.5 0.093061 0.054816 ENSG00000205177
C6orf15 ENSG00000204542.2 0.061707 0.061997 ENSG00000204542
LDLRAD1 ENSG00000203985.6 0.081432 0.062166 ENSG00000203985
OOEP ENSG00000203907.5 0.069511 0.049348 ENSG00000203907
HSD3B2 ENSG00000203859.5 0.06398 0.054462 ENSG00000203859
COX20 ENSG00000203667.5 0.059452 0.057934 ENSG00000203667
EFCAB2 ENSG00000203666.8 0.061486 0.048111 ENSG00000203666
ZNF525 ENSG00000203326.5 0.086094 0.064496 ENSG00000203326
TYW1 ENSG00000198874.8 0.055342 0.044372 ENSG00000198874
RYR3 ENSG00000198838.7 0.056489 0.048926 ENSG00000198838
ZNF521 ENSG00000198795.6 0.076588 0.05076 ENSG00000198795
RCSD1 ENSG00000198771.6 0.198837 0.068271 ENSG00000198771
SMURF1 ENSG00000198742.5 0.176306 0.0751 ENSG00000198742
PPP1R14C ENSG00000198729.4 0.230528 0.075916 ENSG00000198729
ECI2 ENSG00000198721.8 0.058947 0.04773 ENSG00000198721
IPO9 ENSG00000198700.5 0.059927 0.053754 ENSG00000198700
STK39 ENSG00000198648.6 0.091254 0.054675 ENSG00000198648
RYR2 ENSG00000198626.10 0.061945 0.057079 ENSG00000198626
ATL1 ENSG00000198513.7 0.09561 0.05858 ENSG00000198513
ITSN2 ENSG00000198399.10 0.062097 0.046783 ENSG00000198399
BPIFA1 ENSG00000198183.7 0.103453 0.068627 ENSG00000198183
SVIP ENSG00000198168.4 0.065009 0.052747 ENSG00000198168
ZNF770 ENSG00000198146.4 0.070705 0.049017 ENSG00000198146
CHSY3 ENSG00000198108.3 0.081175 0.045045 ENSG00000198108
ZNF649 ENSG00000198093.6 0.057113 0.056288 ENSG00000198093
CYP2A7 ENSG00000198077.6 0.059907 0.045107 ENSG00000198077
SULT1C4 ENSG00000198075.5 0.114291 0.058322 ENSG00000198075
GRK6 ENSG00000198055.6 0.094121 0.060018 ENSG00000198055
ZNF667 ENSG00000198046.7 0.119037 0.054985 ENSG00000198046
ZNF71 ENSG00000197951.4 0.073662 0.053202 ENSG00000197951
MYO1C ENSG00000197879.10 0.053354 0.037005 ENSG00000197879
FAM49A ENSG00000197872.7 0.062557 0.043953 ENSG00000197872
DHRS4-AS1 ENSG00000197775.1 0.139841 0.057462 ENSG00000197775
KRTAP26-1 ENSG00000197683.3 0.101601 0.055697 ENSG00000197683
ENPP1 ENSG00000197594.7 0.052238 0.052927 ENSG00000197594
PIGN ENSG00000197563.5 0.129573 0.063579 ENSG00000197563
GZMM ENSG00000197540.3 0.056603 0.043552 ENSG00000197540
ZNF786 ENSG00000197362.9 0.052001 0.039938 ENSG00000197362
ZNF98 ENSG00000197360.5 0.055684 0.049295 ENSG00000197360
SVIL ENSG00000197321.10 0.050356 0.054552 ENSG00000197321
C9orf169 ENSG00000197191.3 0.05051 0.043557 ENSG00000197191
ZNF682 ENSG00000197124.7 0.050432 0.041343 ENSG00000197124
ZNF441 ENSG00000197044.6 0.05238 0.047461 ENSG00000197044
SPRR2B ENSG00000196805.6 0.076175 0.050704 ENSG00000196805
ZNF33B ENSG00000196693.10 0.092865 0.046666 ENSG00000196693
TPK1 ENSG00000196511.9 0.094665 0.051576 ENSG00000196511
SUPT3H ENSG00000196284.9 0.054161 0.04939 ENSG00000196284
ZNF493 ENSG00000196268.7 0.073809 0.051919 ENSG00000196268
RYR1 ENSG00000196218.7 0.066915 0.05528 ENSG00000196218
PAX5 ENSG00000196092.8 0.061523 0.050841 ENSG00000196092
NCR1 ENSG00000189430.8 0.065243 0.063469 ENSG00000189430
ZNF600 ENSG00000189190.7 0.082602 0.051548 ENSG00000189190
FAM47E ENSG00000189157.9 0.206309 0.067254 ENSG00000189157
VSTM1 ENSG00000189068.5 0.069982 0.062395 ENSG00000189068
FBF1 ENSG00000188878.12 0.061539 0.052821 ENSG00000188878
ENTPD8 ENSG00000188833.5 0.081104 0.05642 ENSG00000188833
CNR2 ENSG00000188822.6 0.05399 0.048855 ENSG00000188822
SHISA6 ENSG00000188803.9 0.092955 0.060517 ENSG00000188803
TMEM120B ENSG00000188735.8 0.077105 0.043672 ENSG00000188735
GTF2F2 ENSG00000188342.7 0.100973 0.055359 ENSG00000188342
AGAP4 ENSG00000188234.9 0.054485 0.037945 ENSG00000188234
LAMTOR4 ENSG00000188186.6 0.072635 0.057113 ENSG00000188186
ZNF490 ENSG00000188033.5 0.184217 0.073804 ENSG00000188033
OR7D2 ENSG00000188000.2 0.114617 0.065341 ENSG00000188000
PALM3 ENSG00000187867.4 0.053521 0.044636 ENSG00000187867
PEAR1 ENSG00000187800.9 0.054343 0.046399 ENSG00000187800
HAPLN4 ENSG00000187664.8 0.081306 0.048856 ENSG00000187664
C1orf170 ENSG00000187642.5 0.100813 0.055068 ENSG00000187642
USP7 ENSG00000187555.10 0.050607 0.038488 ENSG00000187555
COL4A1 ENSG00000187498.10 0.062584 0.062151 ENSG00000187498
SPATA21 ENSG00000187144.7 0.057856 0.046954 ENSG00000187144
TMPRSS6 ENSG00000187045.12 0.050233 0.048901 ENSG00000187045
CCDC42B ENSG00000186710.7 0.056251 0.048012 ENSG00000186710
FAM228A ENSG00000186453.8 0.077743 0.050709 ENSG00000186453
GLDN ENSG00000186417.9 0.31688 0.071701 ENSG00000186417
ANKRD37 ENSG00000186352.4 0.057217 0.043154 ENSG00000186352
MARC1 ENSG00000186205.8 0.093358 0.050905 ENSG00000186205
CYP4Z1 ENSG00000186160.4 0.053041 0.043451 ENSG00000186160
NLRP9 ENSG00000185792.5 0.073425 0.060422 ENSG00000185792
MORN5 ENSG00000185681.8 0.057778 0.044603 ENSG00000185681
FAM212A ENSG00000185614.4 0.090517 0.047652 ENSG00000185614
PRKG1 ENSG00000185532.10 0.068765 0.062811 ENSG00000185532
TBC1D3F ENSG00000185128.11 0.06539 0.049417 ENSG00000185128
LRRC14B ENSG00000185028.3 0.051195 0.041434 ENSG00000185028
BRF1 ENSG00000185024.11 0.099904 0.055239 ENSG00000185024
SLC22A10 ENSG00000184999.7 0.094512 0.049736 ENSG00000184999
NDUFA6 ENSG00000184983.5 0.102632 0.060104 ENSG00000184983
RNLS ENSG00000184719.7 0.082429 0.056437 ENSG00000184719
MROH7 ENSG00000184313.15 0.075879 0.053785 ENSG00000184313
FAM132A ENSG00000184163.3 0.059132 0.050373 ENSG00000184163
KCNQ3 ENSG00000184156.11 0.132852 0.065505 ENSG00000184156
TRIML1 ENSG00000184108.3 0.092246 0.059258 ENSG00000184108
DIABLO ENSG00000184047.11 0.052043 0.043577 ENSG00000184047
TUBA8 ENSG00000183785.9 0.064212 0.046711 ENSG00000183785
KCTD8 ENSG00000183783.6 0.139366 0.059762 ENSG00000183783
PLGLB1 ENSG00000183281.10 0.084202 0.060031 ENSG00000183281
LSMD1 ENSG00000183011.9 0.147245 0.063146 ENSG00000183011
C12orf60 ENSG00000182993.3 0.065271 0.04773 ENSG00000182993
C1orf116 ENSG00000182795.12 0.107974 0.062167 ENSG00000182795
CLN8 ENSG00000182372.6 0.077285 0.061623 ENSG00000182372
ZSCAN22 ENSG00000182318.5 0.057678 0.044881 ENSG00000182318
MRPL41 ENSG00000182154.7 0.057466 0.045302 ENSG00000182154
CCDC149 ENSG00000181982.13 0.075552 0.057183 ENSG00000181982
ZNF678 ENSG00000181450.12 0.068209 0.049847 ENSG00000181450
DDN ENSG00000181418.7 0.077292 0.049394 ENSG00000181418
CHST13 ENSG00000180767.5 0.115896 0.057532 ENSG00000180767
TPRXL ENSG00000180438.10 0.128384 0.067843 ENSG00000180438
CCDC43 ENSG00000180329.9 0.051847 0.039547 ENSG00000180329
ZNF816 ENSG00000180257.8 0.106814 0.064365 ENSG00000180257
TDRP ENSG00000180190.7 0.093208 0.059275 ENSG00000180190
ITLN1 ENSG00000179914.4 0.080618 0.053569 ENSG00000179914
SYCN ENSG00000179751.6 0.084932 0.072225 ENSG00000179751
RPRML ENSG00000179673.3 0.29393 0.073587 ENSG00000179673
LACC1 ENSG00000179630.6 0.132356 0.057136 ENSG00000179630
EGR3 ENSG00000179388.8 0.058495 0.054939 ENSG00000179388
CDH4 ENSG00000179242.11 0.074558 0.049801 ENSG00000179242
GGN ENSG00000179168.10 0.053659 0.057635 ENSG00000179168
FUCA1 ENSG00000179163.11 0.091939 0.057832 ENSG00000179163
EIF3K ENSG00000178982.5 0.061149 0.060405 ENSG00000178982
CTC1 ENSG00000178971.9 0.075764 0.055142 ENSG00000178971
COX5A ENSG00000178741.7 0.073601 0.04614 ENSG00000178741
ZNF713 ENSG00000178665.10 0.079646 0.0518 ENSG00000178665
CALML3 ENSG00000178363.3 0.082571 0.05431 ENSG00000178363
STAP2 ENSG00000178078.7 0.294711 0.075072 ENSG00000178078
DMAP1 ENSG00000178028.9 0.076093 0.06235 ENSG00000178028
YIPF7 ENSG00000177752.9 0.054962 0.047774 ENSG00000177752
SRRM3 ENSG00000177679.14 0.083969 0.051876 ENSG00000177679
GPR4 ENSG00000177464.4 0.058915 0.063109 ENSG00000177464
DSCAML1 ENSG00000177103.9 0.134233 0.058844 ENSG00000177103
FUT2 ENSG00000176920.10 0.072049 0.056627 ENSG00000176920
MAMSTR ENSG00000176909.7 0.133786 0.065278 ENSG00000176909
FOXL1 ENSG00000176678.4 0.054483 0.05921 ENSG00000176678
EID2B ENSG00000176401.5 0.060723 0.050399 ENSG00000176401
CABP4 ENSG00000175544.9 0.070873 0.048103 ENSG00000175544
MCTP1 ENSG00000175471.15 0.086264 0.058816 ENSG00000175471
ZNF25 ENSG00000175395.11 0.095989 0.060164 ENSG00000175395
SCUBE2 ENSG00000175356.8 0.055677 0.045773 ENSG00000175356
KLC2 ENSG00000174996.7 0.063545 0.044942 ENSG00000174996
C19orf70 ENSG00000174917.4 0.072894 0.059178 ENSG00000174917
BTC ENSG00000174808.7 0.119363 0.058887 ENSG00000174808
CD248 ENSG00000174807.3 0.061773 0.044121 ENSG00000174807
FZD4 ENSG00000174804.3 0.055899 0.04634 ENSG00000174804
C4orf32 ENSG00000174749.4 0.064474 0.04052 ENSG00000174749
UGT8 ENSG00000174607.6 0.063107 0.042708 ENSG00000174607
TMEM81 ENSG00000174529.6 0.095226 0.063183 ENSG00000174529
SNAPC5 ENSG00000174446.8 0.071577 0.051287 ENSG00000174446
RALGAPA1 ENSG00000174373.11 0.090744 0.054035 ENSG00000174373
CTSF ENSG00000174080.6 0.07298 0.058908 ENSG00000174080
MARCH3 ENSG00000173926.5 0.186466 0.054947 ENSG00000173926
C1QTNF1 ENSG00000173918.10 0.108267 0.064132 ENSG00000173918
NUDT18 ENSG00000173566.9 0.064511 0.046691 ENSG00000173566
NABP1 ENSG00000173559.7 0.053888 0.049893 ENSG00000173559
CSPG4 ENSG00000173546.7 0.066039 0.043949 ENSG00000173546
KIAA1919 ENSG00000173214.5 0.097672 0.049287 ENSG00000173214
CBWD1 ENSG00000172785.14 0.122948 0.061023 ENSG00000172785
TMEM217 ENSG00000172738.7 0.051659 0.050232 ENSG00000172738
LRRC20 ENSG00000172731.9 0.097056 0.067247 ENSG00000172731
CCL19 ENSG00000172724.7 0.056746 0.043314 ENSG00000172724
RSPH9 ENSG00000172426.11 0.051665 0.055863 ENSG00000172426
CXCR6 ENSG00000172215.5 0.072452 0.047921 ENSG00000172215
SNTB1 ENSG00000172164.9 0.098095 0.056607 ENSG00000172164
FBXL14 ENSG00000171823.6 0.052438 0.04658 ENSG00000171823
LRRC34 ENSG00000171757.11 0.056725 0.046941 ENSG00000171757
GPHN ENSG00000171723.11 0.065738 0.044705 ENSG00000171723
OR1L8 ENSG00000171496.2 0.109161 0.057691 ENSG00000171496
ZNF581 ENSG00000171425.5 0.054533 0.061506 ENSG00000171425
SMR3B ENSG00000171201.6 0.056526 0.046001 ENSG00000171201
PROL1 ENSG00000171199.5 0.059783 0.043189 ENSG00000171199
ALK ENSG00000171094.11 0.087357 0.054545 ENSG00000171094
DNAJC24 ENSG00000170946.10 0.089943 0.051516 ENSG00000170946
SOCS6 ENSG00000170677.5 0.056703 0.046641 ENSG00000170677
TMC7 ENSG00000170537.8 0.092759 0.058685 ENSG00000170537
KRT86 ENSG00000170442.7 0.094994 0.055742 ENSG00000170442
PYDC1 ENSG00000169900.3 0.069851 0.044694 ENSG00000169900
NRG4 ENSG00000169752.12 0.086661 0.050566 ENSG00000169752
CHRNA5 ENSG00000169684.9 0.315979 0.066499 ENSG00000169684
DRD5 ENSG00000169676.4 0.068718 0.046052 ENSG00000169676
HIC2 ENSG00000169635.5 0.059868 0.049719 ENSG00000169635
SLC38A11 ENSG00000169507.5 0.377539 0.078785 ENSG00000169507
SH3TC2 ENSG00000169247.7 0.092944 0.054935 ENSG00000169247
GOT1L1 ENSG00000169154.4 0.064034 0.060125 ENSG00000169154
COMMD8 ENSG00000169019.9 0.07463 0.049132 ENSG00000169019
TSPAN5 ENSG00000168785.3 0.084934 0.057302 ENSG00000168785
LRP1B ENSG00000168702.12 0.26398 0.077826 ENSG00000168702
SNRNP48 ENSG00000168566.11 0.082541 0.051086 ENSG00000168566
XIRP1 ENSG00000168334.8 0.140402 0.060658 ENSG00000168334
ZCCHC4 ENSG00000168228.10 0.179773 0.063637 ENSG00000168228
TTC21A ENSG00000168026.12 0.069908 0.04575 ENSG00000168026
TMC8 ENSG00000167895.10 0.170028 0.075628 ENSG00000167895
EEF2 ENSG00000167658.11 0.16625 0.072972 ENSG00000167658
ZNF528 ENSG00000167555.9 0.087203 0.067574 ENSG00000167555
JSRP1 ENSG00000167476.5 0.071584 0.06197 ENSG00000167476
SGSM1 ENSG00000167037.14 0.13954 0.070959 ENSG00000167037
NUDT21 ENSG00000167005.9 0.155347 0.073691 ENSG00000167005
NAV2 ENSG00000166833.15 0.060522 0.068854 ENSG00000166833
PRTG ENSG00000166450.8 0.172889 0.059951 ENSG00000166450
ANAPC16 ENSG00000166295.4 0.055029 0.052014 ENSG00000166295
POLL ENSG00000166169.12 0.07124 0.054725 ENSG00000166169
CKB ENSG00000166165.8 0.07978 0.056095 ENSG00000166165
ADAMTS15 ENSG00000166106.2 0.104066 0.067196 ENSG00000166106
C1QL3 ENSG00000165985.8 0.104047 0.060483 ENSG00000165985
E2F7 ENSG00000165891.11 0.077026 0.057421 ENSG00000165891
TRUB1 ENSG00000165832.4 0.053136 0.049533 ENSG00000165832
RNASE7 ENSG00000165799.4 0.077652 0.066984 ENSG00000165799
PRPF18 ENSG00000165630.9 0.0626 0.0605 ENSG00000165630
ATP5C1 ENSG00000165629.15 0.15923 0.068521 ENSG00000165629
C10orf25 ENSG00000165511.4 0.071188 0.051831 ENSG00000165511
ANXA8 ENSG00000165390.11 0.088777 0.054353 ENSG00000165390
CCDC67 ENSG00000165325.9 0.072156 0.055259 ENSG00000165325
C9orf89 ENSG00000165233.13 0.053804 0.049737 ENSG00000165233
CLDN3 ENSG00000165215.5 0.050696 0.045074 ENSG00000165215
ANKS6 ENSG00000165138.12 0.07528 0.058541 ENSG00000165138
C7orf34 ENSG00000165131.6 0.111414 0.059653 ENSG00000165131
UBAP1 ENSG00000165006.9 0.131476 0.058272 ENSG00000165006
ALDH7A1 ENSG00000164904.11 0.056921 0.05175 ENSG00000164904
SLC4A2 ENSG00000164889.8 0.055915 0.04682 ENSG00000164889
PTTG1 ENSG00000164611.8 0.074308 0.050044 ENSG00000164611
RPS14 ENSG00000164587.7 0.118588 0.06693 ENSG00000164587
KIAA0895 ENSG00000164542.8 0.058741 0.041904 ENSG00000164542
FAM26D ENSG00000164451.9 0.079725 0.04561 ENSG00000164451
ERAP1 ENSG00000164307.8 0.163949 0.062906 ENSG00000164307
PRRC1 ENSG00000164244.16 0.088116 0.050158 ENSG00000164244
PGRMC2 ENSG00000164040.12 0.054834 0.046699 ENSG00000164040
FYCO1 ENSG00000163820.10 0.118842 0.057553 ENSG00000163820
LZTFL1 ENSG00000163818.12 0.063029 0.047288 ENSG00000163818
CLEC3B ENSG00000163815.5 0.128619 0.061154 ENSG00000163815
SLMAP ENSG00000163681.10 0.053213 0.042848 ENSG00000163681
DCLK3 ENSG00000163673.6 0.063336 0.050122 ENSG00000163673
PRICKLE2 ENSG00000163637.7 0.100142 0.060495 ENSG00000163637
SPTA1 ENSG00000163554.6 0.06694 0.044774 ENSG00000163554
SSR2 ENSG00000163479.9 0.082942 0.05249 ENSG00000163479
LRRC58 ENSG00000163428.3 0.05994 0.045757 ENSG00000163428
IGFN1 ENSG00000163395.12 0.095467 0.055005 ENSG00000163395
MRPS18C ENSG00000163319.6 0.084567 0.053162 ENSG00000163319
BMP10 ENSG00000163217.1 0.10658 0.057146 ENSG00000163217
EN1 ENSG00000163064.6 0.108402 0.053542 ENSG00000163064
IER5 ENSG00000162783.8 0.056174 0.044184 ENSG00000162783
SLC9C2 ENSG00000162753.9 0.09152 0.046833 ENSG00000162753
SLAMF9 ENSG00000162723.5 0.099491 0.0608 ENSG00000162723
NTNG1 ENSG00000162631.14 0.050316 0.046015 ENSG00000162631
LRRIQ3 ENSG00000162620.11 0.062102 0.042572 ENSG00000162620
C1orf177 ENSG00000162398.7 0.108272 0.052442 ENSG00000162398
MAGOH ENSG00000162385.6 0.084636 0.053296 ENSG00000162385
C1orf123 ENSG00000162384.9 0.098425 0.0528 ENSG00000162384
MPP3 ENSG00000161647.14 0.17775 0.077462 ENSG00000161647
FTCD ENSG00000160282.9 0.205204 0.07328 ENSG00000160282
HSF2BP ENSG00000160207.4 0.102829 0.056964 ENSG00000160207
NPR2 ENSG00000159899.10 0.088235 0.053595 ENSG00000159899
C16orf86 ENSG00000159761.10 0.055178 0.042003 ENSG00000159761
IRX6 ENSG00000159387.7 0.052716 0.050139 ENSG00000159387
ADIPOR1 ENSG00000159346.8 0.1023 0.059271 ENSG00000159346
PADI4 ENSG00000159339.9 0.077672 0.047375 ENSG00000159339
CDC42SE2 ENSG00000158985.9 0.08592 0.052448 ENSG00000158985
USF1 ENSG00000158773.10 0.070459 0.052418 ENSG00000158773
CD1C ENSG00000158481.8 0.069027 0.053314 ENSG00000158481
TRIM63 ENSG00000158022.6 0.05889 0.050701 ENSG00000158022
RADIL ENSG00000157927.12 0.091286 0.053708 ENSG00000157927
FAM213B ENSG00000157870.10 0.085821 0.056322 ENSG00000157870
SLC34A2 ENSG00000157765.7 0.051659 0.05867 ENSG00000157765
KCNJ15 ENSG00000157551.12 0.068748 0.050833 ENSG00000157551
AFAP1L1 ENSG00000157510.9 0.101107 0.057647 ENSG00000157510
DHRS4 ENSG00000157326.14 0.211769 0.059914 ENSG00000157326
HTR5A ENSG00000157219.3 0.062947 0.064381 ENSG00000157219
FCHO2 ENSG00000157107.9 0.108935 0.058002 ENSG00000157107
UQCRB ENSG00000156467.5 0.062849 0.046166 ENSG00000156467
C8orf37 ENSG00000156172.5 0.090409 0.047562 ENSG00000156172
PPARGC1B ENSG00000155846.12 0.088343 0.057856 ENSG00000155846
TTN ENSG00000155657.19 0.073589 0.050684 ENSG00000155657
SLC25A28 ENSG00000155287.6 0.057984 0.051467 ENSG00000155287
KLF10 ENSG00000155090.10 0.062066 0.05295 ENSG00000155090
GBP5 ENSG00000154451.10 0.110806 0.057943 ENSG00000154451
PRKCA ENSG00000154229.7 0.055957 0.050215 ENSG00000154229
PTPRD ENSG00000153707.11 0.061165 0.061338 ENSG00000153707
RGPD3 ENSG00000153165.14 0.052713 0.050082 ENSG00000153165
CLGN ENSG00000153132.8 0.103304 0.057526 ENSG00000153132
SRP19 ENSG00000153037.7 0.089333 0.052981 ENSG00000153037
HNRNPDL ENSG00000152795.13 0.05681 0.044352 ENSG00000152795
SAR1B ENSG00000152700.9 0.062063 0.052803 ENSG00000152700
NMT2 ENSG00000152465.13 0.050233 0.046292 ENSG00000152465
PTPN14 ENSG00000152104.7 0.05046 0.042532 ENSG00000152104
CCDC74B ENSG00000152076.14 0.060416 0.043952 ENSG00000152076
CACUL1 ENSG00000151893.10 0.127872 0.05841 ENSG00000151893
GFRA1 ENSG00000151892.10 0.050296 0.041441 ENSG00000151892
VENTX ENSG00000151650.7 0.161257 0.070373 ENSG00000151650
VTI1A ENSG00000151532.9 0.052361 0.042003 ENSG00000151532
ADAMTS12 ENSG00000151388.6 0.05168 0.051024 ENSG00000151388
CRIM1 ENSG00000150938.5 0.120938 0.064331 ENSG00000150938
C11orf53 ENSG00000150750.6 0.112989 0.059636 ENSG00000150750
CNDP1 ENSG00000150656.10 0.062622 0.064349 ENSG00000150656
CD226 ENSG00000150637.4 0.055559 0.059496 ENSG00000150637
TBX6 ENSG00000149922.6 0.072328 0.045447 ENSG00000149922
MRPL49 ENSG00000149792.4 0.052612 0.038969 ENSG00000149792
JPH2 ENSG00000149596.6 0.059136 0.053198 ENSG00000149596
AASDHPPT ENSG00000149313.6 0.055322 0.052001 ENSG00000149313
ZNF214 ENSG00000149050.5 0.063834 0.043835 ENSG00000149050
SLC5A12 ENSG00000148942.10 0.080494 0.046041 ENSG00000148942
ADM ENSG00000148926.5 0.065677 0.051107 ENSG00000148926
RGS10 ENSG00000148908.10 0.070882 0.048023 ENSG00000148908
PDCD11 ENSG00000148843.9 0.060694 0.044222 ENSG00000148843
ITPRIP ENSG00000148841.11 0.0712 0.051955 ENSG00000148841
TAF5 ENSG00000148835.9 0.095283 0.0601 ENSG00000148835
