AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
OSTF1 ENSG00000134996.11 0.067037 0.067542 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.257987 0.086322 ENSG00000250120
NEB ENSG00000183091.15 0.1264 0.061283 ENSG00000183091
AL161915.1 ENSG00000212670.1 0.286146 0.088176 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.179142 0.067009 ENSG00000172640
AKT1 ENSG00000142208.11 0.356124 0.079626 ENSG00000142208
APBB1IP ENSG00000077420.11 0.221084 0.08079 ENSG00000077420
PRKRIP1 ENSG00000128563.9 0.152487 0.073639 ENSG00000128563
CDC16 ENSG00000130177.10 0.18019 0.070095 ENSG00000130177
PRDX6 ENSG00000117592.8 0.2453 0.081357 ENSG00000117592
CKAP2L ENSG00000169607.8 0.055587 0.053412 ENSG00000169607
SSX2IP ENSG00000117155.12 0.076591 0.062055 ENSG00000117155
CREB3L2 ENSG00000182158.10 0.146786 0.081009 ENSG00000182158
CACNB2 ENSG00000165995.14 0.272415 0.09127 ENSG00000165995
ARC ENSG00000198576.2 0.190575 0.076636 ENSG00000198576
DRAM1 ENSG00000136048.9 0.08472 0.072949 ENSG00000136048
FOXRED2 ENSG00000100350.10 0.214932 0.090372 ENSG00000100350
TRIM69 ENSG00000185880.8 0.249254 0.080105 ENSG00000185880
DTX2 ENSG00000091073.15 0.139627 0.073482 ENSG00000091073
CPSF1 ENSG00000071894.10 0.774089 0.040929 ENSG00000071894
B3GALT4 ENSG00000235863.2 0.059354 0.055854 ENSG00000235863
RPL39L ENSG00000163923.5 0.138339 0.078719 ENSG00000163923
CYB561D1 ENSG00000174151.10 0.084142 0.07557 ENSG00000174151
PRSS37 ENSG00000165076.9 0.123533 0.058744 ENSG00000165076
HP ENSG00000257017.4 0.066057 0.051668 ENSG00000257017
MANEA ENSG00000172469.10 0.101149 0.063086 ENSG00000172469
AKAP7 ENSG00000118507.11 0.153023 0.082356 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.164587 0.075611 ENSG00000166143
TSSC1 ENSG00000032389.8 0.071557 0.062565 ENSG00000032389
PRPH2 ENSG00000112619.6 0.532018 0.069993 ENSG00000112619
TNNC2 ENSG00000101470.5 0.147949 0.089314 ENSG00000101470
GAD1 ENSG00000128683.9 0.156996 0.076071 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.368362 0.071839 ENSG00000118514
FAM20A ENSG00000108950.7 0.102374 0.071393 ENSG00000108950
FABP3 ENSG00000121769.3 0.119686 0.071533 ENSG00000121769
UBXN6 ENSG00000167671.7 0.463516 0.086231 ENSG00000167671
SLC45A4 ENSG00000022567.5 0.107952 0.076814 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.106602 0.072253 ENSG00000143036
EPHB6 ENSG00000106123.7 0.476667 0.080775 ENSG00000106123
NPRL3 ENSG00000103148.11 0.349198 0.086801 ENSG00000103148
FBXO17 ENSG00000269190.1 0.077068 0.068879 ENSG00000269190
TCP11L1 ENSG00000176148.11 0.235145 0.075171 ENSG00000176148
TRMT44 ENSG00000155275.14 0.199453 0.080661 ENSG00000155275
HSD17B14 ENSG00000087076.4 0.101559 0.07357 ENSG00000087076
NUSAP1 ENSG00000137804.8 0.114126 0.071268 ENSG00000137804
TMEM63A ENSG00000196187.7 0.064798 0.055412 ENSG00000196187
PIEZO1 ENSG00000103335.15 0.064983 0.0629 ENSG00000103335
CCBL2 ENSG00000137944.12 0.365297 0.085702 ENSG00000137944
GPR125 ENSG00000152990.9 0.09559 0.061334 ENSG00000152990
C21orf2 ENSG00000160226.11 0.113442 0.093513 ENSG00000160226
PRKCZ ENSG00000067606.11 0.151249 0.097093 ENSG00000067606
TBC1D4 ENSG00000136111.8 0.331117 0.08458 ENSG00000136111
ASCL5 ENSG00000232237.2 0.683048 0.066429 ENSG00000232237
TMTC4 ENSG00000125247.11 0.306769 0.081945 ENSG00000125247
CMTM3 ENSG00000140931.15 0.100561 0.070034 ENSG00000140931
FKBP15 ENSG00000119321.4 0.079445 0.064323 ENSG00000119321
CSF1 ENSG00000184371.9 0.05241 0.061643 ENSG00000184371
CAPS ENSG00000105519.8 0.163835 0.077752 ENSG00000105519
PCOLCE ENSG00000106333.8 0.059985 0.051494 ENSG00000106333
MPC1 ENSG00000060762.14 0.068489 0.06296 ENSG00000060762
ITPA ENSG00000125877.7 0.250278 0.083889 ENSG00000125877
F5 ENSG00000198734.6 0.127173 0.074152 ENSG00000198734
PCDH8 ENSG00000136099.9 0.052261 0.059647 ENSG00000136099
SMIM17 ENSG00000268182.1 0.202793 0.090426 ENSG00000268182
SLC25A39 ENSG00000013306.11 0.165556 0.07314 ENSG00000013306
KRI1 ENSG00000129347.15 0.474079 0.078681 ENSG00000129347
COMMD10 ENSG00000145781.4 0.110756 0.07088 ENSG00000145781
SEC23B ENSG00000101310.10 0.234605 0.079509 ENSG00000101310
CDK2AP1 ENSG00000111328.2 0.110344 0.057132 ENSG00000111328
GIMAP6 ENSG00000133561.11 0.074392 0.0663 ENSG00000133561
RBCK1 ENSG00000125826.15 0.234514 0.095842 ENSG00000125826
C13orf45 ENSG00000178734.4 0.234127 0.086533 ENSG00000178734
ZDHHC13 ENSG00000177054.9 0.182431 0.082313 ENSG00000177054
LINGO2 ENSG00000174482.6 0.162671 0.080561 ENSG00000174482
SPPL2A ENSG00000138600.5 0.120223 0.063503 ENSG00000138600
LSMEM1 ENSG00000181016.5 0.302289 0.075219 ENSG00000181016
ATP2C2 ENSG00000064270.8 0.11837 0.094125 ENSG00000064270
ATF6 ENSG00000118217.5 0.161139 0.067849 ENSG00000118217
LENG8 ENSG00000167615.12 0.121803 0.079109 ENSG00000167615
CPZ ENSG00000109625.14 0.158019 0.07364 ENSG00000109625
PEG3 ENSG00000198300.8 0.10677 0.083172 ENSG00000198300
GNPAT ENSG00000116906.7 0.082966 0.075062 ENSG00000116906
SNX7 ENSG00000162627.12 0.076443 0.066788 ENSG00000162627
NIPSNAP1 ENSG00000184117.7 0.17171 0.072477 ENSG00000184117
LAMC2 ENSG00000058085.10 0.051557 0.048586 ENSG00000058085
PARP14 ENSG00000173193.9 0.371032 0.084036 ENSG00000173193
ZNF329 ENSG00000181894.10 0.129382 0.065315 ENSG00000181894
TMEM165 ENSG00000134851.7 0.167531 0.069313 ENSG00000134851
PARP6 ENSG00000137817.12 0.13519 0.072922 ENSG00000137817
LILRA3 ENSG00000170866.7 0.222369 0.101375 ENSG00000170866
STK38 ENSG00000112079.8 0.078635 0.06839 ENSG00000112079
UROD ENSG00000126088.8 0.151836 0.068361 ENSG00000126088
MSH3 ENSG00000113318.9 0.412342 0.073982 ENSG00000113318
OLFM4 ENSG00000102837.6 0.34109 0.088741 ENSG00000102837
MICALCL ENSG00000133808.4 0.296104 0.09358 ENSG00000133808
TCAIM ENSG00000179152.14 0.088898 0.060579 ENSG00000179152
GATM ENSG00000171766.11 0.156798 0.064331 ENSG00000171766
CNN2 ENSG00000064666.10 0.24255 0.092432 ENSG00000064666
FAM134B ENSG00000154153.9 0.051352 0.053361 ENSG00000154153
BBS2 ENSG00000125124.7 0.559929 0.074551 ENSG00000125124
MS4A14 ENSG00000166928.6 0.232133 0.070799 ENSG00000166928
C5orf63 ENSG00000164241.9 0.085743 0.059119 ENSG00000164241
GGT1 ENSG00000100031.14 0.365633 0.086596 ENSG00000100031
PEX6 ENSG00000124587.9 0.53957 0.069887 ENSG00000124587
HIVEP2 ENSG00000010818.4 0.117617 0.072685 ENSG00000010818
GPR179 ENSG00000188888.7 0.075261 0.065449 ENSG00000188888
LYRM5 ENSG00000205707.6 0.280666 0.07899 ENSG00000205707
PLXNB2 ENSG00000196576.10 0.06059 0.064006 ENSG00000196576
PLXDC2 ENSG00000120594.11 0.157782 0.081181 ENSG00000120594
CPT1B ENSG00000205560.8 0.197569 0.087043 ENSG00000205560
TTC38 ENSG00000075234.12 0.532751 0.083789 ENSG00000075234
CACNA1C ENSG00000151067.16 0.101419 0.069613 ENSG00000151067
CCDC65 ENSG00000139537.6 0.217241 0.074972 ENSG00000139537
EPHA1 ENSG00000146904.4 0.052671 0.057848 ENSG00000146904
ZNF740 ENSG00000139651.9 0.199164 0.081353 ENSG00000139651
ARL9 ENSG00000196503.2 0.148609 0.081392 ENSG00000196503
CAPRIN2 ENSG00000110888.13 0.241107 0.090726 ENSG00000110888
CFHR3 ENSG00000116785.9 0.440607 0.090087 ENSG00000116785
AP3D1 ENSG00000065000.11 0.152782 0.091386 ENSG00000065000
MMP15 ENSG00000102996.4 0.075722 0.065904 ENSG00000102996
GJB2 ENSG00000165474.5 0.154742 0.080341 ENSG00000165474
AC104667.3 ENSG00000234949.2 0.113543 0.072382 ENSG00000234949
F10 ENSG00000126218.7 0.095071 0.066897 ENSG00000126218
MRC1 ENSG00000120586.4 0.180218 0.077588 ENSG00000120586
GPR45 ENSG00000135973.1 0.098154 0.065438 ENSG00000135973
B3GALNT2 ENSG00000162885.7 0.202207 0.072046 ENSG00000162885
DNAH7 ENSG00000118997.9 0.211646 0.071804 ENSG00000118997
PCNXL3 ENSG00000197136.4 0.079813 0.052789 ENSG00000197136
DUSP18 ENSG00000167065.9 0.132767 0.071103 ENSG00000167065
CCDC158 ENSG00000163749.13 0.257708 0.078171 ENSG00000163749
UNC13C ENSG00000137766.12 0.422759 0.087573 ENSG00000137766
TMOD2 ENSG00000128872.5 0.098052 0.063201 ENSG00000128872
ZNF302 ENSG00000089335.16 0.538462 0.07142 ENSG00000089335
SNX6 ENSG00000129515.14 0.064568 0.067079 ENSG00000129515
AP000350.4 ENSG00000218537.1 0.627331 0.063904 ENSG00000218537
RALGAPA2 ENSG00000188559.8 0.05233 0.068484 ENSG00000188559
NFKBID ENSG00000167604.9 0.215419 0.092672 ENSG00000167604
MYSM1 ENSG00000162601.5 0.216349 0.07116 ENSG00000162601
C10orf129 ENSG00000173124.10 0.125655 0.06413 ENSG00000173124
GTF2A2 ENSG00000140307.6 0.139218 0.075267 ENSG00000140307
ISLR2 ENSG00000167178.11 0.165901 0.070157 ENSG00000167178
ATP6AP1L ENSG00000205464.7 0.52388 0.076563 ENSG00000205464
ZNF530 ENSG00000183647.6 0.067357 0.070305 ENSG00000183647
SPOP ENSG00000121067.13 0.062132 0.068301 ENSG00000121067
EXOSC7 ENSG00000075914.8 0.098203 0.069632 ENSG00000075914
ELL ENSG00000105656.7 0.108818 0.073847 ENSG00000105656
UBE2E3 ENSG00000170035.11 0.058518 0.054105 ENSG00000170035
LTBR ENSG00000111321.6 0.052729 0.060402 ENSG00000111321
KANK2 ENSG00000197256.6 0.084741 0.064445 ENSG00000197256
RWDD2A ENSG00000013392.6 0.15178 0.075756 ENSG00000013392
ARAP2 ENSG00000047365.7 0.137159 0.071174 ENSG00000047365
RFX7 ENSG00000181827.10 0.167339 0.066509 ENSG00000181827
PLEKHA7 ENSG00000166689.10 0.121687 0.069153 ENSG00000166689
AASDH ENSG00000157426.9 0.1744 0.074472 ENSG00000157426
CCDC155 ENSG00000161609.5 0.135638 0.081951 ENSG00000161609
NUPL1 ENSG00000139496.11 0.219856 0.083378 ENSG00000139496
CYP4A22 ENSG00000162365.7 0.073628 0.052177 ENSG00000162365
FAM83H ENSG00000180921.6 0.115908 0.070274 ENSG00000180921
ASRGL1 ENSG00000162174.8 0.28883 0.083102 ENSG00000162174
ZMYND8 ENSG00000101040.15 0.076679 0.06386 ENSG00000101040
ZNF197 ENSG00000186448.10 0.225873 0.073082 ENSG00000186448
TMCO3 ENSG00000150403.13 0.1565 0.075717 ENSG00000150403
PRDM5 ENSG00000138738.6 0.113026 0.070364 ENSG00000138738
LMBR1L ENSG00000139636.11 0.184022 0.074666 ENSG00000139636
ZNF814 ENSG00000204514.5 0.181084 0.071561 ENSG00000204514
ARMC10 ENSG00000170632.9 0.386187 0.082503 ENSG00000170632
SMIM14 ENSG00000163683.6 0.08087 0.060553 ENSG00000163683
CYLD ENSG00000083799.13 0.074082 0.064894 ENSG00000083799
PTK2 ENSG00000169398.15 0.125131 0.071599 ENSG00000169398
INSIG2 ENSG00000125629.10 0.075193 0.059972 ENSG00000125629
TTC5 ENSG00000136319.7 0.063092 0.072385 ENSG00000136319
MMRN1 ENSG00000138722.5 0.075661 0.054171 ENSG00000138722
FANCG ENSG00000221829.5 0.11577 0.065901 ENSG00000221829
DBF4B ENSG00000161692.13 0.609149 0.066727 ENSG00000161692
OXA1L ENSG00000155463.8 0.286602 0.09654 ENSG00000155463
MCC ENSG00000171444.13 0.13156 0.070275 ENSG00000171444
PLCE1 ENSG00000138193.9 0.11919 0.069744 ENSG00000138193
VWA5B1 ENSG00000158816.11 0.050503 0.056886 ENSG00000158816
GSTM5 ENSG00000134201.6 0.2089 0.085534 ENSG00000134201
PDCD6IP ENSG00000170248.9 0.091073 0.055645 ENSG00000170248
ERAP2 ENSG00000164308.12 0.678729 0.055064 ENSG00000164308
CTNNA1 ENSG00000044115.15 0.132226 0.067679 ENSG00000044115
SLC39A12 ENSG00000148482.7 0.078774 0.064891 ENSG00000148482
GREM2 ENSG00000180875.4 0.07394 0.072867 ENSG00000180875
UTP18 ENSG00000011260.9 0.080086 0.054014 ENSG00000011260
ZNF812 ENSG00000224689.3 0.064127 0.055606 ENSG00000224689
MBTPS1 ENSG00000140943.12 0.231044 0.10815 ENSG00000140943
KIAA1467 ENSG00000084444.9 0.05633 0.064791 ENSG00000084444
LIPC ENSG00000166035.6 0.228695 0.093399 ENSG00000166035
CEACAM1 ENSG00000079385.17 0.06142 0.058872 ENSG00000079385
PRR13 ENSG00000205352.6 0.396318 0.079884 ENSG00000205352
SPAG1 ENSG00000104450.8 0.184891 0.065299 ENSG00000104450
PYCR1 ENSG00000183010.12 0.065914 0.058148 ENSG00000183010
SNUPN ENSG00000169371.9 0.272076 0.081449 ENSG00000169371
MYO7B ENSG00000169994.14 0.059928 0.059963 ENSG00000169994
KAT5 ENSG00000172977.8 0.069081 0.057458 ENSG00000172977
IGSF22 ENSG00000179057.9 0.115276 0.072033 ENSG00000179057
ZNF148 ENSG00000163848.14 0.111495 0.061565 ENSG00000163848
ZNF319 ENSG00000166188.2 0.07445 0.066097 ENSG00000166188
MASTL ENSG00000120539.10 0.532315 0.069931 ENSG00000120539
COG4 ENSG00000103051.14 0.054635 0.046567 ENSG00000103051
IKBKE ENSG00000143466.8 0.194175 0.085981 ENSG00000143466
KIAA1143 ENSG00000163807.4 0.224207 0.078484 ENSG00000163807
MC1R ENSG00000258839.2 0.13817 0.072947 ENSG00000258839
TBC1D2B ENSG00000167202.7 0.111018 0.067906 ENSG00000167202
SPATA6 ENSG00000132122.7 0.194864 0.074363 ENSG00000132122
ECT2L ENSG00000203734.6 0.099079 0.075269 ENSG00000203734
ATP8B4 ENSG00000104043.10 0.076941 0.054352 ENSG00000104043
PPCDC ENSG00000138621.7 0.359385 0.092435 ENSG00000138621
PCP4L1 ENSG00000248485.1 0.054062 0.062993 ENSG00000248485
MIIP ENSG00000116691.6 0.15351 0.084009 ENSG00000116691
RPSA ENSG00000168028.9 0.239885 0.077427 ENSG00000168028
UPK3B ENSG00000243566.2 0.405562 0.081584 ENSG00000243566
THSD7B ENSG00000144229.7 0.153606 0.068266 ENSG00000144229
WDR60 ENSG00000126870.11 0.571097 0.073903 ENSG00000126870
C6orf164 ENSG00000203871.3 0.237022 0.07476 ENSG00000203871
ALG1L ENSG00000189366.5 0.431734 0.071907 ENSG00000189366
QRFPR ENSG00000186867.6 0.346284 0.08711 ENSG00000186867
POLE ENSG00000177084.12 0.072954 0.048189 ENSG00000177084
NOL12 ENSG00000256872.1 0.066067 0.060271 ENSG00000256872
MFSD10 ENSG00000109736.10 0.061105 0.060307 ENSG00000109736
CUBN ENSG00000107611.10 0.120712 0.069841 ENSG00000107611
LRRFIP2 ENSG00000093167.13 0.508156 0.068505 ENSG00000093167
ORMDL3 ENSG00000172057.5 0.075796 0.060389 ENSG00000172057
TMPRSS9 ENSG00000178297.8 0.20502 0.092592 ENSG00000178297
ZNF382 ENSG00000161298.12 0.151711 0.080699 ENSG00000161298
CYP39A1 ENSG00000146233.3 0.168835 0.081293 ENSG00000146233
RBL2 ENSG00000103479.10 0.564446 0.065862 ENSG00000103479
RHEB ENSG00000106615.5 0.138807 0.07826 ENSG00000106615
PSEN2 ENSG00000143801.12 0.057208 0.052074 ENSG00000143801
OLFM2 ENSG00000105088.4 0.086876 0.074748 ENSG00000105088
LILRA1 ENSG00000104974.6 0.087751 0.080741 ENSG00000104974
MYL6B ENSG00000196465.5 0.13532 0.09191 ENSG00000196465
DDO ENSG00000203797.4 0.423297 0.087063 ENSG00000203797
CBLN4 ENSG00000054803.3 0.078966 0.064087 ENSG00000054803
SLC35G1 ENSG00000176273.10 0.155203 0.066418 ENSG00000176273
DCAF8 ENSG00000258465.1 0.092365 0.07407 ENSG00000258465
PSMD11 ENSG00000108671.5 0.140692 0.07975 ENSG00000108671
EPB41L4B ENSG00000095203.10 0.180037 0.080277 ENSG00000095203
SPG21 ENSG00000090487.6 0.314449 0.081663 ENSG00000090487
NDUFAF1 ENSG00000137806.4 0.364272 0.089717 ENSG00000137806
WDR86 ENSG00000187260.11 0.082018 0.068528 ENSG00000187260
SPATA32 ENSG00000184361.8 0.087265 0.055619 ENSG00000184361
RAB20 ENSG00000139832.3 0.33671 0.086744 ENSG00000139832
PHGDH ENSG00000092621.7 0.181529 0.078589 ENSG00000092621
TCF19 ENSG00000137310.7 0.082652 0.06713 ENSG00000137310
RPL34 ENSG00000109475.12 0.104946 0.068497 ENSG00000109475
SULT1A2 ENSG00000197165.6 0.081277 0.064876 ENSG00000197165
PITPNB ENSG00000180957.13 0.087045 0.076856 ENSG00000180957
RCN1 ENSG00000049449.4 0.221555 0.077332 ENSG00000049449
FSTL4 ENSG00000053108.12 0.117286 0.060341 ENSG00000053108
PFDN1 ENSG00000113068.5 0.061667 0.048888 ENSG00000113068
MCM8 ENSG00000125885.9 0.630532 0.073012 ENSG00000125885
GINM1 ENSG00000055211.8 0.156444 0.065544 ENSG00000055211
SERHL2 ENSG00000183569.13 0.239982 0.090441 ENSG00000183569
MAPK9 ENSG00000050748.12 0.128523 0.066599 ENSG00000050748
C19orf57 ENSG00000132016.7 0.181539 0.084077 ENSG00000132016
CTNS ENSG00000040531.10 0.571639 0.075125 ENSG00000040531
TUBB1 ENSG00000101162.3 0.094498 0.063698 ENSG00000101162
OSBPL11 ENSG00000144909.7 0.103604 0.05947 ENSG00000144909
LDOC1L ENSG00000188636.3 0.161816 0.084504 ENSG00000188636
POGLUT1 ENSG00000163389.6 0.443083 0.083782 ENSG00000163389
MIF4GD ENSG00000125457.9 0.064959 0.065061 ENSG00000125457
EBF4 ENSG00000088881.15 0.059776 0.06811 ENSG00000088881
TRAPPC10 ENSG00000160218.8 0.149069 0.06789 ENSG00000160218
TBC1D1 ENSG00000065882.11 0.340611 0.0908 ENSG00000065882
ZNF200 ENSG00000010539.7 0.090982 0.056834 ENSG00000010539
PSCA ENSG00000167653.4 0.133026 0.065299 ENSG00000167653
CCDC114 ENSG00000105479.10 0.46423 0.073881 ENSG00000105479
GYPE ENSG00000197465.9 0.070384 0.071372 ENSG00000197465
ANKRD22 ENSG00000152766.5 0.061642 0.057355 ENSG00000152766
KIF5C ENSG00000168280.12 0.05771 0.057232 ENSG00000168280
TAC4 ENSG00000176358.10 0.198987 0.079415 ENSG00000176358
CKAP2 ENSG00000136108.10 0.383249 0.080656 ENSG00000136108
BANF1 ENSG00000175334.3 0.089321 0.053541 ENSG00000175334
WNT7B ENSG00000188064.5 0.09792 0.08008 ENSG00000188064
B4GALT4 ENSG00000121578.8 0.076755 0.059195 ENSG00000121578
PANK1 ENSG00000152782.12 0.064391 0.06237 ENSG00000152782
MINA ENSG00000170854.12 0.1546 0.069142 ENSG00000170854
KREMEN1 ENSG00000183762.8 0.058862 0.047728 ENSG00000183762
UBE4A ENSG00000110344.5 0.053493 0.054281 ENSG00000110344
SFTPD ENSG00000133661.11 0.122411 0.080936 ENSG00000133661
PPA2 ENSG00000138777.15 0.121168 0.063438 ENSG00000138777
MED7 ENSG00000155868.7 0.116105 0.072786 ENSG00000155868
LACTB ENSG00000103642.7 0.085828 0.06416 ENSG00000103642
TSNARE1 ENSG00000171045.10 0.410488 0.083903 ENSG00000171045
BDH2 ENSG00000164039.10 0.419509 0.079863 ENSG00000164039
ARSJ ENSG00000180801.11 0.070803 0.067958 ENSG00000180801
SPATA25 ENSG00000149634.4 0.089232 0.072353 ENSG00000149634
TBC1D19 ENSG00000109680.6 0.130406 0.077023 ENSG00000109680
SNX11 ENSG00000002919.10 0.093406 0.054939 ENSG00000002919
NUTM2D ENSG00000214562.9 0.291767 0.082629 ENSG00000214562
ZNF660 ENSG00000144792.5 0.229818 0.072105 ENSG00000144792
ODF3B ENSG00000177989.9 0.061353 0.059956 ENSG00000177989
SHISA2 ENSG00000180730.4 0.293095 0.087013 ENSG00000180730
TNFRSF19 ENSG00000127863.11 0.180939 0.08261 ENSG00000127863
PCNA ENSG00000132646.6 0.142173 0.082541 ENSG00000132646
TRMT10B ENSG00000165275.5 0.122917 0.083875 ENSG00000165275
TXNIP ENSG00000117289.7 0.054093 0.050217 ENSG00000117289
NUCB2 ENSG00000070081.11 0.150425 0.069516 ENSG00000070081
GUCA1B ENSG00000112599.8 0.32802 0.092365 ENSG00000112599
POU3F1 ENSG00000185668.5 0.051161 0.052801 ENSG00000185668
PIP5K1C ENSG00000186111.4 0.130309 0.082807 ENSG00000186111
OSGEP ENSG00000092094.6 0.586136 0.078975 ENSG00000092094
HDGFRP2 ENSG00000167674.10 0.185283 0.086644 ENSG00000167674
PHF20L1 ENSG00000129292.15 0.059168 0.06276 ENSG00000129292
C1QTNF4 ENSG00000172247.3 0.056949 0.040617 ENSG00000172247
RAD21 ENSG00000164754.8 0.302422 0.078436 ENSG00000164754
GLB1L3 ENSG00000166105.11 0.126639 0.089804 ENSG00000166105
STMN1 ENSG00000117632.16 0.053621 0.063776 ENSG00000117632
BTBD17 ENSG00000204347.3 0.136422 0.080481 ENSG00000204347
TFG ENSG00000114354.8 0.130146 0.060364 ENSG00000114354
LILRB2 ENSG00000131042.9 0.088212 0.091485 ENSG00000131042
EOMES ENSG00000163508.8 0.096998 0.06995 ENSG00000163508
ADAT2 ENSG00000189007.11 0.262012 0.082264 ENSG00000189007
CDC25A ENSG00000164045.7 0.342101 0.098665 ENSG00000164045
TMSB10 ENSG00000034510.4 0.073549 0.058414 ENSG00000034510
TMEM163 ENSG00000152128.13 0.116734 0.067356 ENSG00000152128
PCDHB10 ENSG00000120324.4 0.129618 0.061328 ENSG00000120324
UPK3A ENSG00000100373.5 0.537059 0.091026 ENSG00000100373
ZFP1 ENSG00000184517.7 0.257444 0.083802 ENSG00000184517
DNAH10 ENSG00000197653.10 0.136122 0.080561 ENSG00000197653
CA2 ENSG00000104267.5 0.085452 0.078737 ENSG00000104267
MCRS1 ENSG00000187778.9 0.120001 0.071979 ENSG00000187778
FA2H ENSG00000103089.4 0.05294 0.056611 ENSG00000103089
VEGFA ENSG00000112715.16 0.070884 0.068838 ENSG00000112715
CDH24 ENSG00000139880.15 0.167616 0.087537 ENSG00000139880
SLC9A2 ENSG00000115616.2 0.164416 0.073202 ENSG00000115616
LIMD1 ENSG00000144791.5 0.38377 0.080199 ENSG00000144791
AKAP12 ENSG00000131016.12 0.113719 0.089397 ENSG00000131016
OGDHL ENSG00000197444.5 0.102183 0.066431 ENSG00000197444
ECHDC3 ENSG00000134463.10 0.384065 0.089223 ENSG00000134463
LRRC57 ENSG00000180979.5 0.278733 0.086787 ENSG00000180979
ZIM2 ENSG00000269699.1 0.091861 0.079672 ENSG00000269699
GPR85 ENSG00000164604.7 0.050562 0.053755 ENSG00000164604
CCDC124 ENSG00000007080.6 0.172173 0.088376 ENSG00000007080
SACS ENSG00000151835.9 0.071487 0.074581 ENSG00000151835
SMAD5 ENSG00000113658.12 0.084384 0.052709 ENSG00000113658
ACTL6A ENSG00000136518.12 0.076872 0.071746 ENSG00000136518
RASA4B ENSG00000170667.9 0.138801 0.072378 ENSG00000170667
COMMD3 ENSG00000148444.11 0.084423 0.063627 ENSG00000148444
SLC12A9 ENSG00000146828.13 0.05904 0.052429 ENSG00000146828
SLC5A9 ENSG00000117834.8 0.355158 0.079671 ENSG00000117834
RP11-403P17.5 ENSG00000260851.2 0.125134 0.072966 ENSG00000260851
TICAM1 ENSG00000127666.8 0.128835 0.082966 ENSG00000127666
ZNF273 ENSG00000198039.7 0.10153 0.074846 ENSG00000198039
NME8 ENSG00000086288.7 0.063557 0.060488 ENSG00000086288
CLEC18B ENSG00000140839.7 0.060612 0.062634 ENSG00000140839
VRK3 ENSG00000105053.6 0.188656 0.081296 ENSG00000105053
GOLGA7B ENSG00000155265.6 0.077291 0.065391 ENSG00000155265
C2CD2 ENSG00000157617.12 0.054113 0.079131 ENSG00000157617
RBBP5 ENSG00000117222.9 0.106983 0.059231 ENSG00000117222
NOC4L ENSG00000184967.2 0.063054 0.061331 ENSG00000184967
ITPR2 ENSG00000123104.7 0.093649 0.077916 ENSG00000123104
HSPBP1 ENSG00000133265.6 0.053825 0.077258 ENSG00000133265
SLC16A9 ENSG00000165449.7 0.093184 0.068838 ENSG00000165449
MX1 ENSG00000157601.9 0.123752 0.0768 ENSG00000157601
ACTR3 ENSG00000115091.7 0.182569 0.078665 ENSG00000115091
NUTM2A ENSG00000184923.8 0.486597 0.090594 ENSG00000184923
EMP1 ENSG00000134531.5 0.260481 0.091064 ENSG00000134531
CECR6 ENSG00000183307.3 0.091808 0.062089 ENSG00000183307
ZNF611 ENSG00000213020.4 0.100738 0.085251 ENSG00000213020
ABCB5 ENSG00000004846.12 0.092431 0.073166 ENSG00000004846
TAS2R5 ENSG00000127366.4 0.131103 0.062275 ENSG00000127366
POLA2 ENSG00000014138.4 0.054716 0.052644 ENSG00000014138
RBP4 ENSG00000138207.8 0.092206 0.067524 ENSG00000138207
URI1 ENSG00000105176.13 0.073028 0.060917 ENSG00000105176
ACP2 ENSG00000134575.5 0.179896 0.0746 ENSG00000134575
MRC1L1 ENSG00000183748.4 0.175258 0.076153 ENSG00000183748
FRA10AC1 ENSG00000148690.10 0.311424 0.078274 ENSG00000148690
DNAH2 ENSG00000183914.10 0.093506 0.068458 ENSG00000183914
GSDMD ENSG00000104518.6 0.26311 0.082213 ENSG00000104518
FBN3 ENSG00000142449.8 0.561074 0.081203 ENSG00000142449
MAN2C1 ENSG00000140400.10 0.567292 0.069149 ENSG00000140400
UBXN4 ENSG00000144224.12 0.086624 0.064567 ENSG00000144224
MED20 ENSG00000124641.10 0.196621 0.081816 ENSG00000124641
