AssociatedGeneName EnsemblGeneID h2.WholeBlood se.WholeBlood ensid
WDR19 ENSG00000157796.13 0.10971 0.052661 ENSG00000157796
FLVCR1 ENSG00000162769.8 0.284775 0.06749 ENSG00000162769
FCRLB ENSG00000162746.10 0.084075 0.058458 ENSG00000162746
MAPK8IP3 ENSG00000138834.8 0.034351 0.053635 ENSG00000138834
HDDC2 ENSG00000111906.12 0.271596 0.066405 ENSG00000111906
PF4V1 ENSG00000109272.3 0.093858 0.053403 ENSG00000109272
H1F0 ENSG00000189060.4 0.243128 0.075998 ENSG00000189060
SDHC ENSG00000143252.9 0.35483 0.072486 ENSG00000143252
ZNF320 ENSG00000182986.8 0.147058 0.077895 ENSG00000182986
PM20D1 ENSG00000162877.8 0.320896 0.066009 ENSG00000162877
SCD5 ENSG00000145284.7 0.126214 0.058097 ENSG00000145284
SIGLEC10 ENSG00000142512.10 0.131446 0.074811 ENSG00000142512
SELL ENSG00000188404.4 0.173571 0.068372 ENSG00000188404
RASL11A ENSG00000122035.6 0.15326 0.070296 ENSG00000122035
LRRC43 ENSG00000158113.8 0.040575 0.042391 ENSG00000158113
CCDC79 ENSG00000249961.5 0.091404 0.057051 ENSG00000249961
G0S2 ENSG00000123689.5 0.07632 0.055531 ENSG00000123689
L1TD1 ENSG00000240563.1 0.044182 0.05425 ENSG00000240563
AIP ENSG00000110711.4 0.023748 0.03643 ENSG00000110711
CCDC66 ENSG00000180376.12 0.285831 0.070217 ENSG00000180376
SYNGR1 ENSG00000100321.10 0.210213 0.067054 ENSG00000100321
GNG7 ENSG00000176533.8 0.050916 0.059078 ENSG00000176533
NDFIP1 ENSG00000131507.9 0.103608 0.061666 ENSG00000131507
TANC2 ENSG00000170921.10 0.031344 0.033713 ENSG00000170921
SLC17A4 ENSG00000146039.6 0.097535 0.05938 ENSG00000146039
FAM170B ENSG00000172538.6 0.129486 0.056435 ENSG00000172538
GLDC ENSG00000178445.8 0.052161 0.054012 ENSG00000178445
RSPRY1 ENSG00000159579.9 0.05715 0.060848 ENSG00000159579
TMEM223 ENSG00000168569.7 0.093929 0.062675 ENSG00000168569
SETD8 ENSG00000183955.8 0.04765 0.037316 ENSG00000183955
SDCCAG8 ENSG00000054282.11 0.187922 0.060399 ENSG00000054282
ZC3HAV1 ENSG00000105939.8 0.049782 0.055224 ENSG00000105939
CDC42BPA ENSG00000143776.14 0.128138 0.057959 ENSG00000143776
SESTD1 ENSG00000187231.9 0.107694 0.057635 ENSG00000187231
TMEM200A ENSG00000164484.7 0.120308 0.062892 ENSG00000164484
GTF3A ENSG00000122034.8 0.030756 0.045463 ENSG00000122034
FGD5 ENSG00000154783.6 0.023506 0.03755 ENSG00000154783
TMEM64 ENSG00000180694.9 0.05687 0.056405 ENSG00000180694
SLC24A3 ENSG00000185052.7 0.134382 0.066175 ENSG00000185052
AP3M1 ENSG00000185009.8 0.138378 0.061193 ENSG00000185009
TUBA3C ENSG00000198033.7 0.145029 0.059176 ENSG00000198033
ECHDC2 ENSG00000121310.12 0.13002 0.058275 ENSG00000121310
FAM193A ENSG00000125386.10 0.067228 0.05412 ENSG00000125386
ATP8A1 ENSG00000124406.12 0.018113 0.043963 ENSG00000124406
FAAH ENSG00000117480.11 0.161878 0.060945 ENSG00000117480
KBTBD8 ENSG00000163376.7 0.055891 0.049164 ENSG00000163376
NPTXR ENSG00000221890.2 0.272572 0.071714 ENSG00000221890
TRIB3 ENSG00000101255.6 0.094625 0.075687 ENSG00000101255
PDS5B ENSG00000083642.14 0.030492 0.044251 ENSG00000083642
CEP78 ENSG00000148019.8 0.174343 0.074846 ENSG00000148019
TMED1 ENSG00000099203.2 0.131735 0.064405 ENSG00000099203
RPS6KA4 ENSG00000162302.8 0.205078 0.073789 ENSG00000162302
GSTK1 ENSG00000197448.9 0.014403 0.037811 ENSG00000197448
ART5 ENSG00000167311.9 0.116973 0.063828 ENSG00000167311
FAM160A1 ENSG00000164142.11 0.047772 0.043237 ENSG00000164142
HIST1H4H ENSG00000158406.2 0.022909 0.047645 ENSG00000158406
C3orf49 ENSG00000163632.8 0.146569 0.069478 ENSG00000163632
RNF166 ENSG00000158717.6 0.269529 0.079745 ENSG00000158717
ICAM4 ENSG00000105371.8 0.345348 0.078319 ENSG00000105371
CD55 ENSG00000196352.9 0.172859 0.057052 ENSG00000196352
SNX31 ENSG00000174226.4 0.014301 0.034968 ENSG00000174226
PCP2 ENSG00000174788.5 0.351523 0.074634 ENSG00000174788
ARFGAP3 ENSG00000242247.6 0.094154 0.051173 ENSG00000242247
MYO1F ENSG00000142347.12 0.051071 0.054419 ENSG00000142347
SIRPD ENSG00000125900.8 0.186299 0.078216 ENSG00000125900
HS2ST1 ENSG00000153936.12 0.154554 0.073239 ENSG00000153936
KRTAP4-6 ENSG00000198090.3 0.12559 0.054371 ENSG00000198090
EFCAB13 ENSG00000178852.11 0.141859 0.058783 ENSG00000178852
CLEC18C ENSG00000157335.15 0.327374 0.078103 ENSG00000157335
SCAP ENSG00000114650.14 0.079256 0.050774 ENSG00000114650
SSB ENSG00000138385.11 0.016344 0.038556 ENSG00000138385
FAS ENSG00000026103.15 0.09921 0.056628 ENSG00000026103
RHPN1 ENSG00000158106.8 0.037891 0.046918 ENSG00000158106
CCR3 ENSG00000183625.10 0.204309 0.067315 ENSG00000183625
EPO ENSG00000130427.2 0.069782 0.053107 ENSG00000130427
GSAP ENSG00000186088.11 0.114329 0.053012 ENSG00000186088
THRSP ENSG00000151365.2 0.1444 0.063273 ENSG00000151365
CDCA7 ENSG00000144354.9 0.077058 0.063656 ENSG00000144354
BTN2A1 ENSG00000112763.11 0.092159 0.0605 ENSG00000112763
NAA50 ENSG00000121579.7 0.048991 0.047322 ENSG00000121579
KLK8 ENSG00000129455.11 0.069024 0.072495 ENSG00000129455
SCN9A ENSG00000169432.10 0.213753 0.065267 ENSG00000169432
GIMAP7 ENSG00000179144.4 0.065687 0.041236 ENSG00000179144
NUP43 ENSG00000120253.9 0.150588 0.051839 ENSG00000120253
LPCAT1 ENSG00000153395.5 0.011593 0.035419 ENSG00000153395
SEC22A ENSG00000121542.7 0.120074 0.057871 ENSG00000121542
ARPC1B ENSG00000130429.8 0.107381 0.05854 ENSG00000130429
ARHGEF35 ENSG00000213214.3 0.190507 0.065909 ENSG00000213214
PSMB10 ENSG00000205220.7 0.012414 0.026288 ENSG00000205220
MYO16 ENSG00000041515.11 0.096121 0.071624 ENSG00000041515
SULT1A1 ENSG00000196502.7 0.167545 0.066386 ENSG00000196502
LURAP1L ENSG00000153714.5 0.113477 0.062938 ENSG00000153714
NCBP1 ENSG00000136937.8 0.135803 0.072114 ENSG00000136937
PROK1 ENSG00000143125.5 0.110391 0.062655 ENSG00000143125
FARP1 ENSG00000152767.11 0.15998 0.066301 ENSG00000152767
ACTR3B ENSG00000133627.13 0.052143 0.059661 ENSG00000133627
ITGA9 ENSG00000144668.7 0.138417 0.057459 ENSG00000144668
CMTM5 ENSG00000166091.15 0.036791 0.054232 ENSG00000166091
TTC18 ENSG00000156042.13 0.110939 0.056597 ENSG00000156042
SELV ENSG00000186838.9 0.140117 0.076441 ENSG00000186838
RLF ENSG00000117000.8 0.024741 0.046885 ENSG00000117000
CLN6 ENSG00000128973.7 0.208702 0.067764 ENSG00000128973
PCDH15 ENSG00000150275.13 0.100489 0.061826 ENSG00000150275
AK5 ENSG00000154027.14 0.160839 0.073886 ENSG00000154027
GRPEL1 ENSG00000109519.8 0.099219 0.068913 ENSG00000109519
TMOD3 ENSG00000138594.8 0.117155 0.060544 ENSG00000138594
CFB ENSG00000243649.4 0.154849 0.071566 ENSG00000243649
ERP27 ENSG00000139055.2 0.036511 0.034255 ENSG00000139055
PKD2 ENSG00000118762.3 0.129791 0.067139 ENSG00000118762
ATP5G1 ENSG00000159199.9 0.053244 0.045585 ENSG00000159199
FBXO43 ENSG00000156509.9 0.040901 0.049487 ENSG00000156509
PLD1 ENSG00000075651.11 0.016313 0.03749 ENSG00000075651
USP10 ENSG00000103194.11 0.097537 0.082059 ENSG00000103194
TPM2 ENSG00000198467.9 0.203275 0.064866 ENSG00000198467
P2RY13 ENSG00000181631.6 0.024597 0.042976 ENSG00000181631
SIGMAR1 ENSG00000147955.12 0.046812 0.043102 ENSG00000147955
SCML4 ENSG00000146285.9 0.161085 0.064945 ENSG00000146285
HEBP1 ENSG00000013583.4 0.093005 0.060553 ENSG00000013583
WFDC10B ENSG00000182931.5 0.105122 0.059377 ENSG00000182931
MRI1 ENSG00000037757.9 0.025992 0.053151 ENSG00000037757
KIAA0101 ENSG00000166803.5 0.068635 0.050334 ENSG00000166803
ZNF419 ENSG00000105136.15 0.073991 0.05043 ENSG00000105136
REN ENSG00000143839.12 0.080272 0.056888 ENSG00000143839
PCDH1 ENSG00000156453.9 0.058763 0.049206 ENSG00000156453
ATF2 ENSG00000115966.12 0.050724 0.040803 ENSG00000115966
ZNF652 ENSG00000198740.4 0.022427 0.045299 ENSG00000198740
TOP1MT ENSG00000184428.8 0.156945 0.075116 ENSG00000184428
TTC28 ENSG00000100154.10 0.087974 0.057409 ENSG00000100154
CTH ENSG00000116761.7 0.083151 0.051806 ENSG00000116761
LURAP1 ENSG00000171357.5 0.138311 0.061192 ENSG00000171357
CMTM7 ENSG00000153551.9 0.156193 0.075842 ENSG00000153551
AL627309.1 ENSG00000237683.5 0.083219 0.06559 ENSG00000237683
FBRSL1 ENSG00000112787.8 0.079905 0.054494 ENSG00000112787
LILRA5 ENSG00000187116.9 0.104342 0.074516 ENSG00000187116
ABTB2 ENSG00000166016.4 0.204728 0.067636 ENSG00000166016
SCN5A ENSG00000183873.11 0.130573 0.072646 ENSG00000183873
PYROXD1 ENSG00000121350.11 0.033433 0.046809 ENSG00000121350
SAV1 ENSG00000151748.10 0.074625 0.054133 ENSG00000151748
GDPD5 ENSG00000158555.10 0.026861 0.052278 ENSG00000158555
LRFN2 ENSG00000156564.8 0.145763 0.060796 ENSG00000156564
MPZL3 ENSG00000160588.5 0.023671 0.045271 ENSG00000160588
KRT72 ENSG00000170486.6 0.521808 0.068991 ENSG00000170486
PANX2 ENSG00000073150.9 0.103572 0.062066 ENSG00000073150
CTTNBP2 ENSG00000077063.6 0.103345 0.05852 ENSG00000077063
TK2 ENSG00000166548.11 0.199992 0.063347 ENSG00000166548
CHIT1 ENSG00000133063.11 0.20543 0.071798 ENSG00000133063
HSD17B12 ENSG00000149084.7 0.445736 0.064845 ENSG00000149084
SPC25 ENSG00000152253.4 0.066539 0.060636 ENSG00000152253
MILR1 ENSG00000271605.1 0.295527 0.073809 ENSG00000271605
HDLBP ENSG00000115677.12 0.10362 0.060478 ENSG00000115677
AMH ENSG00000104899.3 0.163017 0.074515 ENSG00000104899
SHROOM1 ENSG00000164403.10 0.140523 0.065085 ENSG00000164403
SNX1 ENSG00000028528.10 0.138448 0.059562 ENSG00000028528
PGLS ENSG00000130313.2 0.035564 0.050794 ENSG00000130313
TMEM204 ENSG00000131634.9 0.039027 0.04983 ENSG00000131634
TRPM8 ENSG00000144481.12 0.063932 0.061366 ENSG00000144481
CNPY4 ENSG00000166997.3 0.058894 0.041169 ENSG00000166997
TTC13 ENSG00000143643.8 0.016025 0.043768 ENSG00000143643
ZCCHC7 ENSG00000147905.13 0.014083 0.043081 ENSG00000147905
ARHGEF7 ENSG00000102606.13 0.292161 0.071868 ENSG00000102606
ZNF132 ENSG00000131849.10 0.272896 0.0723 ENSG00000131849
TMEM45B ENSG00000151715.3 0.301358 0.07769 ENSG00000151715
STX2 ENSG00000111450.9 0.454739 0.068408 ENSG00000111450
SLC47A2 ENSG00000180638.13 0.071709 0.051851 ENSG00000180638
SCHIP1 ENSG00000151967.14 0.133721 0.06673 ENSG00000151967
FOXC1 ENSG00000054598.5 0.012788 0.037014 ENSG00000054598
ANTXRL ENSG00000198250.8 0.119627 0.057828 ENSG00000198250
PCDHGA6 ENSG00000253731.1 0.117327 0.067334 ENSG00000253731
OLIG2 ENSG00000205927.4 0.087614 0.069293 ENSG00000205927
RPS6KB1 ENSG00000108443.9 0.153574 0.071464 ENSG00000108443
RFC4 ENSG00000163918.6 0.019781 0.046449 ENSG00000163918
TRAF3IP3 ENSG00000009790.10 0.299797 0.071279 ENSG00000009790
RRP1B ENSG00000160208.11 0.15441 0.057403 ENSG00000160208
ST8SIA1 ENSG00000111728.6 0.084279 0.065784 ENSG00000111728
NUP54 ENSG00000138750.10 0.029666 0.043397 ENSG00000138750
SDK2 ENSG00000069188.12 0.161221 0.083921 ENSG00000069188
PPP2R5A ENSG00000066027.6 0.279472 0.071099 ENSG00000066027
PSG5 ENSG00000204941.9 0.042503 0.056013 ENSG00000204941
GJA3 ENSG00000121743.3 0.145078 0.068338 ENSG00000121743
LAP3 ENSG00000002549.8 0.165662 0.057116 ENSG00000002549
RRP36 ENSG00000124541.6 0.160935 0.081836 ENSG00000124541
TSKU ENSG00000182704.6 0.039378 0.048286 ENSG00000182704
DLK1 ENSG00000185559.9 0.022864 0.040688 ENSG00000185559
KRT40 ENSG00000204889.6 0.054838 0.043795 ENSG00000204889
ZC3H18 ENSG00000158545.11 0.094315 0.066293 ENSG00000158545
SHB ENSG00000107338.8 0.015435 0.030647 ENSG00000107338
DISC1 ENSG00000162946.16 0.167806 0.06667 ENSG00000162946
MAPK8IP1 ENSG00000121653.7 0.181837 0.070493 ENSG00000121653
EMC2 ENSG00000104412.3 0.071954 0.049009 ENSG00000104412
FBLL1 ENSG00000188573.7 0.19615 0.062923 ENSG00000188573
MZF1 ENSG00000099326.4 0.0864 0.053877 ENSG00000099326
HSPA12B ENSG00000132622.6 0.037561 0.05408 ENSG00000132622
TTBK1 ENSG00000146216.7 0.011069 0.043043 ENSG00000146216
CLN3 ENSG00000188603.12 0.09296 0.058938 ENSG00000188603
SKIV2L2 ENSG00000039123.11 0.02073 0.040162 ENSG00000039123
NDNF ENSG00000173376.9 0.050855 0.0499 ENSG00000173376
HRK ENSG00000135116.5 0.056918 0.0465 ENSG00000135116
UBE2H ENSG00000186591.7 0.055141 0.043169 ENSG00000186591
GCSAM ENSG00000174500.8 0.097086 0.056329 ENSG00000174500
MBD3 ENSG00000071655.12 0.059814 0.059902 ENSG00000071655
PRMT5 ENSG00000100462.11 0.268477 0.070396 ENSG00000100462
MVP ENSG00000013364.14 0.039338 0.040627 ENSG00000013364
HCAR1 ENSG00000196917.4 0.061394 0.046733 ENSG00000196917
LBP ENSG00000129988.5 0.046349 0.043324 ENSG00000129988
GIMAP1 ENSG00000213203.2 0.077839 0.053545 ENSG00000213203
C2orf27A ENSG00000197927.8 0.271685 0.070837 ENSG00000197927
HSD3B7 ENSG00000099377.9 0.113442 0.052882 ENSG00000099377
PM20D2 ENSG00000146281.5 0.04436 0.043796 ENSG00000146281
ANK3 ENSG00000151150.15 0.024719 0.044401 ENSG00000151150
MTMR4 ENSG00000108389.5 0.079563 0.061106 ENSG00000108389
SLC2A4 ENSG00000181856.10 0.01854 0.039823 ENSG00000181856
PGR ENSG00000082175.10 0.08152 0.056487 ENSG00000082175
MON1B ENSG00000103111.10 0.132176 0.062348 ENSG00000103111
GLRB ENSG00000109738.6 0.141462 0.072972 ENSG00000109738
KCNC4 ENSG00000116396.9 0.174376 0.066553 ENSG00000116396
CD164 ENSG00000135535.10 0.159516 0.063481 ENSG00000135535
PROZ ENSG00000126231.9 0.231073 0.070472 ENSG00000126231
GPX7 ENSG00000116157.5 0.425594 0.074712 ENSG00000116157
CLEC4G ENSG00000182566.8 0.104723 0.0782 ENSG00000182566
LAMC1 ENSG00000135862.5 0.122874 0.051706 ENSG00000135862
POM121L2 ENSG00000158553.3 0.050523 0.056465 ENSG00000158553
AP1M2 ENSG00000129354.7 0.354432 0.0727 ENSG00000129354
PSMB5 ENSG00000100804.14 0.03982 0.059354 ENSG00000100804
CSN1S1 ENSG00000126545.9 0.137196 0.054195 ENSG00000126545
C2orf78 ENSG00000187833.7 0.028491 0.040673 ENSG00000187833
C12orf65 ENSG00000130921.3 0.083914 0.048691 ENSG00000130921
NAALAD2 ENSG00000077616.6 0.070243 0.058176 ENSG00000077616
IRAK1BP1 ENSG00000146243.9 0.166391 0.064616 ENSG00000146243
TCTEX1D1 ENSG00000152760.5 0.280349 0.066613 ENSG00000152760
C19orf60 ENSG00000006015.13 0.085032 0.052139 ENSG00000006015
ALCAM ENSG00000170017.8 0.320545 0.073934 ENSG00000170017
TAP2 ENSG00000204267.9 0.044989 0.051211 ENSG00000204267
FGL2 ENSG00000127951.5 0.049196 0.049731 ENSG00000127951
SERPINH1 ENSG00000149257.9 0.057696 0.062453 ENSG00000149257
VWCE ENSG00000167992.8 0.050804 0.055162 ENSG00000167992
TMEM102 ENSG00000181284.2 0.031405 0.035177 ENSG00000181284
ACTA2 ENSG00000107796.8 0.283275 0.072772 ENSG00000107796
TMEM183A ENSG00000163444.7 0.010447 0.042704 ENSG00000163444
FAM174A ENSG00000174132.8 0.062937 0.047169 ENSG00000174132
TRABD ENSG00000170638.5 0.171709 0.071231 ENSG00000170638
SLC18B1 ENSG00000146409.6 0.252999 0.065511 ENSG00000146409
MAPK8 ENSG00000107643.11 0.081233 0.04891 ENSG00000107643
NARFL ENSG00000103245.9 0.305871 0.084035 ENSG00000103245
EPCAM ENSG00000119888.6 0.084025 0.062489 ENSG00000119888
TRAK1 ENSG00000182606.10 0.10204 0.053855 ENSG00000182606
C4orf22 ENSG00000197826.7 0.014488 0.037876 ENSG00000197826
UTS2B ENSG00000188958.5 0.087145 0.052926 ENSG00000188958
NCOA1 ENSG00000084676.11 0.018318 0.047373 ENSG00000084676
SUSD2 ENSG00000099994.10 0.053408 0.050049 ENSG00000099994
STRIP2 ENSG00000128578.5 0.013958 0.037117 ENSG00000128578
ZNF83 ENSG00000167766.13 0.543847 0.074426 ENSG00000167766
AP4M1 ENSG00000221838.5 0.271878 0.074484 ENSG00000221838
SSBP4 ENSG00000130511.10 0.026772 0.039222 ENSG00000130511
CC2D1B ENSG00000154222.10 0.326505 0.071579 ENSG00000154222
LPPR1 ENSG00000148123.10 0.016232 0.049017 ENSG00000148123
ITGA1 ENSG00000213949.4 0.019649 0.033966 ENSG00000213949
ZNF425 ENSG00000204947.4 0.053338 0.046929 ENSG00000204947
TTLL12 ENSG00000100304.12 0.053865 0.060122 ENSG00000100304
RFT1 ENSG00000163933.5 0.016602 0.032213 ENSG00000163933
CEP112 ENSG00000154240.12 0.059017 0.050342 ENSG00000154240
LACTB2 ENSG00000147592.4 0.084572 0.048353 ENSG00000147592
PFKP ENSG00000067057.11 0.218544 0.079356 ENSG00000067057
ZNF69 ENSG00000198429.5 0.055119 0.054353 ENSG00000198429
TRDMT1 ENSG00000107614.17 0.169891 0.070193 ENSG00000107614
TRAM1L1 ENSG00000174599.4 0.048604 0.046156 ENSG00000174599
OSTF1 ENSG00000134996.11 0.07911 0.056751 ENSG00000134996
PCDHA10 ENSG00000250120.2 0.090386 0.054212 ENSG00000250120
PGA5 ENSG00000256713.3 0.056161 0.055123 ENSG00000256713
UFL1 ENSG00000014123.9 0.039244 0.036759 ENSG00000014123
AL161915.1 ENSG00000212670.1 0.272758 0.076386 ENSG00000212670
OR10AD1 ENSG00000172640.2 0.073343 0.051925 ENSG00000172640
ADAMTS14 ENSG00000138316.6 0.014496 0.055168 ENSG00000138316
AKT1 ENSG00000142208.11 0.10326 0.072446 ENSG00000142208
PRKRIP1 ENSG00000128563.9 0.034393 0.042467 ENSG00000128563
RGS11 ENSG00000076344.11 0.015706 0.041035 ENSG00000076344
HPD ENSG00000158104.7 0.11798 0.055771 ENSG00000158104
FAM192A ENSG00000172775.12 0.041904 0.058407 ENSG00000172775
CDC16 ENSG00000130177.10 0.421523 0.071847 ENSG00000130177
PRDX6 ENSG00000117592.8 0.221066 0.073337 ENSG00000117592
CKAP2L ENSG00000169607.8 0.024211 0.035075 ENSG00000169607
TIMP4 ENSG00000157150.4 0.067588 0.056143 ENSG00000157150
CREB3L2 ENSG00000182158.10 0.068883 0.053028 ENSG00000182158
CACNB2 ENSG00000165995.14 0.074927 0.049954 ENSG00000165995
AGAP3 ENSG00000133612.14 0.142402 0.070207 ENSG00000133612
ARC ENSG00000198576.2 0.061144 0.047112 ENSG00000198576
NUCB1 ENSG00000104805.11 0.210201 0.07062 ENSG00000104805
FOXRED2 ENSG00000100350.10 0.102037 0.064025 ENSG00000100350
TRIM69 ENSG00000185880.8 0.036354 0.037471 ENSG00000185880
MLX ENSG00000108788.7 0.114255 0.065039 ENSG00000108788
DTX2 ENSG00000091073.15 0.155562 0.057266 ENSG00000091073
CDADC1 ENSG00000102543.10 0.055652 0.04488 ENSG00000102543
CPSF1 ENSG00000071894.10 0.621995 0.057002 ENSG00000071894
LIMD2 ENSG00000136490.4 0.073447 0.049495 ENSG00000136490
RPL39L ENSG00000163923.5 0.042767 0.061159 ENSG00000163923
RAB11FIP4 ENSG00000131242.11 0.021191 0.029195 ENSG00000131242
GTPBP4 ENSG00000107937.14 0.069928 0.060671 ENSG00000107937
KRTAP2-1 ENSG00000212725.3 0.073198 0.051423 ENSG00000212725
HP ENSG00000257017.4 0.157254 0.063041 ENSG00000257017
MANEA ENSG00000172469.10 0.218472 0.064634 ENSG00000172469
GTSE1 ENSG00000075218.14 0.023724 0.044778 ENSG00000075218
AKAP7 ENSG00000118507.11 0.113463 0.059755 ENSG00000118507
PPP1R14D ENSG00000166143.5 0.059346 0.050465 ENSG00000166143
RP11-650K20.3 ENSG00000257327.1 0.073538 0.057095 ENSG00000257327
C17orf53 ENSG00000125319.10 0.016849 0.031664 ENSG00000125319
CTNNB1 ENSG00000168036.12 0.050717 0.039382 ENSG00000168036
ASS1 ENSG00000130707.13 0.062633 0.051505 ENSG00000130707
TESK2 ENSG00000070759.12 0.158359 0.065965 ENSG00000070759
GGACT ENSG00000134864.6 0.131837 0.063462 ENSG00000134864
PRPH2 ENSG00000112619.6 0.031484 0.041591 ENSG00000112619
TNNC2 ENSG00000101470.5 0.108049 0.076338 ENSG00000101470
KCNRG ENSG00000198553.4 0.078101 0.052317 ENSG00000198553
PRKACA ENSG00000072062.9 0.031434 0.061416 ENSG00000072062
GAD1 ENSG00000128683.9 0.141704 0.067496 ENSG00000128683
ALDH8A1 ENSG00000118514.9 0.199972 0.064993 ENSG00000118514
RPRM ENSG00000177519.3 0.065809 0.049631 ENSG00000177519
CBX2 ENSG00000173894.6 0.015669 0.04622 ENSG00000173894
FAM20A ENSG00000108950.7 0.170044 0.063466 ENSG00000108950
FABP3 ENSG00000121769.3 0.010167 0.045373 ENSG00000121769
MMP17 ENSG00000198598.2 0.109478 0.067304 ENSG00000198598
MCM10 ENSG00000065328.12 0.045606 0.060899 ENSG00000065328
UBXN6 ENSG00000167671.7 0.108757 0.062587 ENSG00000167671
TUBA1C ENSG00000167553.10 0.035009 0.037145 ENSG00000167553
SLC45A4 ENSG00000022567.5 0.169084 0.066565 ENSG00000022567
SLC44A3 ENSG00000143036.12 0.107752 0.060173 ENSG00000143036
WLS ENSG00000116729.9 0.105837 0.0647 ENSG00000116729
TBC1D24 ENSG00000162065.7 0.032997 0.037534 ENSG00000162065
MPZL1 ENSG00000197965.7 0.132506 0.068962 ENSG00000197965
ARHGAP12 ENSG00000165322.13 0.076429 0.044818 ENSG00000165322
LRRC9 ENSG00000131951.6 0.068325 0.059121 ENSG00000131951
TCP11L1 ENSG00000176148.11 0.321776 0.074428 ENSG00000176148
SLC12A3 ENSG00000070915.5 0.025632 0.049321 ENSG00000070915
IFT57 ENSG00000114446.4 0.08554 0.046975 ENSG00000114446
NUDT5 ENSG00000165609.8 0.013221 0.050769 ENSG00000165609
NR1H3 ENSG00000025434.14 0.033259 0.028139 ENSG00000025434
NOL8 ENSG00000198000.7 0.0629 0.049653 ENSG00000198000
PIAS4 ENSG00000105229.2 0.036209 0.06086 ENSG00000105229
RNF186 ENSG00000178828.5 0.044796 0.045295 ENSG00000178828
HSD17B14 ENSG00000087076.4 0.114063 0.063945 ENSG00000087076
CENPM ENSG00000100162.10 0.065779 0.050045 ENSG00000100162
C1orf122 ENSG00000197982.11 0.015775 0.031729 ENSG00000197982
KRT37 ENSG00000108417.3 0.15006 0.072238 ENSG00000108417
RYBP ENSG00000163602.8 0.199597 0.071752 ENSG00000163602
ECHS1 ENSG00000127884.4 0.012791 0.051318 ENSG00000127884
SPINK8 ENSG00000229453.1 0.124693 0.060136 ENSG00000229453
TMEM63A ENSG00000196187.7 0.161411 0.07078 ENSG00000196187
RCOR3 ENSG00000117625.9 0.023282 0.044672 ENSG00000117625
ZNF765 ENSG00000196417.8 0.116011 0.072186 ENSG00000196417
MTMR7 ENSG00000003987.9 0.047683 0.043992 ENSG00000003987
RPL14 ENSG00000188846.9 0.083859 0.050667 ENSG00000188846
CCDC28A ENSG00000024862.12 0.066606 0.056568 ENSG00000024862
STIM2 ENSG00000109689.10 0.182078 0.068231 ENSG00000109689
GFOD1 ENSG00000145990.6 0.011454 0.037261 ENSG00000145990
CCBL2 ENSG00000137944.12 0.123932 0.054856 ENSG00000137944
DHRS9 ENSG00000073737.12 0.144882 0.067234 ENSG00000073737
AC093726.6 ENSG00000214106.3 0.136014 0.064902 ENSG00000214106
C6orf201 ENSG00000185689.11 0.089844 0.053811 ENSG00000185689
C21orf2 ENSG00000160226.11 0.170223 0.076878 ENSG00000160226
PRKCZ ENSG00000067606.11 0.016376 0.036465 ENSG00000067606
PRIMA1 ENSG00000175785.8 0.013645 0.03854 ENSG00000175785
THBD ENSG00000178726.6 0.136617 0.066824 ENSG00000178726
TBC1D4 ENSG00000136111.8 0.122812 0.061181 ENSG00000136111
SPON2 ENSG00000159674.7 0.124929 0.078942 ENSG00000159674
VPREB3 ENSG00000128218.7 0.021825 0.036802 ENSG00000128218
KIAA1524 ENSG00000163507.9 0.025244 0.040669 ENSG00000163507
TMTC4 ENSG00000125247.11 0.344322 0.069866 ENSG00000125247
CMTM3 ENSG00000140931.15 0.184786 0.066834 ENSG00000140931
FKBP15 ENSG00000119321.4 0.148976 0.066407 ENSG00000119321
DNAL1 ENSG00000119661.9 0.031813 0.043027 ENSG00000119661
TPPP2 ENSG00000179636.10 0.070158 0.055082 ENSG00000179636
MPC1 ENSG00000060762.14 0.044081 0.048042 ENSG00000060762
CD300LB ENSG00000178789.4 0.124752 0.069174 ENSG00000178789
HSPA2 ENSG00000126803.8 0.063494 0.04474 ENSG00000126803
ITPA ENSG00000125877.7 0.289628 0.075158 ENSG00000125877
NAA11 ENSG00000156269.4 0.018494 0.034992 ENSG00000156269
SIRT1 ENSG00000096717.7 0.217512 0.068823 ENSG00000096717
TTC26 ENSG00000105948.9 0.090243 0.060161 ENSG00000105948
F5 ENSG00000198734.6 0.233429 0.074767 ENSG00000198734
